ID;BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
177;5;4.0;1;7147.0;4.616448;9283.0;6.120162;-1.503714
178;5;4.0;2;7654.0;4.935899;10504.0;6.907391;-1.971492
179;5;21.0;1;28416.0;18.354692;46560.0;30.696405;-12.341713
180;5;21.0;2;23920.0;15.425491;40736.0;26.78784;-11.362349
181;5;27.0;1;0.0;0.0;0.0;0.0;0.0
182;5;27.0;2;747.0;0.481724;0.0;0.0;0.0
183;5;29.0;1;7275.0;4.699127;11114.0;7.327316;-2.62819
184;5;29.0;2;9430.0;6.081203;15546.0;10.222991;-4.141788
185;5;30.0;1;2944.0;1.901612;4017.0;2.648356;-0.746744
186;5;30.0;2;2185.0;1.409059;3214.0;2.113514;-0.704455
187;5;31.0;1;2009.0;1.297669;0.0;0.0;0.0
188;5;31.0;2;1924.0;1.240746;0.0;0.0;0.0
189;5;33.0;1;110.0;0.071052;0.0;0.0;0.0
190;5;33.0;2;88.0;0.056749;0.0;0.0;0.0
191;5;34.0;1;202.0;0.130477;0.0;0.0;0.0
192;5;34.0;2;114.0;0.073516;0.0;0.0;0.0
193;5;235.0;1;11445.0;7.392647;11363.0;7.491479;-0.098832
194;5;235.0;2;16110.0;10.388991;17804.0;11.707843;-1.318853
195;5;236.0;1;1144.0;0.738942;0.0;0.0;0.0
196;5;236.0;2;954.0;0.615214;540.0;0.355102;0.260112
197;5;245.0;1;43532.0;28.118541;21743.0;14.334878;13.783662
198;5;245.0;2;44089.0;28.432043;26143.0;17.191538;11.240505
199;5;257.0;1;0.0;0.0;0.0;0.0;0.0
200;5;257.0;2;50.0;0.032244;0.0;0.0;0.0
201;5;261.0;1;76.0;0.049091;266.0;0.17537;-0.12628
202;5;261.0;2;39.0;0.02515;147.0;0.096667;-0.071516
203;5;262.0;1;0.0;0.0;0.0;0.0;0.0
204;5;262.0;2;122.0;0.078675;250.0;0.164399;-0.085724
205;5;267.0;1;0.0;0.0;0.0;0.0;0.0
206;5;267.0;2;299.0;0.192819;0.0;0.0;0.0
207;5;273.0;1;45709.0;29.524726;46991.0;30.980558;-1.455831
208;5;273.0;2;40338.0;26.013104;36208.0;23.810244;2.20286
209;5;274.0;1;4141.0;2.674788;0.0;0.0;0.0
210;5;274.0;2;4486.0;2.892924;0.0;0.0;0.0
211;5;281.0;1;0.0;0.0;0.0;0.0;0.0
212;5;281.0;2;1676.0;1.080816;0.0;0.0;0.0
213;5;287.0;1;0.0;0.0;0.0;0.0;0.0
214;5;287.0;2;171.0;0.110274;0.0;0.0;0.0
215;5;295.0;1;666.0;0.430188;0.0;0.0;0.0
216;5;295.0;2;556.0;0.358552;0.0;0.0;0.0
217;5;300.0;1;0.0;0.0;0.0;0.0;0.0
218;5;300.0;2;116.0;0.074806;345.0;0.226871;-0.152065
221;6;4.0;1;9404.0;7.126294;10223.0;7.834377;-0.708083
222;6;4.0;2;9741.0;7.3502;11161.0;8.551573;-1.201373
223;6;21.0;1;36870.0;27.939861;53109.0;40.699982;-12.760121
224;6;21.0;2;30290.0;22.85572;43778.0;33.542762;-10.687042
225;6;27.0;1;0.0;0.0;0.0;0.0;0.0
226;6;27.0;2;415.0;0.313144;0.0;0.0;0.0
227;6;29.0;1;3718.0;2.817478;7009.0;5.371334;-2.553856
228;6;29.0;2;4232.0;3.193312;8503.0;6.51501;-3.321698
229;6;30.0;1;2196.0;1.664115;0.0;0.0;0.0
230;6;30.0;2;1300.0;0.980932;1342.0;1.028242;-0.04731
231;6;31.0;1;2508.0;1.900547;0.0;0.0;0.0
232;6;31.0;2;2007.0;1.514408;0.0;0.0;0.0
233;6;33.0;1;0.0;0.0;0.0;0.0;0.0
234;6;33.0;2;34.0;0.025655;0.0;0.0;0.0
235;6;34.0;1;0.0;0.0;0.0;0.0;0.0
236;6;34.0;2;70.0;0.052819;0.0;0.0;0.0
237;6;235.0;1;12420.0;9.4118;9379.0;7.187579;2.224221
238;6;235.0;2;15901.0;11.99831;16481.0;12.627764;-0.629454
239;6;236.0;1;2386.0;1.808096;1305.0;1.000084;0.808012
240;6;236.0;2;1275.0;0.962068;749.0;0.573885;0.388183
