PersonID;Year;PartyListID;Listenplatz;PreviouslyElected
2204;2021;51.0;8;False
2205;2021;304.0;5;False
2206;2021;100.0;3;False
2207;2021;257.0;2;False
2209;2021;23.0;16;False
2210;2021;4.0;58;False
2211;2021;11.0;56;False
2215;2021;298.0;3;False
2218;2021;204.0;3;False
2233;2021;118.0;8;False
2234;2021;118.0;3;False
2237;2021;232.0;18;False
2238;2021;232.0;20;False
2239;2021;232.0;16;False
2240;2021;232.0;6;False
2246;2021;1.0;74;False
2247;2021;277.0;7;False
2249;2021;211.0;18;False
2250;2021;2.0;72;False
2252;2021;11.0;52;False
2254;2021;331.0;4;False
2255;2021;183.0;5;False
2256;2021;203.0;17;False
2257;2021;203.0;1;False
2258;2021;71.0;84;False
2259;2021;287.0;6;False
2262;2021;3.0;22;False
2265;2021;21.0;33;False
2268;2021;70.0;32;False
2270;2021;120.0;14;False
2274;2021;98.0;16;False
2278;2021;9.0;46;False
2279;2021;14.0;51;False
2281;2021;324.0;4;False
2284;2021;269.0;4;False
2287;2021;116.0;6;False
2288;2021;293.0;6;False
2289;2021;180.0;9;False
2294;2021;122.0;26;False
2296;2021;164.0;11;False
2298;2021;229.0;4;False
2302;2021;247.0;1;False
2306;2021;33.0;13;False
2307;2021;139.0;13;False
2312;2021;164.0;13;False
2313;2021;85.0;23;False
2314;2021;139.0;6;False
2315;2021;208.0;5;False
2317;2021;6.0;76;False
2328;2021;264.0;15;False
2332;2021;240.0;7;False
2335;2021;71.0;70;False
2336;2021;111.0;10;False
2338;2021;258.0;9;False
2339;2021;111.0;11;False
2340;2021;116.0;5;False
2342;2021;27.0;14;False
2349;2021;26.0;11;False
2350;2021;91.0;8;False
2351;2021;213.0;7;False
2353;2021;122.0;10;False
2354;2021;105.0;9;False
2356;2021;14.0;47;False
2358;2021;111.0;12;False
2360;2021;98.0;13;False
2361;2021;252.0;9;False
2364;2021;142.0;4;False
2367;2021;245.0;2;False
2371;2021;74.0;9;False
2373;2021;180.0;3;False
2376;2021;19.0;35;False
2378;2021;203.0;28;False
2380;2021;71.0;75;False
2382;2021;15.0;10;False
2384;2021;68.0;16;False
2387;2021;71.0;77;False
2389;2021;30.0;27;False
2390;2021;208.0;8;False
2393;2021;180.0;6;False
2396;2021;305.0;10;False
2397;2021;4.0;18;False
2399;2021;120.0;1;False
2401;2021;213.0;3;False
2402;2021;18.0;45;False
2405;2021;120.0;21;False
2407;2021;181.0;4;False
2408;2021;23.0;48;False
2410;2021;231.0;17;False
2413;2021;110.0;22;False
2414;2021;71.0;38;False
2417;2021;145.0;6;False
2423;2021;6.0;51;False
2426;2021;143.0;11;False
2427;2021;143.0;5;False
2428;2021;301.0;5;False
2430;2021;291.0;21;False
2433;2021;271.0;3;False
2434;2021;232.0;10;False
2435;2021;158.0;1;False
2436;2021;158.0;12;False
2438;2021;4.0;33;False
2439;2021;4.0;42;False
2440;2021;122.0;30;False
2441;2021;95.0;17;False
2443;2021;189.0;8;False
2444;2021;321.0;4;False
2445;2021;320.0;7;False
2447;2021;183.0;3;False
2448;2021;4.0;22;False
2454;2021;3.0;72;False
2455;2021;68.0;14;False
2456;2021;173.0;4;False
2459;2021;18.0;67;False
2461;2021;200.0;2;False
2462;2021;181.0;3;False
2463;2021;114.0;6;False
2464;2021;293.0;11;False
2465;2021;102.0;31;False
2469;2021;338.0;5;False
2470;2021;238.0;7;False
2472;2021;63.0;5;False
2475;2021;110.0;11;False
2476;2021;50.0;9;False
2477;2021;291.0;11;False
2487;2021;3.0;69;False
2488;2021;13.0;22;False
2490;2021;58.0;13;False
2491;2021;179.0;5;False
2492;2021;162.0;9;False
2494;2021;194.0;9;False
2498;2021;2.0;62;False
2499;2021;201.0;15;False
2500;2021;308.0;7;False
2501;2021;283.0;4;False
2502;2021;85.0;29;False
2503;2021;85.0;22;False
2509;2021;98.0;8;False
2511;2021;182.0;9;False
2512;2021;117.0;3;False
2515;2021;180.0;10;False
2518;2021;127.0;23;False
2520;2021;161.0;3;False
2521;2021;139.0;3;False
2522;2021;18.0;51;False
2524;2021;70.0;42;False
2525;2021;193.0;5;False
2526;2021;129.0;9;False
2537;2021;199.0;22;False
2539;2021;269.0;10;False
2540;2021;162.0;7;False
2541;2021;46.0;5;False
2543;2021;160.0;1;False
2544;2021;266.0;3;False
2545;2021;220.0;2;False
2546;2021;119.0;17;False
2547;2021;119.0;18;False
2548;2021;232.0;17;False
2550;2021;140.0;9;False
2555;2021;70.0;4;False
2557;2021;218.0;5;False
2559;2021;53.0;16;False
2562;2021;95.0;19;False
2563;2021;291.0;15;False
2564;2021;291.0;16;False
2565;2021;305.0;4;False
2567;2021;6.0;41;False
2570;2021;26.0;29;False
2571;2021;285.0;2;False
2572;2021;313.0;8;False
2573;2021;186.0;7;False
2574;2021;204.0;6;False
2578;2021;33.0;16;False
2580;2021;134.0;3;False
2581;2021;82.0;18;False
2583;2021;110.0;10;False
2584;2021;201.0;13;False
2586;2021;35.0;24;False
2588;2021;98.0;15;False
2589;2021;14.0;52;False
2590;2021;107.0;14;False
2592;2021;169.0;8;False
2593;2021;85.0;17;False
2594;2021;147.0;1;False
2597;2021;322.0;1;False
2598;2021;18.0;68;False
2599;2021;102.0;28;False
2605;2021;7.0;46;False
2606;2021;53.0;11;False
2614;2021;203.0;16;False
2616;2021;44.0;4;True
2619;2021;133.0;2;False
2620;2021;227.0;2;False
2621;2021;11.0;46;False
2624;2021;71.0;12;False
2625;2021;127.0;6;False
2628;2021;40.0;10;False
2630;2021;203.0;22;False
2634;2021;4.0;26;False
2639;2021;45.0;13;False
2641;2021;122.0;7;False
2643;2021;232.0;15;False
2647;2021;85.0;28;False
2648;2021;218.0;4;False
2654;2021;3.0;83;False
2655;2021;124.0;8;False
2656;2021;255.0;6;False
2660;2021;210.0;1;False
2661;2021;236.0;2;False
2663;2021;102.0;64;False
2664;2021;124.0;23;False
2666;2021;308.0;12;False
2668;2021;139.0;21;False
2670;2021;69.0;17;False
2672;2021;145.0;19;False
2673;2021;144.0;10;False
2675;2021;277.0;16;False
2676;2021;124.0;4;False
2677;2021;89.0;14;False
2679;2021;240.0;6;False
2680;2021;14.0;49;False
2682;2021;119.0;38;False
2684;2021;55.0;25;False
2685;2021;159.0;7;False
2686;2021;71.0;26;False
2687;2021;242.0;5;False
2689;2021;238.0;10;False
2693;2021;301.0;1;False
2694;2021;180.0;5;False
2695;2021;340.0;6;False
2696;2021;143.0;26;False
2698;2021;71.0;92;False
2700;2021;4.0;24;False
2702;2021;165.0;2;False
2703;2021;111.0;8;False
2706;2021;36.0;18;False
2707;2021;103.0;5;False
2708;2021;200.0;22;False
2709;2021;6.0;78;False
2711;2021;305.0;8;False
2716;2021;145.0;4;False
2717;2021;247.0;2;False
2720;2021;154.0;10;False
2723;2021;306.0;13;False
2724;2021;164.0;10;False
2725;2021;223.0;9;False
2726;2021;145.0;5;False
2727;2021;236.0;5;False
2728;2021;145.0;1;False
2729;2021;9.0;45;False
2730;2021;306.0;6;False
2733;2021;264.0;17;False
2739;2021;55.0;17;False
2740;2021;78.0;21;False
2741;2021;243.0;9;False
2742;2021;308.0;11;False
2744;2021;114.0;9;False
2745;2021;21.0;17;False
2746;2021;36.0;11;False
2747;2021;14.0;40;False
2754;2021;18.0;71;False
2757;2021;264.0;3;False
2758;2021;176.0;6;False
2759;2021;133.0;17;False
2760;2021;124.0;38;False
2761;2021;124.0;40;False
2763;2021;120.0;15;False
2764;2021;70.0;61;False
2766;2021;303.0;2;False
2767;2021;303.0;6;False
2768;2021;196.0;2;False
2770;2021;2.0;46;False
2771;2021;182.0;13;False
2772;2021;190.0;3;False
2775;2021;252.0;8;False
2779;2021;161.0;5;False
2783;2021;13.0;38;False
2785;2021;233.0;13;False
2788;2021;256.0;12;False
2789;2021;209.0;3;False
2791;2021;196.0;11;False
2794;2021;102.0;20;False
2796;2021;228.0;8;False
2798;2021;308.0;15;False
2799;2021;263.0;1;False
2800;2021;30.0;34;False
2801;2021;223.0;15;False
2802;2021;246.0;1;False
2805;2021;309.0;2;False
2807;2021;185.0;6;False
2809;2021;238.0;11;False
2812;2021;238.0;1;False
2814;2021;252.0;4;False
2815;2021;68.0;15;False
2817;2021;304.0;1;False
2820;2021;287.0;8;False
2826;2021;349.0;6;False
2827;2021;45.0;10;False
2830;2021;71.0;18;False
2834;2021;311.0;3;False
2835;2021;77.0;5;False
2839;2021;71.0;56;False
2841;2021;70.0;44;False
2842;2021;125.0;10;False
2843;2021;127.0;1;False
2844;2021;233.0;3;False
2847;2021;5.0;51;False
2848;2021;102.0;59;False
2857;2021;10.0;47;False
2859;2021;119.0;23;False
2860;2021;299.0;5;False
2861;2021;86.0;1;False
2867;2021;164.0;9;False
2870;2021;71.0;62;False
2871;2021;105.0;8;False
2873;2021;273.0;3;False
2875;2021;129.0;3;False
2876;2021;213.0;6;False
2878;2021;73.0;10;False
2880;2021;71.0;59;False
2881;2021;11.0;59;False
2884;2021;46.0;14;False
2885;2021;2.0;66;False
2888;2021;86.0;10;False
2893;2021;261.0;3;False
2895;2021;200.0;9;False
2900;2021;30.0;19;False
2902;2021;71.0;74;False
2906;2021;28.0;13;False
2907;2021;10.0;59;False
2908;2021;189.0;14;False
2910;2021;341.0;3;False
2917;2021;265.0;2;False
2918;2021;204.0;7;False
2921;2021;290.0;8;False
2922;2021;171.0;6;False
2923;2021;286.0;4;False
2925;2021;183.0;1;False
2928;2021;117.0;17;False
2929;2021;274.0;6;False
2930;2021;3.0;61;False
2932;2021;302.0;2;False
2934;2021;200.0;13;False
2935;2021;161.0;8;False
2936;2021;231.0;15;False
2939;2021;289.0;1;False
2940;2021;141.0;2;False
2941;2021;71.0;90;False
2943;2021;243.0;14;False
2946;2021;220.0;3;False
2948;2021;22.0;18;False
2949;2021;143.0;24;False
2950;2021;89.0;10;False
2953;2021;200.0;24;False
2955;2021;185.0;7;False
2957;2021;304.0;4;False
2958;2021;159.0;3;False
2960;2021;228.0;5;False
2961;2021;232.0;11;False
2962;2021;223.0;10;False
2965;2021;129.0;6;False
2967;2021;150.0;6;False
2970;2021;176.0;2;False
2973;2021;127.0;37;False
2974;2021;36.0;20;False
2979;2021;68.0;19;False
2984;2021;243.0;5;False
2986;2021;102.0;49;False
2987;2021;4.0;55;False
2989;2021;11.0;42;False
2990;2021;223.0;4;False
2992;2021;90.0;20;False
2994;2021;232.0;22;False
2996;2021;45.0;11;False
2998;2021;339.0;1;False
3000;2021;319.0;1;False
3003;2021;206.0;8;False
3005;2021;269.0;6;False
3006;2021;90.0;31;False
3007;2021;253.0;1;False
3008;2021;77.0;9;False
3012;2021;306.0;11;False
3013;2021;28.0;17;False
3014;2021;201.0;19;False
3015;2021;11.0;50;False
3017;2021;105.0;15;False
3019;2021;258.0;16;False
3020;2021;166.0;8;False
3021;2021;120.0;6;False
3023;2021;71.0;50;False
3024;2021;4.0;54;False
3025;2021;17.0;18;False
3026;2021;43.0;8;False
3028;2021;198.0;1;False
3031;2021;3.0;44;False
3033;2021;158.0;6;False
3036;2021;127.0;36;False
3038;2021;122.0;28;False
3039;2021;19.0;29;False
3040;2021;93.0;6;False
3043;2021;313.0;3;False
3045;2021;349.0;7;False
3047;2021;19.0;31;False
3052;2021;351.0;1;False
3055;2021;122.0;25;False
3057;2021;148.0;2;False
3058;2021;264.0;22;False
3061;2021;36.0;9;False
3063;2021;19.0;40;False
3064;2021;4.0;27;False
3065;2021;119.0;42;False
3066;2021;10.0;30;False
3068;2021;199.0;20;False
3070;2021;209.0;5;False
3072;2021;234.0;5;False
3073;2021;2.0;1;False
3076;2021;51.0;11;False
3079;2021;217.0;2;False
3084;2021;10.0;53;False
3085;2021;46.0;15;False
3086;2021;319.0;3;False
3090;2021;68.0;20;False
3094;2021;231.0;10;False
3098;2021;47.0;10;False
3099;2021;118.0;9;False
3104;2021;232.0;9;False
3109;2021;145.0;9;False
3112;2021;71.0;9;False
3113;2021;158.0;2;False
3114;2021;211.0;19;False
3116;2021;264.0;19;False
3117;2021;85.0;21;False
3120;2021;182.0;2;False
3121;2021;102.0;50;False
3122;2021;117.0;18;False
3123;2021;119.0;19;False
3125;2021;164.0;12;False
3126;2021;119.0;2;False
3129;2021;317.0;4;False
3131;2021;322.0;5;False
3135;2021;10.0;55;False
3137;2021;200.0;8;False
3139;2021;200.0;10;False
3141;2021;120.0;3;False
3147;2021;21.0;19;False
3148;2021;128.0;5;False
3150;2021;131.0;5;False
3151;2021;155.0;9;False
3152;2021;169.0;10;False
3153;2021;200.0;1;False
3154;2021;140.0;11;False
3155;2021;102.0;42;False
3157;2021;55.0;24;False
3158;2021;138.0;1;False
3161;2021;98.0;9;False
3163;2021;274.0;8;False
3166;2021;207.0;4;False
3169;2021;189.0;6;False
3170;2021;208.0;4;False
3171;2021;9.0;37;False
3174;2021;55.0;16;False
3181;2021;143.0;9;False
3185;2021;163.0;6;False
3186;2021;85.0;30;False
3188;2021;340.0;7;False
3189;2021;340.0;2;False
3192;2021;213.0;4;False
3194;2021;18.0;46;False
3196;2021;257.0;8;False
3201;2021;270.0;3;False
3207;2021;74.0;10;False
3208;2021;214.0;6;False
3212;2021;277.0;10;False
3214;2021;11.0;39;False
3217;2021;11.0;45;False
3220;2021;273.0;4;False
3223;2021;28.0;14;False
3224;2021;119.0;22;False
3228;2021;110.0;16;False
3233;2021;270.0;7;False
3234;2021;270.0;1;False
3238;2021;71.0;15;False
3239;2021;119.0;41;False
3240;2021;149.0;13;False
3241;2021;133.0;14;False
3242;2021;187.0;3;False
3248;2021;117.0;19;False
3250;2021;243.0;19;False
3251;2021;243.0;16;False
3254;2021;102.0;38;False
3255;2021;328.0;2;False
3256;2021;131.0;6;False
3257;2021;9.0;52;False
3258;2021;107.0;10;False
3259;2021;1.0;66;False
3263;2021;78.0;11;False
3266;2021;342.0;5;False
3267;2021;31.0;12;False
3269;2021;247.0;4;False
3270;2021;200.0;11;False
3272;2021;180.0;1;False
3276;2021;119.0;26;False
3277;2021;216.0;8;False
3278;2021;127.0;31;False
3281;2021;218.0;3;False
3284;2021;133.0;3;False
3285;2021;164.0;8;False
3287;2021;206.0;9;False
3288;2021;139.0;12;False
3291;2021;159.0;9;False
3292;2021;201.0;14;False
3296;2021;5.0;53;False
3298;2021;298.0;10;False
3299;2021;116.0;1;True
3300;2021;289.0;3;False
3301;2021;127.0;5;False
3304;2021;120.0;16;False
3305;2021;268.0;2;False
3312;2021;10.0;43;False
3316;2021;70.0;19;False
3319;2021;9.0;60;False
3320;2021;14.0;42;False
3321;2021;156.0;6;False
3322;2021;151.0;1;False
3325;2021;13.0;41;False
3326;2021;266.0;8;False
3327;2021;108.0;6;False
3331;2021;127.0;8;False
3332;2021;77.0;7;False
3333;2021;321.0;6;False
3335;2021;127.0;47;False
3337;2021;69.0;13;False
3339;2021;162.0;10;False
3344;2021;180.0;7;False
3345;2021;3.0;71;False
3348;2021;149.0;20;False
3350;2021;268.0;13;False
3351;2021;189.0;5;False
3352;2021;257.0;3;False
3354;2021;306.0;8;False
3357;2021;70.0;55;False
3360;2021;239.0;8;False
3361;2021;36.0;15;False
3362;2021;13.0;49;False
3363;2021;117.0;20;False
3371;2021;284.0;2;False
3373;2021;188.0;4;False
3375;2021;294.0;6;False
3377;2021;151.0;4;False
3380;2021;90.0;22;False
3383;2021;21.0;25;False
3385;2021;170.0;7;False
3386;2021;313.0;7;False
3388;2021;74.0;5;False
3390;2021;245.0;3;False
3395;2021;291.0;19;False
3396;2021;291.0;4;False
3399;2021;291.0;3;False
3409;2021;78.0;27;False
3414;2021;48.0;13;False
3416;2021;258.0;3;False
3417;2021;306.0;9;False
3421;2021;70.0;58;False
3422;2021;309.0;5;False
3423;2021;273.0;8;False
3426;2021;108.0;3;False
3428;2021;216.0;11;False
3429;2021;159.0;13;False
3434;2021;210.0;6;False
3437;2021;43.0;7;False
3438;2021;119.0;34;False
3441;2021;162.0;11;False
3444;2021;146.0;9;False
3447;2021;201.0;21;False
3449;2021;191.0;5;False
3452;2021;185.0;5;False
3455;2021;233.0;10;False
3456;2021;268.0;5;False
3457;2021;203.0;25;False
3458;2021;30.0;25;False
3459;2021;161.0;22;False
3463;2021;158.0;4;False
3467;2021;201.0;22;False
3469;2021;70.0;8;False
3471;2021;86.0;8;False
3472;2021;110.0;23;False
3474;2021;203.0;29;False
3480;2021;145.0;8;False
3481;2021;26.0;25;False
3482;2021;157.0;12;False
3484;2021;341.0;5;False
3485;2021;146.0;12;False
3486;2021;105.0;20;False
3487;2021;1.0;68;False
3488;2021;102.0;43;False
3490;2021;120.0;17;False
3491;2021;88.0;5;False
3494;2021;70.0;34;False
3499;2021;3.0;27;False
3501;2021;251.0;3;False
3502;2021;5.0;55;False
3505;2021;119.0;16;False
3508;2021;42.0;9;False
3509;2021;331.0;11;False
3510;2021;204.0;1;False
3512;2021;318.0;1;False
3515;2021;137.0;8;False
3516;2021;146.0;11;False
3518;2021;98.0;5;False
3520;2021;109.0;6;False
3522;2021;246.0;9;False
3523;2021;5.0;54;False
3526;2021;228.0;7;False
3530;2021;331.0;6;False
3532;2021;85.0;26;False
3535;2021;17.0;19;False
3536;2021;163.0;3;False
3537;2021;3.0;79;False
3538;2021;282.0;1;False
3539;2021;203.0;31;False
3544;2021;212.0;1;False
3546;2021;211.0;13;False
3549;2021;23.0;50;False
3551;2021;104.0;6;False
3553;2021;21.0;39;False
3554;2021;145.0;15;False
3555;2021;272.0;4;False
3556;2021;222.0;6;False
3558;2021;124.0;10;False
3560;2021;124.0;17;False
3561;2021;342.0;1;False
3562;2021;111.0;9;False
3563;2021;3.0;81;False
3565;2021;71.0;34;False
3569;2021;3.0;52;False
3572;2021;161.0;16;False
3574;2021;227.0;4;False
3577;2021;209.0;6;False
3578;2021;238.0;3;False
3582;2021;212.0;5;False
3592;2021;6.0;77;False
3593;2021;206.0;7;False
3594;2021;131.0;8;False
3596;2021;119.0;11;False
3599;2021;13.0;34;False
3603;2021;291.0;6;False
3604;2021;274.0;7;False
3605;2021;323.0;7;False
3606;2021;315.0;1;False
3607;2021;318.0;5;False
3609;2021;168.0;1;False
3610;2021;1.0;80;False
3612;2021;36.0;7;False
3614;2021;170.0;5;False
3616;2021;4.0;29;False
3620;2021;235.0;2;False
3621;2021;71.0;65;False
3622;2021;173.0;1;False
3625;2021;149.0;18;False
3629;2021;56.0;14;False
3630;2021;267.0;6;False
3632;2021;191.0;4;False
3634;2021;86.0;3;False
3638;2021;162.0;8;False
3639;2021;36.0;24;False
3640;2021;264.0;9;False
3642;2021;182.0;16;False
3644;2021;78.0;22;False
3646;2021;23.0;47;False
3648;2021;331.0;8;False
3653;2021;250.0;3;False
3654;2021;30.0;18;False
3655;2021;161.0;19;False
3658;2021;166.0;4;False
3659;2021;166.0;7;False
3661;2021;166.0;2;False
3663;2021;288.0;2;False
3664;2021;267.0;2;False
3665;2021;291.0;8;False
3666;2021;118.0;19;False
3667;2021;187.0;6;False
3670;2021;203.0;7;False
3671;2021;4.0;49;False
3673;2021;146.0;14;False
3679;2021;252.0;1;False
3683;2021;307.0;4;False
3687;2021;64.0;13;False
3688;2021;51.0;9;False
3692;2021;159.0;6;False
3695;2021;257.0;7;False
3696;2021;122.0;3;False
3697;2021;247.0;5;False
3698;2021;92.0;5;False
3699;2021;34.0;4;True
3700;2021;117.0;22;False
3701;2021;4.0;47;False
3702;2021;14.0;23;False
3706;2021;9.0;50;False
3713;2021;6.0;56;False
3717;2021;104.0;10;False
3718;2021;195.0;5;False
3719;2021;276.0;3;False
3720;2021;53.0;14;False
3721;2021;214.0;1;False
3722;2021;124.0;14;False
3723;2021;98.0;28;False
3724;2021;78.0;1;False
3728;2021;56.0;10;False
3731;2021;56.0;9;False
3737;2021;331.0;7;False
3741;2021;33.0;14;False
3742;2021;3.0;9;True
3744;2021;14.0;50;False
3745;2021;245.0;1;False
3746;2021;46.0;11;False
3748;2021;238.0;13;False
3753;2021;30.0;10;False
3754;2021;301.0;3;False
3758;2021;85.0;32;False
3759;2021;256.0;4;False
3761;2021;159.0;17;False
3765;2021;3.0;76;False
3768;2021;157.0;2;False
3771;2021;277.0;8;False
3775;2021;122.0;21;False
3776;2021;4.0;10;True
3780;2021;75.0;6;False
3781;2021;277.0;9;False
3783;2021;14.0;25;False
3784;2021;268.0;9;False
3789;2021;229.0;5;False
3790;2021;239.0;7;False
3791;2021;133.0;19;False
3793;2021;17.0;21;False
3795;2021;289.0;2;False
3796;2021;164.0;17;False
3798;2021;330.0;4;False
3802;2021;220.0;5;False
3804;2021;71.0;41;False
3807;2021;178.0;11;False
3808;2021;116.0;2;False
3813;2021;127.0;12;False
3815;2021;271.0;7;False
3817;2021;4.0;37;False
3818;2021;71.0;54;False
3820;2021;3.0;49;False
3821;2021;211.0;1;False
3822;2021;140.0;8;False
3823;2021;182.0;22;False
3825;2021;188.0;5;False
3826;2021;78.0;15;False
3827;2021;312.0;3;False
3834;2021;181.0;2;False
3835;2021;71.0;72;False
3836;2021;5.0;52;False
3837;2021;217.0;6;False
3839;2021;139.0;14;False
3840;2021;82.0;23;False
3842;2021;70.0;50;False
3845;2021;208.0;1;False
3846;2021;161.0;21;False
3849;2021;347.0;2;False
3851;2021;283.0;5;False
3852;2021;283.0;2;False
3853;2021;157.0;7;False
3860;2021;133.0;11;False
3862;2021;164.0;15;False
3865;2021;53.0;6;True
3867;2021;180.0;2;False
3873;2021;107.0;17;False
3875;2021;199.0;7;False
3878;2021;4.0;53;False
3879;2021;276.0;1;False
3881;2021;256.0;8;False
3883;2021;159.0;11;False
3886;2021;71.0;19;False
3888;2021;310.0;2;False
3890;2021;71.0;13;False
3892;2021;278.0;4;False
3894;2021;4.0;28;False
3895;2021;9.0;43;False
3897;2021;22.0;8;True
3900;2021;13.0;51;False
3902;2021;302.0;3;False
3903;2021;44.0;8;False
3904;2021;81.0;6;False
3905;2021;307.0;5;False
3907;2021;70.0;56;False
3909;2021;179.0;7;False
3911;2021;140.0;10;False
3912;2021;117.0;24;False
3914;2021;211.0;3;False
3915;2021;314.0;7;False
3917;2021;129.0;5;False
3923;2021;115.0;8;False
3924;2021;80.0;6;False
3926;2021;144.0;6;False
3929;2021;28.0;11;False
3931;2021;205.0;6;False
3932;2021;340.0;4;False
3935;2021;30.0;30;False
3936;2021;90.0;24;False
3937;2021;78.0;23;False
3943;2021;195.0;11;False
3945;2021;140.0;4;False
3948;2021;279.0;5;False
3950;2021;4.0;32;False
3953;2021;90.0;25;False
3956;2021;124.0;15;False
3957;2021;247.0;3;False
3960;2021;304.0;12;False
3962;2021;108.0;2;False
3963;2021;5.0;49;False
3968;2021;115.0;9;False
3971;2021;203.0;11;False
3973;2021;46.0;9;False
3974;2021;243.0;6;False
3976;2021;165.0;5;False
3978;2021;144.0;22;False
3980;2021;342.0;4;False
3981;2021;216.0;4;False
3984;2021;233.0;7;False
3986;2021;65.0;4;False
3988;2021;143.0;23;False
3990;2021;108.0;12;False
3992;2021;292.0;2;False
3995;2021;123.0;9;False
3997;2021;305.0;9;False
3998;2021;349.0;4;False
3999;2021;117.0;25;False
4000;2021;117.0;26;False
4002;2021;199.0;14;False
4005;2021;284.0;6;False
4007;2021;107.0;8;False
4013;2021;170.0;6;False
4014;2021;262.0;4;False
4015;2021;134.0;7;False
4016;2021;203.0;18;False
4017;2021;26.0;21;False
4018;2021;118.0;4;False
4021;2021;69.0;11;False
4022;2021;200.0;21;False
4025;2021;144.0;20;False
4030;2021;13.0;33;False
4031;2021;232.0;12;False
4035;2021;187.0;2;False
4039;2021;291.0;24;False
4040;2021;117.0;37;False
4041;2021;110.0;21;False
4042;2021;11.0;36;False
4043;2021;124.0;28;False
4045;2021;148.0;3;False
4046;2021;13.0;26;False
4047;2021;272.0;2;False
4048;2021;291.0;22;False
4053;2021;11.0;49;False
4055;2021;71.0;37;False
4056;2021;127.0;18;False
4058;2021;117.0;27;False
4059;2021;3.0;48;False
4060;2021;5.0;61;False
4063;2021;327.0;5;False
4064;2021;182.0;6;False
4065;2021;189.0;12;False
4066;2021;141.0;4;False
4067;2021;161.0;4;False
4069;2021;200.0;6;False
4071;2021;266.0;7;False
4075;2021;228.0;1;False
4076;2021;312.0;4;False
4078;2021;71.0;82;False
4083;2021;14.0;48;False
4084;2021;141.0;5;False
4086;2021;299.0;4;False
4093;2021;1.0;79;False
4102;2021;323.0;8;False
4106;2021;277.0;19;False
4112;2021;119.0;44;False
4113;2021;21.0;40;False
4115;2021;119.0;10;False
4118;2021;158.0;5;False
4123;2021;22.0;19;False
4125;2021;117.0;28;False
4126;2021;142.0;11;False
4129;2021;331.0;1;False
4130;2021;266.0;9;False
4133;2021;131.0;2;False
4135;2021;1.0;60;False
4136;2021;127.0;16;False
4137;2021;146.0;16;False
4142;2021;243.0;15;False
4143;2021;194.0;13;False
4145;2021;288.0;1;False
4149;2021;79.0;3;False
4152;2021;207.0;7;False
4153;2021;158.0;3;False
4155;2021;348.0;3;False
4158;2021;304.0;6;False
4159;2021;71.0;27;False
4160;2021;89.0;13;False
4161;2021;212.0;6;False
4163;2021;70.0;60;False
4164;2021;328.0;3;False
4165;2021;38.0;11;False
4167;2021;121.0;8;False
4168;2021;176.0;7;False
4170;2021;179.0;3;False
4175;2021;9.0;33;False
4176;2021;323.0;5;False
4177;2021;270.0;4;False
4180;2021;144.0;7;False
4182;2021;147.0;8;False
4185;2021;276.0;2;False
4187;2021;277.0;20;False
4191;2021;244.0;2;False
4196;2021;90.0;4;False
4200;2021;53.0;12;False
4201;2021;10.0;45;False
4203;2021;145.0;18;False
4205;2021;104.0;5;False
4207;2021;35.0;14;False
4208;2021;291.0;5;False
4209;2021;291.0;10;False
4212;2021;173.0;3;False
4216;2021;14.0;30;False
4217;2021;3.0;91;False
4218;2021;202.0;2;False
4223;2021;107.0;9;False
4224;2021;124.0;16;False
4226;2021;232.0;1;False
4230;2021;144.0;19;False
4233;2021;170.0;10;False
4235;2021;121.0;12;False
4237;2021;352.0;4;False
4239;2021;164.0;16;False
4240;2021;308.0;4;False
4241;2021;100.0;2;False
4242;2021;110.0;7;False
4244;2021;69.0;12;False
4246;2021;101.0;6;False
4249;2021;151.0;5;False
4250;2021;71.0;20;False
4252;2021;118.0;2;False
4255;2021;6.0;64;False
4256;2021;257.0;9;False
4258;2021;100.0;18;False
4261;2021;47.0;7;False
4262;2021;190.0;9;False
4263;2021;3.0;55;False
4264;2021;68.0;13;False
4265;2021;104.0;9;False
4266;2021;105.0;22;False
4267;2021;105.0;19;False
4268;2021;95.0;21;False
4271;2021;264.0;14;False
4272;2021;133.0;21;False
4273;2021;160.0;7;False
4274;2021;283.0;6;False
4275;2021;91.0;2;False
4276;2021;60.0;13;False
4279;2021;18.0;44;False
4280;2021;10.0;57;False
4284;2021;225.0;2;False
4285;2021;318.0;4;False
4289;2021;164.0;2;False
4291;2021;4.0;57;False
4294;2021;143.0;13;False
4296;2021;147.0;7;False
4298;2021;102.0;46;False
4301;2021;299.0;2;False
4303;2021;33.0;11;False
4304;2021;1.0;76;False
4305;2021;84.0;10;False
4307;2021;284.0;4;False
4308;2021;10.0;23;False
4309;2021;48.0;11;False
4312;2021;127.0;11;False
4314;2021;246.0;5;False
4315;2021;246.0;3;False
4318;2021;125.0;9;False
4319;2021;102.0;66;False
4320;2021;199.0;2;False
4323;2021;292.0;4;False
4325;2021;294.0;7;False
4326;2021;161.0;12;False
4327;2021;156.0;4;False
4331;2021;139.0;1;False
4332;2021;159.0;15;False
4334;2021;267.0;4;False
4335;2021;2.0;58;False
4339;2021;109.0;1;False
4341;2021;134.0;6;False
4342;2021;9.0;36;False
4344;2021;98.0;11;False
4345;2021;98.0;25;False
4346;2021;102.0;16;False
4347;2021;121.0;6;False
4354;2021;69.0;15;False
