BridgeID;Year;ConstituencyID;EligibleVoters;TotalVoters;Percent;PrevVotes;PrevPercent;DiffPercentPts;InvalidFirst;InvalidSecond;ValidFirst;ValidSecond
460;2025;451;183295.0;144921.0;79.06434981859843;188691.0;74.566355;4.497995;774.0;692.0;144147.0;144229.0
461;2025;453;172020.0;140055.0;81.41785838855947;177211.0;77.547669;3.870189;1873.0;850.0;138182.0;139205.0
462;2025;455;202990.0;164320.0;80.94980048278241;210941.0;76.683054;4.266747;1683.0;1503.0;162637.0;162817.0
463;2025;457;189565.0;150838.0;79.57059583783926;197831.0;74.377625;5.19297;1198.0;960.0;149640.0;149878.0
464;2025;459;177951.0;141586.0;79.56459924361201;184973.0;74.506009;5.05859;1596.0;859.0;139990.0;140727.0
465;2025;168;180475.0;150082.0;83.15944036570161;184073.0;75.040881;8.11856;1642.0;1370.0;148440.0;148712.0
466;2025;170;214132.0;175165.0;81.80234621635253;218474.0;74.520996;7.281351;2070.0;1571.0;173095.0;173594.0
467;2025;172;167770.0;138607.0;82.61727364844728;171886.0;76.158035;6.459239;1639.0;1419.0;136968.0;137188.0
468;2025;174;182420.0;153589.0;84.19526367722837;185944.0;76.094953;8.10031;1871.0;1548.0;151718.0;152041.0
469;2025;176;179872.0;152353.0;84.70078722647216;181588.0;77.968258;6.732529;1186.0;967.0;151167.0;151386.0
470;2025;178;203567.0;166049.0;81.5697043233923;206532.0;74.266457;7.303247;1655.0;1373.0;164394.0;164676.0
471;2025;180;215142.0;178656.0;83.04096829071032;217514.0;74.440726;8.600243;1718.0;1408.0;176938.0;177248.0
472;2025;182;206544.0;174948.0;84.7025331164304;208542.0;78.430244;6.272289;1451.0;1270.0;173497.0;173678.0
473;2025;184;175443.0;146914.0;83.73887815415834;178307.0;76.873034;6.865845;1610.0;1287.0;145304.0;145627.0
474;2025;186;178433.0;152705.0;85.5811425016673;179842.0;80.076956;5.504186;1346.0;1001.0;151359.0;151704.0
475;2025;188;176870.0;149796.0;84.69271216147453;176897.0;78.540054;6.152658;1441.0;1163.0;148355.0;148633.0
476;2025;190;217091.0;182782.0;84.19602839362295;220466.0;78.1286;6.067428;1718.0;1201.0;181064.0;181581.0
477;2025;192;186038.0;148215.0;79.669207366237;186735.0;72.945083;6.724125;1453.0;1006.0;146762.0;147209.0
478;2025;194;175243.0;143429.0;81.84577985996587;176271.0;74.551117;7.294663;1530.0;1169.0;141899.0;142260.0
479;2025;196;193390.0;165885.0;85.77744454211697;195514.0;80.668392;5.109053;1321.0;1028.0;164564.0;164857.0
480;2025;198;202372.0;160179.0;79.15077184590754;201216.0;72.066834;7.083938;1547.0;1159.0;158632.0;159020.0
481;2025;200;230870.0;191532.0;82.96097370814745;227207.0;77.024035;5.936938;1467.0;1100.0;190065.0;190432.0
482;2025;202;172314.0;140680.0;81.64165418944485;174082.0;74.252938;7.388716;1682.0;1253.0;138998.0;139427.0
483;2025;204;218352.0;174373.0;79.85866857184729;219511.0;72.001859;7.85681;1846.0;1408.0;172527.0;172965.0
484;2025;206;239490.0;202987.0;84.75802747505115;240763.0;78.465545;6.292483;1726.0;1252.0;201261.0;201735.0
485;2025;208;230672.0;194831.0;84.46235347159603;233901.0;76.882955;7.579399;2207.0;1617.0;192624.0;193214.0
486;2025;210;195419.0;164877.0;84.3710181712116;197782.0;77.446886;6.924132;1676.0;1230.0;163201.0;163647.0
487;2025;476;206544.0;165873.0;80.30879618870556;213593.0;73.980421;6.328375;1355.0;1160.0;164518.0;164713.0
488;2025;478;201183.0;159955.0;79.50721482431418;207877.0;73.401098;6.106117;1306.0;1247.0;158649.0;158708.0
489;2025;480;194202.0;161207.0;83.009958702794;198697.0;77.586979;5.42298;1119.0;926.0;160088.0;160281.0
490;2025;482;184279.0;147985.0;80.30486382061981;190519.0;74.830332;5.474532;1353.0;1157.0;146632.0;146828.0
491;2025;484;214387.0;175940.0;82.06654321390756;217944.0;76.44349;5.623053;1073.0;1095.0;174867.0;174845.0
492;2025;486;220281.0;173700.0;78.85382761109673;229588.0;73.238584;5.615244;1422.0;1339.0;172278.0;172361.0
493;2025;488;211519.0;172602.0;81.60118003583602;219437.0;75.890119;5.711061;1268.0;1161.0;171334.0;171441.0
494;2025;490;220067.0;176212.0;80.0719780794031;230071.0;74.371824;5.700154;1352.0;1229.0;174860.0;174983.0
495;2025;384;236097.0;194324.0;82.30684845635481;238118.0;76.36424;5.942609;1931.0;1220.0;192393.0;193104.0
496;2025;386;191196.0;159650.0;83.50070085148225;195109.0;76.093876;7.406825;1701.0;962.0;157949.0;158688.0
497;2025;388;189667.0;155931.0;82.21303653244898;193035.0;76.217784;5.995252;1639.0;980.0;154292.0;154951.0
498;2025;390;168705.0;142248.0;84.31759580332533;171102.0;78.734907;5.582689;2063.0;1025.0;140185.0;141223.0
499;2025;392;179523.0;146442.0;81.57283467856486;182380.0;75.725957;5.846878;1506.0;988.0;144936.0;145454.0
500;2025;394;161542.0;134533.0;83.28050909361033;163493.0;76.118855;7.161654;1558.0;917.0;132975.0;133616.0
501;2025;396;187569.0;156721.0;83.55378554025452;190530.0;77.242954;6.310832;1422.0;912.0;155299.0;155809.0
502;2025;398;209443.0;174499.0;83.31574700515176;210816.0;77.871224;5.444523;2175.0;1383.0;172324.0;173116.0
503;2025;400;251074.0;214618.0;85.47997801444993;249630.0;81.188158;4.29182;1926.0;1385.0;212692.0;213233.0
504;2025;402;211986.0;178184.0;84.05460737973263;212943.0;78.253805;5.800802;1929.0;1482.0;176255.0;176702.0
505;2025;404;205998.0;163099.0;79.17504053437412;210969.0;73.428324;5.746717;2068.0;1433.0;161031.0;161666.0
506;2025;406;216200.0;182125.0;84.23913043478261;219416.0;79.223028;5.016102;1703.0;1242.0;180422.0;180883.0
507;2025;408;219842.0;179205.0;81.5153610320139;224701.0;75.302736;6.212625;2320.0;1558.0;176885.0;177647.0
508;2025;410;169645.0;139067.0;81.97530136461434;174093.0;76.091514;5.883787;1840.0;1380.0;137227.0;137687.0
509;2025;412;215995.0;179902.0;83.28989096969838;217000.0;78.921198;4.368693;1716.0;1323.0;178186.0;178579.0
510;2025;75;168462.0;137701.0;81.74009568923556;168656.0;76.74853;4.991566;734.0;451.0;136967.0;137250.0
511;2025;77;201029.0;175164.0;87.13369712827502;200569.0;83.92972;3.203977;721.0;433.0;174443.0;174731.0
512;2025;79;238829.0;204980.0;85.82709804923188;237250.0;81.771128;4.055971;913.0;551.0;204067.0;204429.0
513;2025;81;230710.0;199398.0;86.42798318235013;231905.0;83.128436;3.299547;799.0;501.0;198599.0;198897.0
514;2025;83;237848.0;195987.0;82.40010426827217;238384.0;78.610561;3.789543;900.0;646.0;195087.0;195341.0
515;2025;85;223701.0;185631.0;82.98174795821208;223683.0;78.482048;4.4997;976.0;484.0;184655.0;185147.0
516;2025;87;243744.0;205040.0;84.12104503085203;242591.0;79.952678;4.168367;1037.0;547.0;204003.0;204493.0
517;2025;89;214947.0;181255.0;84.32543836387575;214606.0;80.598865;3.726573;623.0;446.0;180632.0;180809.0
518;2025;91;246574.0;210862.0;85.51672114659291;242252.0;81.845351;3.67137;2726.0;395.0;208136.0;210467.0
519;2025;93;234884.0;205548.0;87.51043068067642;234912.0;84.854328;2.656102;779.0;439.0;204769.0;205109.0
520;2025;95;238910.0;201583.0;84.37612490059017;237390.0;80.631029;3.745096;894.0;598.0;200689.0;200985.0
521;2025;97;165895.0;141799.0;85.47514994424183;166662.0;81.665887;3.809263;653.0;397.0;141146.0;141402.0
522;2025;99;215624.0;188310.0;87.3325789336994;214828.0;84.243209;3.08937;764.0;547.0;187546.0;187763.0
523;2025;101;209020.0;172572.0;82.56243421682136;208815.0;78.479036;4.083398;822.0;548.0;171750.0;172024.0
524;2025;103;168111.0;143698.0;85.47804724259566;168473.0;81.935384;3.542663;782.0;368.0;142916.0;143330.0
525;2025;105;165283.0;135485.0;81.97152762232051;166186.0;76.536531;5.434996;675.0;348.0;134810.0;135137.0
526;2025;107;247907.0;208132.0;83.95567692723482;246854.0;79.232664;4.723013;828.0;585.0;207304.0;207547.0
527;2025;109;176118.0;144115.0;81.82866033000602;177563.0;76.944521;4.884139;595.0;403.0;143520.0;143712.0
528;2025;111;172941.0;142709.0;82.51889372676231;173632.0;77.108482;5.410411;639.0;383.0;142070.0;142326.0
529;2025;113;172522.0;141540.0;82.04171062241338;173772.0;76.511176;5.530535;597.0;416.0;140943.0;141124.0
530;2025;115;214379.0;181941.0;84.86885375899692;216071.0;80.203729;4.665124;808.0;615.0;181133.0;181326.0
531;2025;117;250984.0;212696.0;84.74484429286329;248192.0;80.154477;4.590367;729.0;553.0;211967.0;212143.0
532;2025;119;220950.0;185033.0;83.74428603756506;222424.0;78.659227;5.085059;883.0;522.0;184150.0;184511.0
533;2025;121;162689.0;136787.0;84.07882524325554;165807.0;79.7596;4.319225;641.0;424.0;136146.0;136363.0
534;2025;123;181281.0;155529.0;85.79442964237842;182586.0;81.419167;4.375263;661.0;471.0;154868.0;155058.0
535;2025;125;159361.0;134067.0;84.12786064344476;162430.0;79.502555;4.625306;602.0;385.0;133465.0;133682.0
536;2025;127;153429.0;128769.0;83.92741919715309;156571.0;79.110436;4.816984;592.0;466.0;128177.0;128303.0
537;2025;129;157915.0;129424.0;81.9580153880252;162872.0;76.952453;5.005562;762.0;422.0;128662.0;129002.0
538;2025;131;165464.0;141525.0;85.53220035778175;168923.0;81.207414;4.324786;760.0;450.0;140765.0;141075.0
539;2025;133;241618.0;203824.0;84.357953463732;243174.0;79.164713;5.19324;1008.0;636.0;202816.0;203188.0
540;2025;135;186938.0;162264.0;86.80097144507805;187299.0;82.956663;3.844309;844.0;461.0;161420.0;161803.0
541;2025;137;248612.0;208200.0;83.74495197335608;250730.0;78.94508;4.799872;1067.0;706.0;207133.0;207494.0
542;2025;139;187179.0;151372.0;80.8701830867779;188283.0;77.124329;3.745854;878.0;618.0;150494.0;150754.0
543;2025;141;174758.0;136860.0;78.31401137573101;177316.0;73.067292;5.246719;1006.0;716.0;135854.0;136144.0
544;2025;143;227696.0;197152.0;86.58562293584428;229279.0;82.726722;3.858901;947.0;585.0;196205.0;196567.0
545;2025;145;181144.0;155293.0;85.7290332553107;182652.0;80.356087;5.372946;956.0;710.0;154337.0;154583.0
546;2025;147;210364.0;180527.0;85.81648951341484;214061.0;81.361855;4.454635;7608.0;697.0;172919.0;179830.0
547;2025;149;192185.0;165463.0;86.09568904961365;194408.0;81.340788;4.754901;924.0;577.0;164539.0;164886.0
548;2025;151;194125.0;163446.0;84.19626529298134;196710.0;79.994408;4.201857;949.0;601.0;162497.0;162845.0
549;2025;153;222633.0;192406.0;86.42294718213383;224907.0;82.549231;3.873716;990.0;537.0;191416.0;191869.0
550;2025;155;186448.0;148097.0;79.43072599330645;187164.0;73.516809;5.913917;798.0;542.0;147299.0;147555.0
551;2025;157;232095.0;199564.0;85.9837566513712;231978.0;81.825001;4.158756;948.0;606.0;198616.0;198958.0
552;2025;159;192393.0;163283.0;84.86951188452802;192451.0;80.164302;4.70521;639.0;524.0;162644.0;162759.0
553;2025;161;215191.0;178435.0;82.91936001040936;214619.0;77.585396;5.333964;1043.0;644.0;177392.0;177791.0
554;2025;163;159653.0;134558.0;84.28153558028976;158711.0;79.405334;4.876201;957.0;414.0;133601.0;134144.0
555;2025;164;228068.0;191695.0;84.051686339162;228803.0;79.437333;4.614354;987.0;714.0;190708.0;190981.0
556;2025;165;161048.0;136838.0;84.96721474343053;160260.0;80.080494;4.886721;913.0;421.0;135925.0;136417.0
557;2025;37;188918.0;162105.0;85.80706973395866;191811.0;82.119378;3.687692;910.0;412.0;161195.0;161693.0
558;2025;38;174909.0;139575.0;79.79863814898033;178958.0;74.647683;5.150955;1072.0;626.0;138503.0;138949.0
559;2025;39;243100.0;204946.0;84.30522418757714;245553.0;79.549018;4.756206;1364.0;926.0;203582.0;204020.0
560;2025;40;165367.0;139386.0;84.2888847230705;166628.0;79.151163;5.137722;778.0;584.0;138608.0;138802.0
561;2025;41;203455.0;173192.0;85.12545771792288;205967.0;80.487165;4.638292;1057.0;761.0;172135.0;172431.0
562;2025;42;174712.0;143877.0;82.35095471404368;177107.0;76.567273;5.783682;1193.0;832.0;142684.0;143045.0
563;2025;43;219692.0;184918.0;84.17147643063926;221775.0;79.288017;4.883459;1177.0;819.0;183741.0;184099.0
564;2025;44;212465.0;179881.0;84.66382698326782;215312.0;79.811158;4.852669;1075.0;715.0;178806.0;179166.0
565;2025;45;228598.0;195890.0;85.69191331507712;230738.0;80.902582;4.789331;1266.0;873.0;194624.0;195017.0
566;2025;46;238592.0;194676.0;81.59368293991416;240951.0;75.867708;5.725975;1675.0;1219.0;193001.0;193457.0
567;2025;47;224446.0;186108.0;82.91883125562495;225874.0;76.452801;6.46603;1414.0;1091.0;184694.0;185017.0
568;2025;48;175503.0;146415.0;83.42592434317362;177062.0;77.055495;6.37043;1266.0;724.0;145149.0;145691.0
569;2025;49;217574.0;180563.0;82.98923584619486;220686.0;76.423063;6.566173;1735.0;999.0;178828.0;179564.0
570;2025;50;202812.0;168556.0;83.10948070133917;205608.0;77.619062;5.490419;1126.0;711.0;167430.0;167845.0
571;2025;51;207276.0;176259.0;85.03589417009205;209147.0;80.300459;4.735436;1482.0;854.0;174777.0;175405.0
572;2025;52;200964.0;163973.0;81.59322067634004;204890.0;75.811899;5.781322;1516.0;1037.0;162457.0;162936.0
573;2025;53;218284.0;186493.0;85.43594583203533;218431.0;81.429834;4.006112;1109.0;752.0;185384.0;185741.0
574;2025;54;195336.0;153146.0;78.4013187533276;196863.0;72.198432;6.202886;1225.0;869.0;151921.0;152277.0
575;2025;55;206482.0;171415.0;83.01692157185614;209418.0;77.384943;5.631979;1515.0;1072.0;169900.0;170343.0
576;2025;56;195510.0;163898.0;83.83100608664519;196882.0;78.262614;5.568392;1419.0;884.0;162479.0;163014.0
577;2025;57;194216.0;162421.0;83.62905218931499;195755.0;77.766085;5.862967;1622.0;950.0;160799.0;161471.0
578;2025;58;212982.0;174321.0;81.84776178268585;217126.0;75.523889;6.323872;2289.0;980.0;172032.0;173341.0
579;2025;59;197556.0;163682.0;82.85346939601935;199092.0;76.780082;6.073388;1274.0;860.0;162408.0;162822.0
580;2025;60;228338.0;196067.0;85.8670041780168;224392.0;80.651717;5.215288;1304.0;797.0;194763.0;195270.0
581;2025;61;229946.0;187809.0;81.67526288780844;231076.0;75.327598;6.347665;1440.0;1023.0;186369.0;186786.0
582;2025;62;218790.0;182311.0;83.3269345034051;218872.0;76.759019;6.567916;1439.0;993.0;180872.0;181318.0
583;2025;63;204805.0;167833.0;81.94770635482533;205893.0;76.144405;5.803301;1648.0;1031.0;166185.0;166802.0
584;2025;64;196201.0;161387.0;82.255951804527;198182.0;75.518463;6.737489;1559.0;1121.0;159828.0;160266.0
585;2025;65;160376.0;131135.0;81.76722202823366;162800.0;75.468059;6.299163;1057.0;899.0;130078.0;130236.0
586;2025;66;207094.0;170740.0;82.44565269877448;206009.0;76.483552;5.962101;1166.0;789.0;169574.0;169951.0
587;2025;67;176262.0;145383.0;82.48119276985398;177275.0;76.826964;5.654229;978.0;712.0;144405.0;144671.0
588;2025;68;197827.0;165466.0;83.6417678072255;199189.0;77.22314;6.418628;1264.0;812.0;164202.0;164654.0
589;2025;69;199799.0;172184.0;86.17860950255006;198791.0;80.90658;5.272029;1167.0;702.0;171017.0;171482.0
590;2025;70;223539.0;190020.0;85.00530108840069;223376.0;79.478995;5.526306;1240.0;879.0;188780.0;189141.0
591;2025;71;169789.0;144530.0;85.12330009600151;169147.0;78.833795;6.289505;1018.0;784.0;143512.0;143746.0
592;2025;72;173329.0;145115.0;83.72228536482643;174430.0;79.021957;4.700328;1088.0;753.0;144027.0;144362.0
593;2025;73;188225.0;157982.0;83.93252756010095;187817.0;78.278324;5.654203;1206.0;746.0;156776.0;157236.0
594;2025;74;180742.0;148788.0;82.32065596264289;182648.0;75.601156;6.7195;1599.0;857.0;147189.0;147931.0
595;2025;425;187345.0;149368.0;79.7288425098081;192929.0;73.963479;5.765364;1852.0;1249.0;147516.0;148119.0
596;2025;426;198307.0;164765.0;83.0858214788182;203279.0;78.301251;4.78457;2373.0;1634.0;162392.0;163131.0
597;2025;427;168073.0;143181.0;85.18976873144408;173074.0;80.77932;4.410449;1858.0;1376.0;141323.0;141805.0
598;2025;428;180479.0;147979.0;81.99236476265936;185941.0;76.523198;5.469167;1968.0;1311.0;146011.0;146668.0
