ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
4967;148;271;2;7.0;0.004348;7.0;0.004349;-1e-06
4968;148;31;1;2215.0;1.377265;0.0;0.0;0.0
4969;148;31;2;2107.0;1.308712;0.0;0.0;0.0
4970;148;15;2;467.0;0.290066;0.0;0.0;0.0
4971;148;34;2;68.0;0.042237;0.0;0.0;0.0
4972;148;256;2;198.0;0.122983;0.0;0.0;0.0
4973;148;257;2;36.0;0.022361;0.0;0.0;0.0
4974;148;266;2;51.0;0.031677;0.0;0.0;0.0
4975;148;255;2;134.0;0.083231;0.0;0.0;0.0
4976;148;27;2;886.0;0.550317;0.0;0.0;0.0
4977;148;295;1;836.0;0.519816;0.0;0.0;0.0
4978;148;295;2;679.0;0.421744;0.0;0.0;0.0
4979;149;21;1;56879.0;37.082747;72158.0;47.862828;-10.780082
4980;149;21;2;50364.0;32.773913;61394.0;40.580611;-7.806698
4981;149;273;1;45366.0;29.576749;39699.0;26.332582;3.244167
4982;149;273;2;42362.0;27.566685;35269.0;23.312336;4.254349
4983;149;235;1;15944.0;10.394826;13230.0;8.775537;1.619289
4984;149;235;2;19227.0;12.511795;20758.0;13.72076;-1.208965
4985;149;4;1;13104.0;8.543264;13306.0;8.825949;-0.282685
4986;149;4;2;13100.0;8.524705;13847.0;9.152681;-0.627976
4987;149;245;1;13645.0;8.895974;5170.0;3.429292;5.466682
4988;149;245;2;15243.0;9.919243;6866.0;4.538334;5.380909
4989;149;29;1;3935.0;2.565457;7197.0;4.773813;-2.208356
4990;149;29;2;4150.0;2.700575;8205.0;5.423395;-2.72282
4991;149;30;2;1213.0;0.789349;828.0;0.547297;0.242052
4992;149;281;2;1899.0;1.235757;975.0;0.644462;0.591295
4993;149;268;2;511.0;0.332529;631.0;0.417083;-0.084554
4994;149;236;1;2269.0;1.479294;0.0;0.0;0.0
4995;149;236;2;1251.0;0.814077;371.0;0.245226;0.568851
4996;149;262;2;181.0;0.117784;417.0;0.275631;-0.157847
