PersonID;Year;ConstituencyID;Erststimmen;PreviouslyElected;PartyID
5614;2021;237;34606.0;True;245
5616;2021;98;11636.0;False;235
5618;2021;436;8056.0;False;245
5620;2021;393;1997.0;False;31
5621;2021;377;2224.0;False;236
5622;2021;353;44650.0;True;21
5623;2021;10;424.0;False;33
5625;2021;446;477.0;False;15
5626;2021;53;592.0;False;267
5628;2021;381;15944.0;True;235
5629;2021;452;3997.0;False;30
5630;2021;487;33067.0;True;21
5632;2021;413;;False;211
5633;2021;339;4611.0;True;29
5634;2021;142;13123.0;False;4
5635;2021;59;1526.0;False;30
5637;2021;351;39679.0;False;21
5638;2021;424;1788.0;False;236
5640;2021;416;10429.0;False;4
5645;2021;303;24383.0;False;245
5648;2021;393;;False;212
5650;2021;61;148.0;False;257
5652;2021;333;39834.0;False;21
5655;2021;39;4790.0;False;236
5660;2021;24;;False;213
5665;2021;212;23231.0;True;21
5666;2021;363;530.0;False;261
5669;2021;240;50017.0;True;273
5671;2021;317;55790.0;True;273
5673;2021;418;666.0;False;295
5674;2021;417;47688.0;True;21
5676;2021;146;19588.0;False;245
5677;2021;353;26932.0;False;245
5680;2021;118;32850.0;False;273
5681;2021;70;369.0;False;254
5683;2021;207;44364.0;True;245
5684;2021;216;11490.0;False;4
5685;2021;86;42319.0;False;245
5689;2021;128;10581.0;False;245
5693;2021;325;11087.0;False;4
5694;2021;78;24205.0;False;273
5696;2021;317;4908.0;False;29
5697;2021;481;3816.0;False;30
5698;2021;481;10686.0;False;235
5699;2021;214;137.0;False;261
5700;2021;179;15816.0;False;4
5702;2021;76;1416.0;False;11
5706;2021;337;40145.0;False;273
5712;2021;122;860.0;False;300
5714;2021;10;34882.0;False;273
5715;2021;365;1423.0;False;236
5716;2021;181;3003.0;False;30
5718;2021;11;29998.0;False;273
5722;2021;456;4001.0;False;245
5726;2021;82;25363.0;True;245
5727;2021;489;462.0;False;261
5728;2021;138;3090.0;False;30
5729;2021;104;2718.0;False;29
5730;2021;483;15579.0;False;29
5731;2021;454;32111.0;True;21
5733;2021;106;1870.0;False;31
5734;2021;134;2180.0;False;268
5737;2021;46;4237.0;False;29
5738;2021;199;143.0;False;261
5739;2021;26;1989.0;False;31
5740;2021;55;57391.0;True;21
5741;2021;265;25409.0;False;245
5744;2021;252;2031.0;False;236
5747;2021;467;;False;214
5750;2021;411;9895.0;False;235
5751;2021;251;34367.0;False;21
5752;2021;69;2789.0;False;236
5753;2021;369;21028.0;False;245
5755;2021;203;2430.0;False;30
5756;2021;45;4357.0;False;29
5757;2021;411;16512.0;False;4
5758;2021;250;8045.0;False;4
5759;2021;66;945.0;False;300
5760;2021;463;36652.0;False;21
5761;2021;379;2215.0;False;31
5767;2021;319;1584.0;False;31
5771;2021;136;2619.0;False;31
5775;2021;385;15931.0;True;235
5777;2021;367;30051.0;False;21
5778;2021;100;23985.0;False;273
5779;2021;144;2149.0;False;30
5780;2021;203;42598.0;False;273
5783;2021;432;497.0;False;300
5784;2021;238;2049.0;False;31
5786;2021;240;;False;215
5788;2021;72;12584.0;True;4
5789;2021;10;1140.0;False;286
5792;2021;452;;False;216
5795;2021;432;3296.0;False;236
5798;2021;203;3470.0;False;236
5799;2021;122;2315.0;False;29
5800;2021;68;178.0;False;261
5801;2021;432;896.0;False;267
5803;2021;80;2165.0;False;30
5806;2021;251;486.0;False;300
5808;2021;9;304.0;False;261
5809;2021;16;4915.0;False;281
5810;2021;261;2288.0;False;236
5811;2021;489;34489.0;True;21
5813;2021;213;25441.0;True;21
5814;2021;289;17406.0;False;235
5815;2021;156;954.0;False;287
5816;2021;393;44976.0;True;273
5820;2021;479;431.0;False;261
5822;2021;236;24120.0;False;245
5824;2021;428;2086.0;False;31
5826;2021;273;8435.0;False;29
5827;2021;460;36388.0;False;4
5828;2021;90;2610.0;False;281
5829;2021;152;63697.0;True;22
5831;2021;365;220.0;False;261
5832;2021;64;46535.0;False;21
5833;2021;309;47448.0;True;21
5834;2021;249;9544.0;False;235
5835;2021;126;1709.0;False;30
5836;2021;456;2313.0;False;31
5837;2021;309;19928.0;False;245
5838;2021;124;13279.0;False;4
5839;2021;102;12268.0;False;235
5843;2021;413;6388.0;False;236
5845;2021;71;13469.0;False;4
5846;2021;305;3819.0;False;30
5850;2021;50;30921.0;True;21
5851;2021;49;4114.0;False;31
5855;2021;134;2902.0;False;300
5856;2021;381;2021.0;False;31
5859;2021;38;1833.0;False;236
5860;2021;401;4751.0;False;236
5861;2021;421;14040.0;False;4
5862;2021;436;6081.0;False;236
5863;2021;30;;False;217
5866;2021;425;11143.0;False;245
5869;2021;229;15389.0;False;245
5870;2021;209;5991.0;False;29
5873;2021;427;3562.0;False;236
5876;2021;245;15762.0;False;245
5877;2021;397;5126.0;True;29
5879;2021;395;33632.0;False;273
5882;2021;16;1037.0;False;290
5888;2021;104;4301.0;False;31
5889;2021;343;21245.0;False;245
5890;2021;38;1674.0;False;30
5893;2021;265;17542.0;False;235
5895;2021;347;40928.0;False;21
5897;2021;279;13914.0;True;235
5898;2021;22;2039.0;False;30
5899;2021;248;61857.0;True;273
5900;2021;421;3389.0;False;31
5901;2021;403;5762.0;False;236
5903;2021;329;;False;218
5904;2021;47;2425.0;False;30
5905;2021;458;5988.0;True;245
5908;2021;283;9518.0;True;4
5909;2021;317;17171.0;False;245
5910;2021;45;2601.0;False;30
5911;2021;124;2361.0;False;31
5912;2021;52;50988.0;True;21
5913;2021;229;9622.0;False;235
5917;2021;69;43024.0;True;21
5919;2021;248;;False;219
5921;2021;379;3385.0;False;30
5922;2021;138;416.0;False;267
5926;2021;185;37118.0;False;21
5927;2021;466;221.0;False;261
5928;2021;90;7641.0;True;4
5929;2021;241;9550.0;False;235
5932;2021;291;47326.0;False;21
5933;2021;154;2501.0;False;300
5934;2021;377;50056.0;True;273
5936;2021;389;11179.0;False;235
5937;2021;251;;False;220
5938;2021;201;38995.0;True;21
5941;2021;333;15144.0;False;245
5945;2021;323;1695.0;False;31
5950;2021;317;13601.0;False;4
5951;2021;415;1510.0;False;236
5957;2021;53;1680.0;False;295
5960;2021;323;109.0;False;261
5961;2021;257;10906.0;True;235
5962;2021;191;51318.0;True;21
5964;2021;108;2888.0;False;300
5968;2021;211;41124.0;False;273
5969;2021;333;514.0;False;33
5971;2021;254;3428.0;False;31
5972;2021;277;60776.0;True;21
5973;2021;411;466.0;False;295
5976;2021;409;154.0;False;257
5977;2021;138;65876.0;False;22
5978;2021;120;7934.0;False;245
5979;2021;436;15698.0;False;235
5980;2021;193;6652.0;False;29
5981;2021;104;4205.0;False;300
5982;2021;9;8865.0;False;245
5984;2021;167;28552.0;False;21
5985;2021;150;1414.0;False;300
5986;2021;259;12632.0;False;4
5987;2021;283;3632.0;False;236
5988;2021;341;966.0;False;236
5989;2021;428;16210.0;True;4
5991;2021;37;1281.0;False;236
5995;2021;413;17011.0;False;235
5996;2021;146;5087.0;False;236
5997;2021;64;23989.0;False;273
5998;2021;491;14135.0;False;29
5999;2021;116;3247.0;False;300
6000;2021;422;9647.0;True;4
6003;2021;32;393.0;False;257
6005;2021;193;1602.0;False;236
6006;2021;102;18572.0;False;236
6008;2021;164;53566.0;False;22
6010;2021;92;3096.0;False;281
6011;2021;407;;False;221
6014;2021;59;2749.0;False;281
6015;2021;307;48142.0;False;273
6016;2021;199;12562.0;False;29
6019;2021;424;298.0;False;34
6020;2021;222;3257.0;False;31
6021;2021;88;152.0;False;15
6025;2021;454;11872.0;False;235
6026;2021;473;27165.0;False;273
6027;2021;265;2132.0;False;236
6028;2021;355;3345.0;False;29
6029;2021;24;259.0;False;267
6031;2021;57;2553.0;False;30
6035;2021;11;29560.0;False;4
6036;2021;128;1418.0;False;300
6037;2021;16;29559.0;False;29
6039;2021;34;141.0;False;261
6040;2021;397;967.0;False;295
6041;2021;467;2074.0;False;31
6045;2021;479;3007.0;False;31
6048;2021;461;29599.0;False;273
6050;2021;250;;False;222
6051;2021;267;2690.0;False;30
6054;2021;250;630.0;False;287
6055;2021;323;45612.0;False;273
6062;2021;317;1434.0;False;31
6063;2021;319;11704.0;False;4
6064;2021;418;2944.0;False;30
6065;2021;246;33575.0;False;21
6066;2021;242;1937.0;False;281
6070;2021;128;2337.0;False;29
6071;2021;226;10227.0;False;4
6073;2021;481;208.0;False;257
6074;2021;469;32295.0;False;21
6075;2021;128;222.0;False;11
6076;2021;347;2655.0;False;31
6079;2021;414;3357.0;False;31
6080;2021;130;6493.0;False;235
6083;2021;48;15802.0;False;4
6085;2021;9;2915.0;False;31
6086;2021;391;7609.0;False;236
6089;2021;146;24893.0;False;273
6090;2021;281;2887.0;False;30
6094;2021;57;32836.0;False;273
6099;2021;301;37548.0;True;273
6102;2021;47;1239.0;False;300
6103;2021;84;2315.0;False;30
6105;2021;345;;False;223
6106;2021;219;2796.0;False;31
6108;2021;418;76.0;False;261
6110;2021;466;2095.0;False;242
6111;2021;142;1562.0;False;300
6113;2021;401;1841.0;False;30
6115;2021;63;21717.0;False;245
6116;2021;247;11883.0;False;235
6117;2021;14;;False;224
6119;2021;397;2174.0;False;30
6124;2021;58;4407.0;False;236
6126;2021;132;871.0;False;300
6127;2021;213;2619.0;False;31
6130;2021;309;3907.0;False;30
6133;2021;132;65163.0;True;22
6134;2021;209;17110.0;False;235
6135;2021;61;35558.0;True;245
6136;2021;361;33357.0;False;21
6137;2021;110;244.0;False;267
6139;2021;469;33225.0;False;4
6141;2021;90;109.0;False;261
6142;2021;88;4907.0;False;29
6145;2021;383;47937.0;True;21
6147;2021;2;38247.0;True;273
6149;2021;191;4563.0;False;29
6150;2021;226;68.0;False;261
6151;2021;58;22943.0;False;4
6153;2021;444;848.0;False;300
6154;2021;183;13833.0;False;245
6156;2021;209;57172.0;True;273
6158;2021;469;;False;225
6162;2021;458;22583.0;True;29
6165;2021;436;;False;226
6168;2021;51;50581.0;False;21
6172;2021;20;10492.0;False;235
6173;2021;257;3058.0;False;30
6176;2021;199;41604.0;False;273
6178;2021;379;14424.0;False;4
6179;2021;220;43932.0;False;273
6180;2021;243;142.0;False;257
6181;2021;71;3134.0;False;31
6183;2021;88;51.0;False;20
6184;2021;92;72.0;False;20
6186;2021;40;2256.0;False;31
6188;2021;199;2685.0;False;295
6191;2021;160;294.0;False;257
6192;2021;20;1693.0;False;31
6193;2021;67;11420.0;False;4
6194;2021;319;11884.0;False;235
6197;2021;142;533.0;False;295
6198;2021;58;3772.0;False;29
6200;2021;28;2604.0;False;27
6202;2021;213;14716.0;False;29
6203;2021;37;62594.0;True;245
6204;2021;177;2178.0;False;236
6205;2021;315;38162.0;True;273
6208;2021;250;5352.0;False;29
6209;2021;357;9845.0;False;235
6210;2021;216;66616.0;True;273
6211;2021;70;136.0;False;261
1;2025;268;37717.0;True;273
2;2025;47;8307.0;True;235
3;2025;43;31594.0;False;273
8;2025;12;24330.0;True;21
21;2025;186;7275.0;True;235
24;2025;149;6798.0;False;29
42;2025;111;32668.0;False;236
44;2025;54;12114.0;True;29
52;2025;105;5187.0;True;235
53;2025;294;32269.0;False;245
55;2025;218;34101.0;True;273
56;2025;227;46173.0;True;21
68;2025;43;2092.0;False;31
77;2025;41;9105.0;True;235
80;2025;196;65485.0;True;21
83;2025;248;31963.0;False;4
91;2025;222;33050.0;True;21
93;2025;418;43283.0;True;245
94;2025;414;4484.0;False;235
112;2025;64;8723.0;False;235
114;2025;388;9028.0;False;29
119;2025;27;262.0;False;261
131;2025;223;31002.0;True;273
138;2025;404;4618.0;False;236
146;2025;4;6648.0;False;236
158;2025;225;4977.0;False;235
165;2025;61;29238.0;False;245
167;2025;27;16137.0;True;245
174;2025;117;80980.0;True;22
176;2025;282;25245.0;True;245
183;2025;236;57718.0;False;21
189;2025;39;27409.0;True;245
190;2025;449;66689.0;True;4
201;2025;123;20762.0;True;245
205;2025;6;31619.0;True;245
212;2025;400;50411.0;True;273
219;2025;314;7708.0;True;245
226;2025;380;33640.0;True;273
228;2025;74;54652.0;True;21
233;2025;390;1279.0;False;295
240;2025;222;5881.0;True;235
248;2025;176;45774.0;True;273
250;2025;220;45521.0;True;29
252;2025;232;32515.0;True;273
257;2025;312;49116.0;True;273
263;2025;155;243.0;False;261
268;2025;107;6437.0;True;235
274;2025;465;59306.0;True;4
276;2025;213;11902.0;True;4
305;2025;42;177.0;False;261
309;2025;215;42876.0;True;245
311;2025;278;25830.0;True;4
313;2025;426;35619.0;False;4
315;2025;480;18734.0;True;273
323;2025;218;664.0;False;261
330;2025;231;6904.0;True;235
339;2025;170;42003.0;False;21
355;2025;478;2345.0;False;235
357;2025;89;2357.0;False;236
365;2025;256;39377.0;True;245
390;2025;196;2962.0;False;236
393;2025;131;8744.0;False;236
396;2025;421;51437.0;True;273
402;2025;50;22985.0;True;4
407;2025;421;67881.0;True;21
408;2025;470;38174.0;False;21
420;2025;414;10370.0;False;29
425;2025;292;46153.0;True;21
434;2025;39;76031.0;True;21
452;2025;95;36811.0;False;4
453;2025;44;65151.0;True;21
459;2025;55;7689.0;False;29
461;2025;340;13426.0;False;4
466;2025;71;2401.0;False;281
474;2025;237;42817.0;True;273
478;2025;384;40363.0;True;4
485;2025;356;29105.0;False;273
489;2025;64;43998.0;False;4
495;2025;215;7028.0;False;235
501;2025;429;55022.0;True;4
508;2025;415;49866.0;False;21
510;2025;77;6856.0;False;29
512;2025;115;38359.0;True;4
536;2025;219;32839.0;True;21
541;2025;362;2795.0;False;30
561;2025;182;75039.0;True;21
562;2025;56;7029.0;True;235
565;2025;243;33139.0;True;4
567;2025;83;91837.0;True;22
569;2025;486;77161.0;True;4
575;2025;53;51423.0;True;245
583;2025;81;27997.0;True;4
590;2025;480;333.0;False;261
593;2025;232;85241.0;True;21
601;2025;324;36873.0;True;21
620;2025;344;79377.0;True;21
632;2025;280;62101.0;True;21
641;2025;95;25185.0;False;245
645;2025;73;23870.0;True;245
680;2025;54;221.0;False;261
689;2025;223;30808.0;False;21
704;2025;62;66980.0;True;21
705;2025;93;8428.0;False;29
709;2025;328;4038.0;True;235
712;2025;334;5042.0;True;235
718;2025;364;31032.0;False;21
720;2025;147;87357.0;True;22
721;2025;97;20820.0;True;245
737;2025;478;3768.0;False;236
750;2025;166;3402.0;False;295
754;2025;482;60348.0;True;4
756;2025;344;5941.0;False;235
759;2025;447;31962.0;True;29
765;2025;54;34133.0;True;273
784;2025;42;4449.0;False;236
785;2025;202;12390.0;True;29
793;2025;38;29438.0;True;245
795;2025;441;75145.0;True;4
817;2025;225;79773.0;True;21
821;2025;326;10573.0;False;245
824;2025;338;41395.0;True;273
827;2025;270;12775.0;False;4
831;2025;376;4182.0;True;235
836;2025;33;43262.0;True;21
839;2025;2;17200.0;False;29
840;2025;360;256.0;False;261
847;2025;360;14587.0;True;245
852;2025;129;5790.0;False;29
869;2025;202;4667.0;False;235
873;2025;38;;False;298
874;2025;27;27265.0;True;273
886;2025;368;37960.0;False;21
888;2025;44;28624.0;True;245
891;2025;250;251.0;False;261
906;2025;310;42077.0;True;273
917;2025;168;41883.0;True;273
922;2025;342;27935.0;False;4
923;2025;121;;False;288
929;2025;147;25127.0;True;273
932;2025;298;7267.0;True;235
938;2025;103;65407.0;True;22
942;2025;386;833.0;False;300
948;2025;68;63189.0;True;21
952;2025;164;;False;18
961;2025;292;422.0;False;261
965;2025;91;2248.0;False;30
991;2025;121;6624.0;False;245
993;2025;212;51536.0;True;273
996;2025;272;43697.0;True;245
1009;2025;157;88361.0;True;22
1012;2025;284;330.0;False;261
1018;2025;87;3648.0;False;236
1023;2025;180;49203.0;True;273
1027;2025;198;25758.0;True;245
1028;2025;228;10206.0;True;235
1035;2025;447;337.0;False;261
1038;2025;348;54251.0;False;21
1039;2025;47;18528.0;True;245
1046;2025;79;25718.0;True;245
1056;2025;111;9947.0;False;273
1057;2025;312;10805.0;False;29
1065;2025;326;46217.0;False;21
1079;2025;5;41053.0;True;273
1113;2025;70;29343.0;True;245
1123;2025;332;252.0;False;261
1125;2025;73;17209.0;True;273
1134;2025;119;77716.0;True;22
1152;2025;105;58446.0;True;22
1153;2025;89;4588.0;True;12
1155;2025;380;8231.0;False;29
1160;2025;346;53131.0;True;273
1162;2025;59;20936.0;True;273
1165;2025;334;22179.0;True;4
1166;2025;31;8081.0;False;245
1171;2025;141;3668.0;False;236
1183;2025;462;6046.0;True;235
1195;2025;474;;True;270
1202;2025;62;40198.0;True;273
1203;2025;320;461.0;False;261
1208;2025;3;51984.0;True;21
1227;2025;212;40344.0;True;245
1228;2025;210;33330.0;False;4
1235;2025;318;46990.0;True;273
1245;2025;25;236.0;False;20
1249;2025;310;23341.0;False;4
1273;2025;141;10811.0;False;29
1313;2025;65;55045.0;True;21
1325;2025;302;8910.0;True;235
1352;2025;107;42148.0;False;4
1357;2025;39;34826.0;True;4
1360;2025;45;992.0;False;300
1371;2025;320;27842.0;False;21
1378;2025;358;231.0;False;261
1379;2025;443;12765.0;True;273
1380;2025;344;2493.0;False;236
1381;2025;155;4138.0;True;235
1386;2025;3;41822.0;True;273
1387;2025;53;54060.0;True;21
1392;2025;85;8536.0;True;235
1396;2025;286;;False;291
1404;2025;221;6200.0;False;281
1408;2025;314;;False;243
1414;2025;350;15009.0;True;245
1418;2025;242;491.0;False;268
1419;2025;366;26058.0;False;4
1427;2025;50;4020.0;False;295
1428;2025;451;46418.0;True;4
1430;2025;63;7405.0;True;235
1434;2025;3;6804.0;False;236
1436;2025;172;44170.0;False;21
1439;2025;412;68122.0;True;21
1446;2025;67;1761.0;False;295
1453;2025;107;879.0;False;11
1455;2025;127;53726.0;True;22
1488;2025;71;18225.0;True;273
1493;2025;338;19383.0;True;245
1494;2025;57;5664.0;False;236
1502;2025;443;7007.0;False;236
1507;2025;314;2402.0;False;235
1531;2025;410;28474.0;True;273
1536;2025;2;53908.0;True;4
1543;2025;91;12671.0;True;29
1553;2025;486;34406.0;False;21
1567;2025;304;29425.0;True;4
1580;2025;45;76390.0;True;21
1584;2025;404;12367.0;True;245
1604;2025;212;436.0;False;261
1606;2025;292;32170.0;True;273
1648;2025;51;22739.0;False;245
1650;2025;48;53070.0;True;21
1658;2025;115;4699.0;True;235
1661;2025;69;6244.0;True;235
1666;2025;280;14812.0;True;245
1674;2025;234;18449.0;False;245
1682;2025;57;57953.0;True;21
1684;2025;422;2636.0;False;236
1691;2025;288;429.0;False;261
1693;2025;328;599.0;False;261
1702;2025;188;3830.0;False;236
1706;2025;10;12819.0;True;29
1710;2025;131;30698.0;False;4
1718;2025;200;1849.0;False;30
1719;2025;107;2091.0;False;281
1723;2025;268;37261.0;True;21
1728;2025;221;39235.0;False;21
1735;2025;255;50738.0;True;21
1736;2025;95;9147.0;True;29
1747;2025;414;43290.0;True;245
1756;2025;125;3728.0;True;235
1761;2025;422;38071.0;True;273
1763;2025;105;12155.0;True;273
1765;2025;93;88197.0;True;22
1768;2025;72;21967.0;False;273
1776;2025;217;52896.0;True;273
1791;2025;250;20471.0;False;4
1797;2025;25;20623.0;False;4
1807;2025;59;6312.0;False;29
1816;2025;288;55860.0;True;21
1817;2025;206;1855.0;False;30
1830;2025;449;4284.0;True;235
1847;2025;276;44274.0;True;273
1857;2025;455;3590.0;True;235
1861;2025;200;3207.0;False;295
1862;2025;322;55806.0;True;21
1863;2025;272;19459.0;True;4
1884;2025;346;31273.0;True;245
1887;2025;176;44013.0;True;21
1895;2025;455;10741.0;False;273
1898;2025;192;20405.0;False;4
1900;2025;188;5766.0;True;235
1908;2025;386;62012.0;True;21
1910;2025;253;46873.0;True;273
1914;2025;43;22702.0;False;245
1927;2025;139;26739.0;True;273
1939;2025;213;43349.0;True;245
1943;2025;368;28240.0;True;4
1944;2025;416;50928.0;True;21
1951;2025;358;5190.0;True;235
1952;2025;384;42315.0;False;273
1961;2025;147;22295.0;False;236
1963;2025;352;39426.0;False;4
1974;2025;300;13648.0;True;245
1975;2025;238;40394.0;True;273
1982;2025;336;76817.0;True;21
1989;2025;149;8327.0;False;236
2000;2025;445;6230.0;True;235
2007;2025;65;5295.0;False;29
2009;2025;166;2226.0;False;30
2010;2025;113;2715.0;False;235
2012;2025;206;5122.0;False;295
2015;2025;453;3827.0;True;245
2027;2025;123;6174.0;False;236
2028;2025;334;33511.0;True;273
2030;2025;44;30109.0;True;4
2032;2025;139;4976.0;True;235
2035;2025;157;25217.0;True;273
2040;2025;302;61543.0;True;21
2041;2025;242;863.0;False;236
2050;2025;115;80626.0;True;22
2064;2025;70;6700.0;False;235
2065;2025;439;77339.0;True;4
2066;2025;372;54188.0;False;21
2079;2025;478;35936.0;True;21
2080;2025;113;1877.0;False;300
2090;2025;234;4952.0;True;235
2097;2025;149;74872.0;True;22
2105;2025;426;5170.0;False;236
2107;2025;426;51702.0;False;21
2114;2025;478;338.0;False;261
2126;2025;244;40060.0;True;273
2137;2025;218;60863.0;True;4
2145;2025;248;16511.0;True;245
2153;2025;243;66483.0;True;21
2154;2025;216;43928.0;True;21
2157;2025;459;4524.0;False;245
2158;2025;490;;False;278
2159;2025;240;4383.0;False;235
2162;2025;222;3787.0;False;245
2168;2025;39;34197.0;True;273
2178;2025;63;7685.0;False;236
2185;2025;396;47052.0;True;273
2187;2025;374;2537.0;False;236
2208;2025;103;22082.0;True;4
2217;2025;441;3587.0;False;236
2227;2025;392;30689.0;True;4
2228;2025;268;347.0;False;261
2229;2025;13;131.0;False;261
2235;2025;73;29160.0;False;4
2244;2025;424;27477.0;True;245
2245;2025;251;;False;263
2261;2025;151;21832.0;True;273
2290;2025;268;20022.0;True;4
2297;2025;123;7914.0;False;29
2318;2025;91;60196.0;True;245
2319;2025;443;77899.0;True;4
2329;2025;226;40089.0;True;21
2333;2025;294;67117.0;True;21
2347;2025;415;5749.0;True;235
2353;2025;284;2558.0;False;295
2357;2025;433;3987.0;False;235
2365;2025;44;1458.0;False;31
2375;2025;212;19898.0;False;4
2379;2025;390;10039.0;False;245
2381;2025;66;63922.0;True;21
2386;2025;219;34654.0;True;273
2392;2025;66;7363.0;True;235
2394;2025;39;280.0;False;261
2403;2025;414;1544.0;False;236
2411;2025;370;49685.0;True;273
2412;2025;312;9830.0;True;245
2420;2025;486;18698.0;True;273
2421;2025;230;29890.0;False;4
2437;2025;428;5591.0;False;236
2442;2025;222;18008.0;False;29
2443;2025;251;1831.0;False;295
2450;2025;166;36566.0;True;245
2457;2025;338;62252.0;True;21
2458;2025;38;12414.0;False;29
2466;2025;453;16137.0;True;273
2467;2025;221;26883.0;True;273
2481;2025;53;22182.0;True;4
2482;2025;488;76207.0;True;4
2513;2025;2;5460.0;True;245
2514;2025;70;73229.0;True;21
2517;2025;60;20008.0;False;4
2528;2025;464;22894.0;True;273
2529;2025;45;2043.0;False;31
2535;2025;109;3804.0;False;12
2538;2025;322;18664.0;True;4
2553;2025;49;74007.0;True;21
2573;2025;216;2455.0;False;236
2582;2025;60;2574.0;False;236
2594;2025;44;800.0;False;300
2601;2025;224;4303.0;False;281
2602;2025;224;34069.0;False;21
2604;2025;242;249.0;False;261
2609;2025;27;28488.0;True;21
2629;2025;419;33977.0;True;273
2631;2025;235;58184.0;True;273
2646;2025;13;26816.0;True;273
2658;2025;392;46766.0;True;21
2659;2025;424;39809.0;True;273
2663;2025;139;1597.0;False;30
2667;2025;346;27994.0;False;4
2674;2025;233;56910.0;True;21
2678;2025;480;9587.0;False;245
2681;2025;91;32990.0;False;273
2691;2025;68;9115.0;True;235
2712;2025;101;20845.0;True;273
2722;2025;48;230.0;False;261
2725;2025;457;145.0;False;261
2731;2025;222;75083.0;True;4
2734;2025;390;7588.0;True;235
2735;2025;186;57261.0;True;21
2737;2025;247;933.0;False;268
2738;2025;60;63281.0;True;245
2739;2025;408;5137.0;False;235
2748;2025;344;40230.0;False;273
2765;2025;8;66811.0;True;4
2770;2025;346;50740.0;False;21
2792;2025;125;19068.0;True;273
2797;2025;29;17940.0;False;21
2816;2025;249;48410.0;True;273
2824;2025;56;17909.0;True;245
2828;2025;58;63758.0;True;21
2836;2025;300;50180.0;True;21
2856;2025;21;7382.0;False;235
2858;2025;316;12639.0;True;245
2871;2025;93;3006.0;False;281
2874;2025;466;29618.0;True;273
2879;2025;224;;False;230
2890;2025;247;59006.0;True;21
2899;2025;255;6320.0;True;235
2915;2025;251;214.0;False;261
2947;2025;91;10324.0;True;235
2954;2025;213;408.0;False;261
2959;2025;334;82003.0;True;21
2964;2025;241;18719.0;True;4
2969;2025;322;4835.0;False;235
2975;2025;457;35428.0;True;21
2981;2025;6;3405.0;False;295
2983;2025;416;3120.0;False;236
2989;2025;69;42175.0;False;245
3016;2025;167;16716.0;False;245
3022;2025;330;38036.0;True;273
3026;2025;182;39789.0;False;4
3030;2025;226;2534.0;False;236
3035;2025;48;15498.0;True;245
3041;2025;354;28853.0;False;4
3049;2025;255;292.0;False;261
3069;2025;174;5767.0;False;236
3071;2025;206;42398.0;True;273
3073;2025;256;45545.0;True;21
3075;2025;218;21569.0;True;29
3082;2025;125;59366.0;True;22
3083;2025;284;53574.0;True;273
3088;2025;439;15655.0;True;29
3102;2025;431;39285.0;True;21
3103;2025;439;1463.0;False;16
3105;2025;270;72858.0;True;245
3124;2025;47;27498.0;True;273
3132;2025;368;13794.0;False;29
3133;2025;468;8426.0;True;245
3140;2025;480;31246.0;True;29
3142;2025;314;29325.0;False;4
3143;2025;77;80087.0;True;22
3149;2025;326;357.0;False;261
3172;2025;378;40825.0;True;273
3175;2025;200;8768.0;True;235
3191;2025;428;44560.0;True;273
3193;2025;246;10269.0;True;245
3203;2025;286;50775.0;True;273
3204;2025;145;67592.0;True;22
3209;2025;217;1813.0;False;236
3218;2025;46;9853.0;True;235
3229;2025;161;1755.0;False;295
3232;2025;465;18076.0;False;29
3243;2025;77;23383.0;False;245
3252;2025;415;16627.0;True;245
3279;2025;362;22181.0;True;245
3280;2025;25;45571.0;True;21
3283;2025;95;82005.0;True;22
3286;2025;5;30943.0;False;21
3289;2025;382;34522.0;True;273
3290;2025;427;5363.0;True;235
3313;2025;123;1009.0;False;300
3330;2025;143;5524.0;True;235
3332;2025;462;22147.0;False;29
3334;2025;17;23865.0;False;4
3342;2025;398;40265.0;True;273
3349;2025;406;39588.0;True;273
3361;2025;272;43697.0;False;245
3370;2025;198;7418.0;False;235
3379;2025;222;22871.0;True;273
3389;2025;272;32638.0;False;21
3392;2025;431;21470.0;True;273
3394;2025;161;41999.0;False;4
3399;2025;43;4714.0;False;236
3400;2025;210;6289.0;True;235
3410;2025;470;5045.0;False;235
3415;2025;294;13318.0;False;29
3425;2025;294;39355.0;True;273
3427;2025;215;50336.0;True;273
3431;2025;44;9136.0;False;235
3435;2025;344;;False;5
3436;2025;50;25553.0;True;273
3442;2025;435;18681.0;True;273
3445;2025;58;36222.0;True;273
3454;2025;234;59321.0;True;21
3460;2025;320;10655.0;False;29
3464;2025;296;370.0;False;261
3466;2025;470;496.0;False;261
3473;2025;38;20165.0;False;4
3475;2025;75;60164.0;True;22
3476;2025;50;51305.0;True;245
3478;2025;63;34411.0;False;4
3506;2025;231;27994.0;False;4
3511;2025;29;62050.0;False;29
3513;2025;210;59212.0;True;21
3514;2025;322;380.0;False;261
3533;2025;376;78260.0;True;21
3534;2025;74;28895.0;True;273
3541;2025;402;62290.0;True;21
3550;2025;23;7062.0;True;235
3552;2025;239;18264.0;False;4
3576;2025;242;30166.0;True;245
3581;2025;439;11385.0;True;273
3587;2025;247;62395.0;True;273
3589;2025;408;49462.0;True;273
3590;2025;328;7379.0;True;245
3591;2025;170;24335.0;True;245
3595;2025;39;;False;237
3623;2025;258;53748.0;True;273
3628;2025;218;35453.0;True;21
3631;2025;457;59722.0;True;4
3633;2025;418;4825.0;True;235
3657;2025;113;11139.0;False;236
3682;2025;424;286.0;False;261
