Year;Nachname;Vornamen;Geburtsjahr;Geburtsort;Geschlecht;PersonID
2025;Schick-Ebert;Elisabeth;1966;Berkheim;w;8751
2025;Schicker;Hubert Josef;1978;Tirschenreuth;m;8752
2025;Schiebel;Maximilian;1998;Göppingen;m;8753
2025;Schieder;Marianne;1962;Schwarzberg;w;4632
2025;Schiefler;Sylvia;1967;Rostock;w;8754
2025;Schiefner;Ray;1983;Freital;m;8755
2025;Schiel-Zollner;Birgit Gerda;1952;Bamberg;w;4634
2025;Schiele;Cedric Nils;1997;Schwäbisch Hall;m;4635
2025;Schiele;Holger;1969;Birkesdorf / Düren;m;8756
2025;Schielke-Ziesing;Ulrike;1969;Neubrandenburg;w;4637
2025;Schierenbeck;Peggy;1970;Neuwied;w;4638
2025;Schieske;Lars;1977;Cottbus;m;8757
2025;Schießer;Lisa Marie;1993;Naumburg (Saale);w;8758
2025;Schießl;Carina;1990;Schwandorf;w;8759
2025;Schiffbahn;Hans Josef;1962;Nümbrecht;m;8760
2025;Schiffer;Claudia;1973;Erfurt;w;4641
2025;Schild;Wilhelm;1960;Troisdorf;m;4644
2025;Schildbach;Milan;1997;Ansbach;m;8761
2025;Schilke;Barbara Maria;1953;Düsseldorf;w;4646
2025;Schilke;Giselher Herbert Adolf;1954;Onstmettingen;m;4647
2025;Schiller;Bettina Gabriele;1954;Wiesbaden;w;8762
2025;Schiller;Elena;1992;Erlenbach am Main;w;8763
2025;Schiller;Frederic;2002;Weimar;m;8764
2025;Schiller;Manfred Leonhard;1961;Schirmitz;m;4652
2025;Schilli;Elisabeth;2003;Offenburg;w;8765
2025;Schilling;Heiko Mario;1970;Suhl;m;8766
2025;Schimke;Jana;1979;Cottbus;w;4658
2025;Schimmel;Maximilian;1989;Erfurt;m;8767
2025;Schimonitschek;Yvonne;1997;Berchtesgaden;w;8768
2025;Schindler;Hermann;1956;Schwabach;m;8769
2025;Schindler;Reiner;1965;Augsburg;m;8770
2025;Schinkel;Philip Holger;1998;Frankfurt  (Oder);m;8771
2025;Schinner;Thomas;1970;Sulzbach-Rosenberg;m;4666
2025;Schinzel;Stefan Eric Alexander;1975;Aachen;m;8772
2025;Schipanski;Tankred;1976;Leipzig;m;4668
2025;Schipper;Hinrich Walter Johan;1971;Norden;m;8773
2025;Schippnick;Dirk Udo Werner;1981;Bremen;m;8774
2025;Schirm;Daniel Markus;1999;Solingen;m;8775
2025;Schirmer;Maximilian;1990;Berlin;m;8776
2025;Schisanowski;Timo;1981;Hagen;m;4672
2025;Schlembach;Julia Helga Cosima;1986;Würzburg;w;8777
2025;Schleß;Dennis Benjamin;1991;Duisburg;m;8778
2025;Schlichte;Gwendolin Felizitas Anna Katharina-Maria;1995;Rosenheim;w;8779
2025;Schlick;Thomas;1975;Wolfsburg;m;4683
2025;Schliesing;David;1983;Osterburg;m;4685
2025;Schlote;Uwe;1963;Ottweiler;m;8780
2025;Schlotfeldt;Vincent Domenik;2001;Kiel;m;8781
2025;Schlue;Oliver;1978;Lehrte;m;8782
2025;Schlösser;Olaf;1971;Essen;m;8783
2025;Schmalfuß;Harald Jürgen;1949;Hof;m;8784
2025;Schmaus;Jörg Olaf;1969;Simmern;m;8785
2025;Schmauß;Kevin;1992;Erbach (Odenwald);m;8786
2025;Schmeding;Florian;1994;Gräfelfing;m;8787
2025;Schmengler;Dominik;1968;Bremen;m;8788
2025;Schmid;Christoph Florian;1976;München;m;4713
2025;Schmid;Fabian Georg;2002;Schwandorf;m;8789
2025;Schmid;Nils Hermann;1973;Trier;m;4715
2025;Schmid;Patricia;2000;Baden-Baden;w;8790
2025;Schmid;Thomas Franz;1966;Herne;m;8791
2025;Schmid;Thomas Robert;1987;Bayreuth;m;8792
2025;Schmid;Werner;1996;Mühlacker;m;8793
2025;Schmid-Moeck;Marion Hanna Magdalene;1969;Stuttgart;w;4722
2025;Schmid-Nürnberg;Sarah;1989;Ellwangen (Jagst);w;8794
2025;Schmidbauer;Fabian Artur Ernst;1992;Cham;m;8795
2025;Schmidberger;Katrin;1982;Rosenheim;w;8796
2025;Schmidt;Aaron Bastian;1974;Mainz;m;8797
2025;Schmidt;Bernhard Hermann Josef;1963;Ravensburg;m;8798
2025;Schmidt;Claudia Freia;1980;Halle (Saale);w;8799
2025;Schmidt;Dagmar;1973;Gießen;w;4730
2025;Schmidt;Daniel;1973;Altdöbern;m;8800
2025;Schmidt;Fabian;1989;Erfurt;m;8801
2025;Schmidt;Frank;1982;Bautzen;m;8802
2025;Schmidt;Frank Marcel;1964;Buchholz in der Nordheide;m;4737
2025;Schmidt;Franziska;1994;Albstadt;w;4738
2025;Schmidt;Freerk-Jasper;1992;Henstedt-Ulzburg;m;8803
2025;Schmidt;Helmut Horst-Werner;1962;Hannover;m;8804
2025;Schmidt;Henri;1983;Luckenwalde, Brandenburg;m;8805
2025;Schmidt;Ingmar Nicolas Günter;1961;Hamburg;m;8806
2025;Schmidt;Jan Wenzel;1991;Magdeburg;m;4744
2025;Schmidt;Julian;1989;Marburg;m;4747
2025;Schmidt;Layla Merle;1999;Wittmund;w;8807
2025;Schmidt;Marc;1973;Nordenham;m;8808
2025;Schmidt;Markus Alexander;1978;Lahn-Gießen;m;8809
2025;Schmidt;Martin Lenin Wladimir;1988;Berlin;m;8810
2025;Schmidt;Nadja;1978;Karlsruhe;w;8811
2025;Schmidt;Pascal Lars Robin;2001;Bremen;m;8812
2025;Schmidt;Patrick;1978;Wolmirstedt;m;8813
2025;Schmidt;Paul;1966;Karlsruhe;m;8814
2025;Schmidt;Peter Achilles;1965;Berlin;m;8815
2025;Schmidt;Regina;1965;Pähl (Obb.);w;8816
2025;Schmidt;Renate Gisela;1959;Ebingen;w;4759
2025;Schmidt;Roger;1968;Rostock;m;8817
2025;Schmidt;Sebastian;1993;Oldenburg i.H.;m;8818
2025;Schmidt;Selina;2004;Münsingen;w;8819
2025;Schmidt;Sibylle Christine;1961;Berlin;w;4760
2025;Schmidt;Stefan;1981;Freystadt;m;4762
2025;Schmidt;Stefan;1985;Saarbrücken;m;8820
2025;Schmidt;Stefan Markus;1979;Nürnberg;m;8821
2025;Schmidt;Uwe;1966;Bremerhaven;m;4764
2025;Schmidt;Wolfgang Walter;1970;Hamburg;m;8822
2025;Schmidt;Zane Dexter;2007;Erfurt;m;8823
2025;Schmidt-Weiss;Stephanie;1968;Siegburg;w;8824
2025;Schmidtell;Andreas Stefan;1998;Fürth;m;4767
2025;Schmit;Anna Katharina;1995;Gelsenkirchen;w;8825
2025;Schmitt;Jan-Lukas;1995;Villingen-Schwenningen;m;4776
2025;Schmitt;Leon;2000;Kandel;m;8826
2025;Schmitt;Michael Josef;1987;St. Wendel;m;8827
2025;Schmitt;Stefan;1986;Forchheim;m;8828
2025;Schmitz;Franziskus Maria;1997;Simmerath;m;4783
2025;Schmitz;Guido;1968;Bergheim;m;8829
2025;Schmitz;Jens;1976;Papenburg;m;8830
2025;Schmitz;Leon;2000;Trier-Ehrang;m;8831
2025;Schmull;Sandra;1994;Bremerhaven;w;8832
2025;Schnaack;Frank;1967;Duisburg;m;8833
2025;Schnee;Boris;1971;Haan;m;4791
2025;Schneeweiß-Hachimi;Anett;1987;Berlin;w;8834
2025;Schneider;Amy;2000;Magdeburg;w;8835
2025;Schneider;Ben Thomas;1998;Schwedt/Oder;m;8836
2025;Schneider;Carsten;1976;Erfurt;m;4795
2025;Schneider;Daniel Dominik;1976;Cuxhaven;m;4797
2025;Schneider;Eduard;2003;Detmold;m;8837
2025;Schneider;Jan-Philip;1990;Kiel;m;8838
2025;Schneider;Jana;1995;Koblenz;w;8839
2025;Schneider;Johannes Erich;1957;Lieser;m;4801
2025;Schneider;Julia;1990;Berlin;w;8840
2025;Schneider;Mandy;1982;Sangerhausen;w;8841
2025;Schneider;Ronny;1982;Wolfen;m;4810
2025;Schneider;Stephan Christian;1980;Karlsruhe;m;8842
2025;Schneider-Wettstein;Michaela;1980;Ludwigshafen a. Rhein;w;8843
2025;Schneiders;Caspar Martin;1991;Stuttgart;m;8844
2025;Schnell;Robert;1987;Stralsund;m;8845
2025;Schniebel;Dietrich Matthias;1973;Räckelwitz;m;4820
2025;Schnieder;Patrick;1968;Kyllburg;m;4821
2025;Schnoor;Patrick;1984;Bad Segeberg;m;8846
2025;Schnurpfeil;Gero;2005;Greiz;m;8847
2025;Schnurrbusch;Ralf Volker;1958;Leverkusen;m;8848
2025;Schnurre;Torsten;1983;Oelsnitz/Vogtl.;m;8849
2025;Schnürch;Jennifer;1976;Kempten;w;8850
2025;Schodrowski;Bernhard Jürgen;1967;Berlin;m;8851
2025;Schoenewolf;Martin;1987;Schkeuditz;m;8852
2025;Schoepping;Meik;1978;Hadamar;m;8853
2025;Schollmeier;Noah David;1999;Heidelberg;m;8854
2025;Scholz;Andreas Klaus;1983;Erlangen;m;8855
2025;Scholz;Marco;1974;Frankfurt a. M.;m;8856
2025;Scholz;Matthias Michael Maria;1983;Hagen;m;8857
2025;Scholz;Michael;1974;Naumburg (Saale);m;8858
2025;Scholz;Olaf;1958;Osnabrück;m;4835
2025;Scholz;Samuel Niklas;1997;Wuppertal;m;8859
2025;Scholz-Benedictus;Ulrike;1975;Aurich;w;8860
2025;Schoo;Alexandra;1987;Münster;w;4836
2025;Schorch;Lennart;1976;Zwickau;m;8861
2025;Schott;Mariana Helga;1958;Bad Hersfeld;w;8862
2025;Schrade;Désirée;1986;Luckenwalde;w;8863
2025;Schramke;Jean-Pascale;1999;Burgwedel;m;8864
2025;Schramm;Manuel;1990;Lichtenstein;m;8865
2025;Schraps;Johannes;1983;Bad Pyrmont;m;8866
2025;Schrauber;Angela Ingrid;1966;Berlin;w;8867
2025;Schraven;Jonas;1986;Pforzheim;m;8868
2025;Schreck;Kathrin;1970;Elsterwerda;w;8869
2025;Schreiber;Beate;1979;Greifswald;w;4846
2025;Schreider;Christian Willi Heribert;1971;Worms;m;4849
2025;Schreiner;Felix;1986;Waldshut-Tiengen;m;4850
2025;Schreiner;Urs-Sebastian;2000;Lörrach;m;8870
2025;Schreiter;Marko;1968;Schlema;m;8871
2025;Schrembs;Regina;1971;Pegnitz;w;8872
2025;Schrodi;Michael;1977;München;m;8873
2025;Schrodt;Jennifer;1988;Kassel;w;8874
2025;Schroeter;Alexander-Renee;1989;Herten;m;8875
2025;Schroeter;Georg Paul;1950;Hamm;m;8876
2025;Schräder;Frank;1976;Siegen;m;8877
2025;Schröder;Christina-Johanne;1983;Bremen;w;8878
2025;Schröder;Christoph;1990;Werneck;m;8879
2025;Schröder;Markus;1964;Wanne-Eickel;m;8880
2025;Schröder;Martin;1985;Halle (Saale);m;8881
2025;Schröder;Max Henrik;2005;Freudenstadt;m;8882
2025;Schröder;Michael Fritz Gerhard;1958;Emmern;m;8883
2025;Schröder;Oliver Christian;1985;Münster;m;8884
2025;Schröder;Ria Irmtraut Claudia;1992;Boppard;w;4864
2025;Schröder;Stefan Falko;1983;Erfurt;m;8885
2025;Schröder;Thomas;1963;Steinheid;m;8886
2025;Schröter;Ove Joachim;1967;Walsrode;m;4869
2025;Schröter;Sabine Sigrid;1958;Berlin;w;8887
2025;Schubert;Christian;2002;Köln;m;8888
2025;Schubert;Christina Marie;1990;Hamburg;w;8889
2025;Schubert;Katina;1961;Heidelberg;w;8890
2025;Schubert;Lisa;2002;Germersheim;w;8891
2025;Schubert;Robby;1994;Zschopau;m;8892
2025;Schuchert;Fabian Josef;1984;Kleve;m;8893
2025;Schuhmann;Bernd Willi Karl;1964;Schweinfurt;m;4879
2025;Schuler;Elfriede;1966;Biberach an der Riß;w;8894
2025;Schuler;Gabriele Klara;1957;Achern;w;8895
2025;Schuler;Harald Richard;1951;Freiburg im Breisgau;m;8896
2025;Schulte;Franz-Josef;1968;Plettenberg;m;8897
2025;Schulte;Roman;1995;Köln;m;8898
2025;Schulte-Wissermann;Martin;1971;Mainz;m;4890
2025;Schultz;Eike Lukas;1995;Stralsund;m;8899
2025;Schultz;Jonas Felix;2006;Hamburg;m;8900
2025;Schultz;Judith Karin;1965;Walsrode;w;8901
2025;Schulz;Anja;1985;Uelzen;w;4898
2025;Schulz;Dieter Harald;1968;Aachen;m;8902
2025;Schulz;Heinz-Peter;1954;Mönchengladbach;m;8903
2025;Schulz;Laura;1994;Offenbach am Main;w;8904
2025;Schulz;Leonie Sophie Xoey;1999;Burg;w;8905
2025;Schulz;Manuela Luise;1961;München;w;8906
2025;Schulz;Marco;1986;Schleswig;m;8907
2025;Schulz;Marco;1968;Bonn;m;8908
2025;Schulz;Marten;1988;Bremen;m;8909
2025;Schulz;Marvin;1994;Berlin;m;8910
2025;Schulz;Oliver;1970;Brandenburg (Havel);m;8911
2025;Schulz;Paul-Christian;1999;Ludwigslust;m;8912
2025;Schulz;Rachel Kea;1997;Strausberg;w;8913
2025;Schulz;Reyk;1976;Belzig;m;8914
2025;Schulz;Sven;1979;Rostock;m;8915
2025;Schulz;Thomas;1971;Karl-Marx-Stadt (jetzt Chemnitz);m;8916
2025;Schulz;Uwe;1961;Gießen;m;4907
2025;Schulz;Vanessa Heike;1981;Dissen am Teutoburger Wald;w;8917
2025;Schulz Meinen;Haimo;1966;Hamburg;m;8918
2025;Schulz-Ritz;Markus;1998;Karlsruhe;m;8919
2025;Schulze;David Christopher;1988;Bremen;m;8920
2025;Schulze;Karl-Heinz;1955;Burg (bei Magdeburg);m;4910
2025;Schulze;Maik;1976;Bergen;m;8921
2025;Schulze;Marco;1983;Lüneburg;m;8922
2025;Schulze;Sebastian Richard;1976;Iserlohn;m;4911
2025;Schulze;Svenja;1968;Düsseldorf;w;4912
2025;Schulze Zurmussen;Katrin;1995;Münster;w;4915
2025;Schumacher;Jan Eric;2000;Balingen;m;8923
2025;Schumacher;Jannis Robin;1988;Lich;m;8924
2025;Schumacher;Stefan;1982;Saarlouis;m;8925
2025;Schumacher-Koelsch;Ellena Nilima;1986;Kathmandu;w;8926
2025;Schumann;Henning;1969;Hamburg;m;8927
2025;Schumann;Ina;1986;Filderstadt;w;8928
2025;Schumann;Stephan;1988;Radebeul;m;4922
2025;Schunck;René;1985;Wuppertal;m;8929
2025;Schupp;Anna;1983;Darmstadt;w;4925
2025;Schure;Wolfgang Willy Karl;1951;Bad Freienwalde (Oder);m;8930
2025;Schuster;Aron;1984;Würzburg;m;8931
2025;Schuster;Hans-Martin;1982;Bielefeld;m;4929
2025;Schuster;Jörg;1963;Blankenhain;m;8932
2025;Schutz;Simon Sebastian Dario;1989;Mainz;m;8933
2025;Schwaab;Jens;1995;Speyer;m;8934
2025;Schwab;Tim-Luka;2000;Schwäbisch Gmünd;m;4937
2025;Schwabe;Frank;1970;Waltrop;m;4939
2025;Schwabe;Vera Hanna Ilse;1996;Lübeck;w;8935
2025;Schwaben;Werner Heinz;1961;Saarbrücken;m;4940
2025;Schwalb;Gisela Maria;1959;Nürtingen;w;8936
2025;Schwalbach;Lucas;1991;Wiesbaden;m;4941
2025;Schwander;Yannick;1988;Frankfurt am Main;m;8937
2025;Schwandner;Robert Günther;1965;Erlangen;m;8938
2025;Schwar;Erwin August;1958;Münster;m;8939
2025;Schwartz;Wilfried Wilhelm;1950;Hamburg;m;8940
2025;Schwartze;Stefan;1974;Bad Oeynhausen;m;4945
2025;Schwarz;Andreas;1965;Berleburg;m;4946
2025;Schwarz;Barbara;1961;Rodalben;w;8941
2025;Schwarz;Bruno;1949;Buchen/ Odw.;m;8942
2025;Schwarz;Gordian Felix;2000;Blaubeuren;m;8943
2025;Schwarz;Nicolas;1996;Kandel;m;8944
2025;Schwarzelühr-Sutter;Rita Berta;1962;Waldshut;w;4956
2025;Schwarzenberger;Christian Alois;1988;Schwandorf;m;4957
2025;Schwarzer;Manfred Michael;1957;Siegen;m;8945
2025;Schwarzmann;Anna Maria Teresa Sophie;1985;München;w;8946
2025;Schweckendieck;Christian;1976;Dannenberg (Elbe);m;8947
2025;Schwederske;Kevin;1988;Minden;m;8948
2025;Schweer;Daniel;1982;Münster;m;8949
2025;Schweiger;Christian;1972;Regensburg;m;8950
2025;Schweiger;Ulrike Barbara;1965;Burghausen;w;8951
2025;Schweigert;Bernhard Alfons;1955;Forbach;m;4964
2025;Schweizer;Lars Maximilian;1993;Ludwigsburg;m;4967
2025;Schweizer;Melanie Johanna;1988;Geislingen an der Steige;w;8952
2025;Schwennicke;Henning;1976;Hamburg;m;8953
2025;Schwerdtner;Ines;1989;Werdau;w;8954
2025;Schwieger;Henning;1960;Lüneburg;m;4973
2025;Schwolow;Paula;2006;Celle;w;8955
2025;Schwolow;Stephan;1961;Diepholz;m;8956
2025;Schäfer;Anna;1991;Zelinograd;w;8957
2025;Schäfer;Christine;1964;Backnang;w;8958
2025;Schäfer;Hans-Jürgen;1951;Sandlofs;m;8959
2025;Schäfer;Ingo;1965;Solingen;m;4983
2025;Schäfer;Jamila Anna;1993;München;w;4984
2025;Schäfer;Jens;1987;Sinsheim;m;8960
2025;Schäfer;Katja;1979;Freital;w;8961
2025;Schäfer;Lukas Winfried;1991;Schweinfurt;m;8962
2025;Schäfer;Ruben Leonhard;1990;Karlsruhe;m;8963
2025;Schäfer;Sebastian;1979;Dettelbach;m;4989
2025;Schäfer;Stefan Manfred;1969;Wermelskirchen;m;8964
2025;Schäffler;Frank Uwe;1968;Schwäbisch Gmünd;m;4993
2025;Schätzl;Johannes;1993;Hutthurm;m;4994
2025;Schölch;Anna-Maria;1973;Homberg (Efze);w;4998
2025;Schön;Lucas;1989;Andernach;m;8965
2025;Schönauer;Miriam;1976;Bad Homburg;w;8966
2025;Schönauer;Nathalie Stephanie Erna Helga Angelika Gretl;1994;Gräfelfing;w;8967
2025;Schönbach;Kay-Achim Heino;1965;Kassel;m;8968
2025;Schönberger;Marlene Edeltraud;1990;Landshut;w;5005
2025;Schöne;Luis Tristan;1998;München;m;8969
2025;Schönfelder;Arne;1970;Lübeck;m;5008
2025;Schönwald;Carolin;1986;Rüdersdorf;w;8970
2025;Schöpfer;Christian Alexander;1992;Ottweiler;m;8971
2025;Schörck;Robert Paul Günter;1997;Lübeck;m;8972
2025;Schötz;Evelyn;1961;Lauf a.d.Pegnitz;w;5012
2025;Schüle;Klaus Thomas;1963;Oak Ridge;m;8973
2025;Schüler;Kilian;1999;Schmalkalden;m;8974
2025;Schüller;Siegfried;1975;Marktschelken, Rumänien;m;8975
2025;Schüller;Titus;1986;Nürnberg;m;5014
2025;Schülzle;Alexander;1973;Hechingen;m;8976
2025;Schürdt;Marcus Christoph;1976;Witten / Ruhr;m;8977
2025;Schütte;Jens-Uwe;1979;Braunschweig;m;8978
2025;Schütz;Matthias;1983;Halle (Saale);m;8979
2025;Sealiti;Tarik;1978;Castrop-Rauxel;m;5027
2025;Seebauer-Sperl;Regina Christiane;1982;Starnberg;w;8980
2025;Seeberg;Cara Fabienne;1995;Berlin;w;8981
2025;Seehofer;Susanne Karin;1991;Ingolstadt;w;8982
2025;Seel;Manfred;1954;Asbach-Bäumenheim;m;5034
2025;Seelig;Patricia;1996;Worms;w;8983
2025;Seeling;Marco Jörg;1984;Berlin;m;8984
2025;Seelmeyer;Carsten;1969;Haiger;m;5036
2025;Seelos;Christian;1956;Landsberg am Lech;m;8985
2025;Seger;Nikolas;1998;Saarlouis;m;8986
2025;Seibert;Joris Malte;2004;Berlin;m;8987
2025;Seiberth;Lieselotte Jutta;1955;Ludwigshafen;w;8988
2025;Seidel;Pascal;1999;Bremen;m;8989
2025;Seidenspinner;Aline;1997;Annweiler am Trifels;w;8990
2025;Seidler;Stefan;1979;Flensburg;m;5052
2025;Seif;Detlef;1962;Euskirchen;m;5053
2025;Seiferlein;Corinna Sarah Christina;1990;Regensburg;w;8991
2025;Seifert;Dario;1994;Recklinghausen;m;8992
2025;Seifert;Frank;1984;Dresden;m;5054
2025;Seifert;Johannes;1982;Weimar;m;8993
2025;Seifert;Paul Daniel;1993;Wippra;m;5055
2025;Seiter;Stephan;1963;Stuttgart;m;5059
2025;Seitz;Duncan Douglas Eugen;1983;Ulm;m;8994
2025;Seitz;Johanna Maria;2001;Passau;w;8995
2025;Seitz;Nora;1984;Karl-Marx-Stadt (jetzt Chemnitz);w;8996
2025;Seitzl;Lina;1989;Lörrach;w;5063
2025;Sekmen;Melis;1993;Mannheim;w;5064
2025;Selbach;Christian;1970;Haan;m;8997
2025;Selbert;Johanna Helene;1991;Kassel;w;8998
2025;Selimi;Adis;1994;Düsseldorf;m;8999
2025;Semder;Manuela Erna Sieglinde;1967;Gardelegen;w;9000
2025;Semet;Rainer Klaus;1957;Stuttgart;m;9001
2025;Senge;Jürgen;1960;Freienohl (jetzt Meschede);m;9002
2025;Sengpiel;Philipp Martin;1991;Saarbrücken;m;9003
2025;Senn;Alexander;1983;Paderborn;m;9004
2025;Senn;Yannik Thomas;1996;Sigmaringen;m;9005
2025;Sense;Niklas;1991;Bremen;m;9006
2025;Sepahyar;Malek Mansour;1969;Teheran;m;9007
2025;Setter;Manfred Johannes;1952;Schweinfurt;m;5083
2025;Settler;Kevin;1999;Würzburg;m;9008
2025;Seyfarth;Lukas;2002;Weimar;m;9009
2025;Shahedali;Sharareh;1983;Tabriz, Iran;w;9010
2025;Sherazee;Victor Alexander;1994;Gifhorn;m;9011
2025;Shvydkyi;Olexij;1979;Charkiw, Ukraine;m;9012
2025;Siavwapa;Nina Katharina Sabine;1982;Bad Gandersheim;w;9013
2025;Sibert;Frank Bernd;1967;Düsseldorf;m;9014
2025;Sichert;Martin Johannes;1980;Nürnberg;m;5097
2025;Sickert;Till;1995;Elsterwerda;m;9015
2025;Sickinger;Mario;1994;Böblingen;m;9016
2025;Siebert;Frank;1973;Pirna;m;9017
2025;Siebert;Jan Fritz Leopold;1985;Münster;m;9018
2025;Sieck;Jochen Bastian;1979;Köln;m;9019
2025;Sieckmann;Hayo;1959;Varel;m;9020
2025;Sieg;Sebastian;1984;Stade;m;9021
2025;Sieger;Oliver;1991;Illertissen;m;9022
2025;Siegfried;Lea Babette;1993;Kaiserslautern;w;9023
2025;Siekmann;Jan Frederic;1999;Herford;m;9024
2025;Sieling;Rolf;1966;Nienburg/Weser;m;9025
2025;Siems;Paul Henrik;2004;Bad Segeberg;m;9026
2025;Sienkiewicz;Dominik Franciszek;1978;Trier;m;9027
2025;Sigl-Glöckner;Philippa Maria Magdalena Patricia;1990;München;w;9028
2025;Sigloch;Helene;1983;Stuttgart;w;9029
2025;Silbe;Katja;1971;Ehringshausen;w;9030
2025;Silberhorn;Thomas;1968;Kemmern;m;5123
2025;Silva Borges;Willi;1958;Morbach;m;9031
2025;Simantzik;Jonathan;1989;Annweiler am Trifels;m;9032
2025;Simon;Björn Manuel;1981;Offenbach am Main;m;5126
2025;Simon;Hans-Arno;1958;Beuel;m;5127
2025;Simon;Rainer Heinz;1952;Pforzheim;m;5131
2025;Singer;Franz Johannes Georg;1977;Selb;m;9033
2025;Sinkel;Tim-Christopher;2000;Gießen;m;9034
2025;Sinnokrot;Carmen;1978;Berlin;w;9035
2025;Siontas;Patrizia Anna;1973;Erlangen;w;9036
2025;Six;Annette Christine;1968;Detmold;w;9037
2025;Skerlec;Oliver-Steve;1980;München;m;5139
2025;Skudelny;Judith Sandra;1975;Stuttgart;w;5141
2025;Slave;Günter Paul;1955;Ulm;m;9038
2025;Slawik;Nyke;1994;Leverkusen;w;5144
2025;Slezak;Laura;1992;Neuwied;w;9039
2025;Slunjski;Lucas;1995;Ehingen/Donau;m;9040
2025;Smidt;Benjamin David;1998;Freyung;m;9041
2025;Smidt;Maik Andre Pip;1978;Bremen;m;9042
2025;Soheam;Anja Margarete;1980;Neumarkt i. d. Oberpfalz;w;9043
2025;Sollwedel;Jan Nicolas;1985;Marburg;m;9044
2025;Soltani;Nader;1990;Dorsten;m;9045
2025;Sommerfeld;Frank;1966;Hildesheim;m;5163
2025;Sontag;Christian;1977;Hattingen;m;9046
2025;Sontag-Lohmayer;Sophie Maria Dorothea;1992;Altötting;w;9047
2025;Sontowski;Mark;1982;Freiberg;m;9048
2025;Sorgatz;Andrea;1971;Nürnberg;w;9049
2025;Sorge;Tino;1975;Ilmenau;m;5171
2025;Soumaoro;Nelli Foumba;1990;Lola, Republik Guinea;m;9050
2025;Spahn;Jens Georg;1980;Ahaus;m;5173
2025;Spanier-Oppermann;Ina Wilhelmine;1962;Gelsenkirchen;w;9051
2025;Spanke;Jacob Johannes;1989;München;m;5177
2025;Sparrer;Sebastian Josua;2000;Weiden i.d.OPf.;m;9052
2025;Specht;Jens Erik;1980;Kaiserslautern;m;9053
2025;Specht;Sylvana;1979;Oranienburg;w;9054
2025;Speer;Jürgen;1980;Schongau;m;9055
2025;Speicher;Tobias;1997;Püttlingen;m;9056
2025;Speiser;Patrick Chris Julian;1998;Freudenstadt;m;9057
2025;Spellerberg;Merle;1996;Höxter;w;5182
2025;Spenrath;Hans Jürgen;1956;Mönchengladbach;m;9058
2025;Sperling;Roland;1961;Karlsruhe;m;9059
2025;Spethmann;Susanne;1979;Neustadt in Holstein;w;5183
2025;Spiekermann;Jan-Olav;1991;Bad Oldesloe;m;9060
2025;Spielbauer;Johannes Jürgen;1993;Straubing;m;9061
2025;Spielmanns;Aaron Luca;1998;Grevenbroich;m;5188
2025;Spiering;Nils;1992;Feuchtwangen;m;9062
2025;Splitthof;Markus;1990;Schleiz;m;9063
2025;Springer;Dominik;2000;Lahnstein;m;9064
2025;Springer;Linus;1995;München;m;5195
2025;Springer;René;1979;Berlin;m;5196
2025;Sprötge;Sascha Rudolf;1969;Dillingen;m;9065
2025;Spähn;Manfred Herbert;1967;Ehingen;m;9066
2025;Stachowiak;Martin;1979;Essen;m;9067
2025;Stachowiak;Mitja;1993;Darmstadt;m;5199
2025;Stadelmann;Walter;1962;Enheim;m;9068
2025;Stadelmeier;Andrea Hildegard;1969;Mannheim;w;9069
2025;Stadler;Andreas;1987;Remscheid;m;9070
2025;Stadler;Klaus Karl;1967;Essen;m;9071
2025;Stadler;Svenja;1976;Oldenburg (Oldb);w;9072
2025;Staengle;Alexander;1983;Heilbronn;m;9073
2025;Staffler;Katrin;1981;Dachau;w;5204
2025;Stahljans;Dorothe;1987;Lingen (Ems);w;9074
2025;Stahr;Nina Elisabeth;1982;Frankfurt am Main;w;9075
2025;Staib;Rainer Martin;1969;Boll-Eckwälden;m;5207
2025;Staiger;Daniel;1985;Buxtehude;m;5209
2025;Stamm-Fibich;Martina;1965;Erlangen;w;9076
2025;Standop;Melanie;1983;Gelsenkirchen;w;9077
2025;Standop;Tim;1985;Bad Hersfeld;m;9078
2025;Stange;Julia-Christina;1978;Aachen;w;9079
2025;Stangl;Michael Patrick;1993;Moosburg a. d. Isar;m;9080
2025;Stankus;Christine Heike;1960;Ludwigshafen am Rhein;w;9081
2025;Starcke;Jannik;2004;Eilenburg;m;9082
2025;Stark-Watzinger;Bettina;1968;Bad Soden;w;9083
2025;Starke;David;2002;Duderstadt;m;9084
2025;Starost;Daniel;1973;Rudolstadt;m;9085
2025;Stascheit;Manuela;1988;München;w;9086
2025;Staschewski;Arno Heinz;1957;Syke;m;9087
2025;Staudhammer;Claus Peter;1966;Nürnberg;m;9088
2025;Staudt;Marco;1973;Kusel;m;5223
2025;Staudt;Rolf Bernhard;1954;Urberach (jetzt Rödermark);m;9089
2025;Steba;Andreas Georg;1979;Frankfurt-Höchst;m;9090
2025;Steffen;Alexander;1993;Düsseldorf;m;9091
2025;Steffen;Daniel;1983;Hansestadt Greifswald;m;9092
2025;Steffen;Till Benjamin;1973;Wiesbaden;m;9093
2025;Steffen-Boxhorn;Andrea Gertrud Edith;1968;Köln;w;5235
2025;Steffens;Kaja Christine;1967;Hamburg;w;9094
2025;Steffens;Nicole;2003;Starnberg;w;9095
2025;Stefinger;Wolfgang Dieter;1985;München;m;5238
