BridgeID;Year;ConstituencyID;PartyID;VoteType;Votes
333;2025;234;235;2;6942.0
333;2025;234;4;1;28052.0
333;2025;234;4;2;29180.0
333;2025;234;29;1;11071.0
333;2025;234;29;2;12060.0
333;2025;234;281;1;
333;2025;234;281;2;2005.0
333;2025;234;31;1;
333;2025;234;31;2;434.0
333;2025;234;30;1;
333;2025;234;30;2;699.0
333;2025;234;236;1;
333;2025;234;236;2;953.0
333;2025;234;268;1;
333;2025;234;268;2;248.0
333;2025;234;295;1;2255.0
333;2025;234;295;2;1176.0
333;2025;234;267;1;
333;2025;234;267;2;114.0
333;2025;234;261;1;
333;2025;234;261;2;37.0
333;2025;234;16;1;
333;2025;234;16;2;236.0
333;2025;234;12;1;
333;2025;234;12;2;6531.0
333;2025;234;27;1;
333;2025;234;27;2;
333;2025;234;300;1;
333;2025;234;300;2;
334;2025;235;273;1;58184.0
334;2025;235;273;2;34349.0
334;2025;235;21;1;37770.0
334;2025;235;21;2;38933.0
334;2025;235;245;1;7411.0
334;2025;235;245;2;12795.0
334;2025;235;235;1;3261.0
334;2025;235;235;2;5118.0
334;2025;235;4;1;26667.0
334;2025;235;4;2;27466.0
334;2025;235;29;1;
334;2025;235;29;2;9777.0
334;2025;235;281;1;
334;2025;235;281;2;1695.0
334;2025;235;31;1;
334;2025;235;31;2;295.0
334;2025;235;30;1;
334;2025;235;30;2;591.0
334;2025;235;236;1;2923.0
334;2025;235;236;2;1329.0
334;2025;235;268;1;
334;2025;235;268;2;203.0
334;2025;235;295;1;2036.0
334;2025;235;295;2;998.0
334;2025;235;267;1;
334;2025;235;267;2;89.0
334;2025;235;261;1;
334;2025;235;261;2;20.0
334;2025;235;16;1;
334;2025;235;16;2;169.0
334;2025;235;12;1;
334;2025;235;12;2;4763.0
334;2025;235;27;1;
334;2025;235;27;2;
334;2025;235;300;1;
334;2025;235;300;2;
335;2025;236;273;1;45742.0
335;2025;236;273;2;35733.0
335;2025;236;21;1;57718.0
335;2025;236;21;2;53029.0
335;2025;236;245;1;18423.0
335;2025;236;245;2;22502.0
335;2025;236;235;1;6047.0
335;2025;236;235;2;8478.0
335;2025;236;4;1;28906.0
335;2025;236;4;2;29324.0
335;2025;236;29;1;10309.0
335;2025;236;29;2;12298.0
335;2025;236;281;1;
335;2025;236;281;2;1991.0
335;2025;236;31;1;
335;2025;236;31;2;491.0
335;2025;236;30;1;
335;2025;236;30;2;704.0
335;2025;236;236;1;3142.0
335;2025;236;236;2;1602.0
335;2025;236;268;1;
335;2025;236;268;2;258.0
335;2025;236;295;1;2625.0
335;2025;236;295;2;1461.0
335;2025;236;267;1;
335;2025;236;267;2;105.0
335;2025;236;261;1;
335;2025;236;261;2;31.0
335;2025;236;16;1;
335;2025;236;16;2;189.0
335;2025;236;12;1;
335;2025;236;12;2;6233.0
335;2025;236;27;1;
335;2025;236;27;2;
335;2025;236;300;1;
335;2025;236;300;2;
336;2025;237;273;1;42817.0
336;2025;237;273;2;32399.0
336;2025;237;21;1;40541.0
336;2025;237;21;2;37097.0
336;2025;237;245;1;25243.0
336;2025;237;245;2;25602.0
336;2025;237;235;1;3894.0
336;2025;237;235;2;5627.0
336;2025;237;4;1;23895.0
336;2025;237;4;2;25017.0
336;2025;237;29;1;10925.0
336;2025;237;29;2;15934.0
336;2025;237;281;1;
336;2025;237;281;2;1766.0
336;2025;237;31;1;1524.0
336;2025;237;31;2;565.0
336;2025;237;30;1;
336;2025;237;30;2;802.0
336;2025;237;236;1;3710.0
336;2025;237;236;2;1880.0
336;2025;237;268;1;
336;2025;237;268;2;258.0
336;2025;237;295;1;1338.0
336;2025;237;295;2;977.0
336;2025;237;267;1;
336;2025;237;267;2;88.0
336;2025;237;261;1;
336;2025;237;261;2;35.0
336;2025;237;16;1;
336;2025;237;16;2;146.0
336;2025;237;12;1;
336;2025;237;12;2;5962.0
336;2025;237;27;1;
336;2025;237;27;2;
336;2025;237;300;1;
336;2025;237;300;2;
337;2025;238;273;1;40394.0
337;2025;238;273;2;37108.0
337;2025;238;21;1;60954.0
337;2025;238;21;2;53514.0
337;2025;238;245;1;16759.0
337;2025;238;245;2;16444.0
337;2025;238;235;1;4914.0
337;2025;238;235;2;7189.0
337;2025;238;4;1;29983.0
337;2025;238;4;2;30206.0
337;2025;238;29;1;9516.0
337;2025;238;29;2;10900.0
337;2025;238;281;1;
337;2025;238;281;2;1509.0
337;2025;238;31;1;
337;2025;238;31;2;481.0
337;2025;238;30;1;
337;2025;238;30;2;630.0
337;2025;238;236;1;2850.0
337;2025;238;236;2;1477.0
337;2025;238;268;1;
337;2025;238;268;2;247.0
337;2025;238;295;1;1239.0
337;2025;238;295;2;702.0
337;2025;238;267;1;
337;2025;238;267;2;99.0
337;2025;238;261;1;
337;2025;238;261;2;35.0
337;2025;238;16;1;
337;2025;238;16;2;195.0
337;2025;238;12;1;
337;2025;238;12;2;6161.0
337;2025;238;27;1;
337;2025;238;27;2;
337;2025;238;300;1;
337;2025;238;300;2;
338;2025;239;273;1;45260.0
338;2025;239;273;2;39356.0
338;2025;239;21;1;47728.0
338;2025;239;21;2;42265.0
338;2025;239;245;1;21953.0
338;2025;239;245;2;25670.0
338;2025;239;235;1;4178.0
338;2025;239;235;2;6650.0
338;2025;239;4;1;18264.0
338;2025;239;4;2;18544.0
338;2025;239;29;1;18862.0
338;2025;239;29;2;17804.0
338;2025;239;281;1;
338;2025;239;281;2;1325.0
338;2025;239;31;1;
338;2025;239;31;2;426.0
338;2025;239;30;1;
338;2025;239;30;2;693.0
338;2025;239;236;1;1841.0
338;2025;239;236;2;846.0
338;2025;239;268;1;
338;2025;239;268;2;223.0
338;2025;239;295;1;1962.0
338;2025;239;295;2;1259.0
338;2025;239;267;1;
338;2025;239;267;2;108.0
338;2025;239;261;1;
338;2025;239;261;2;51.0
338;2025;239;16;1;
338;2025;239;16;2;141.0
338;2025;239;12;1;
338;2025;239;12;2;5511.0
338;2025;239;27;1;
338;2025;239;27;2;
338;2025;239;300;1;
338;2025;239;300;2;
339;2025;240;273;1;49658.0
339;2025;240;273;2;38093.0
339;2025;240;21;1;44786.0
339;2025;240;21;2;42907.0
339;2025;240;245;1;11724.0
339;2025;240;245;2;15550.0
339;2025;240;235;1;4383.0
339;2025;240;235;2;5936.0
339;2025;240;4;1;31459.0
339;2025;240;4;2;32249.0
339;2025;240;29;1;8669.0
339;2025;240;29;2;10235.0
339;2025;240;281;1;
339;2025;240;281;2;1985.0
339;2025;240;31;1;
339;2025;240;31;2;318.0
339;2025;240;30;1;1656.0
339;2025;240;30;2;763.0
339;2025;240;236;1;2634.0
339;2025;240;236;2;1584.0
339;2025;240;268;1;
339;2025;240;268;2;247.0
339;2025;240;295;1;1015.0
339;2025;240;295;2;723.0
339;2025;240;267;1;
339;2025;240;267;2;131.0
339;2025;240;261;1;
339;2025;240;261;2;30.0
339;2025;240;16;1;
339;2025;240;16;2;205.0
339;2025;240;12;1;
339;2025;240;12;2;5728.0
339;2025;240;27;1;
339;2025;240;27;2;
339;2025;240;300;1;
339;2025;240;300;2;
340;2025;241;273;1;48668.0
340;2025;241;273;2;33839.0
340;2025;241;21;1;32818.0
340;2025;241;21;2;30595.0
340;2025;241;245;1;22397.0
340;2025;241;245;2;25754.0
340;2025;241;235;1;3994.0
340;2025;241;235;2;6177.0
340;2025;241;4;1;18719.0
340;2025;241;4;2;18414.0
340;2025;241;29;1;12063.0
340;2025;241;29;2;17019.0
340;2025;241;281;1;
340;2025;241;281;2;1417.0
340;2025;241;31;1;
340;2025;241;31;2;249.0
340;2025;241;30;1;
340;2025;241;30;2;659.0
340;2025;241;236;1;1077.0
340;2025;241;236;2;529.0
340;2025;241;268;1;728.0
340;2025;241;268;2;326.0
340;2025;241;295;1;1908.0
340;2025;241;295;2;1202.0
340;2025;241;267;1;
340;2025;241;267;2;125.0
340;2025;241;261;1;324.0
340;2025;241;261;2;82.0
340;2025;241;16;1;
340;2025;241;16;2;147.0
340;2025;241;12;1;
340;2025;241;12;2;6422.0
340;2025;241;27;1;
340;2025;241;27;2;
340;2025;241;300;1;
340;2025;241;300;2;
341;2025;242;273;1;57216.0
341;2025;242;273;2;34913.0
341;2025;242;21;1;28168.0
341;2025;242;21;2;29685.0
341;2025;242;245;1;30166.0
341;2025;242;245;2;33650.0
341;2025;242;235;1;3769.0
341;2025;242;235;2;6136.0
341;2025;242;4;1;16190.0
341;2025;242;4;2;16411.0
341;2025;242;29;1;17908.0
341;2025;242;29;2;26100.0
341;2025;242;281;1;
341;2025;242;281;2;1446.0
341;2025;242;31;1;
341;2025;242;31;2;220.0
341;2025;242;30;1;1516.0
341;2025;242;30;2;859.0
341;2025;242;236;1;863.0
341;2025;242;236;2;529.0
341;2025;242;268;1;491.0
341;2025;242;268;2;345.0
341;2025;242;295;1;1529.0
341;2025;242;295;2;1460.0
341;2025;242;267;1;
341;2025;242;267;2;140.0
341;2025;242;261;1;249.0
341;2025;242;261;2;82.0
341;2025;242;16;1;
341;2025;242;16;2;149.0
341;2025;242;12;1;
341;2025;242;12;2;6145.0
341;2025;242;27;1;
341;2025;242;27;2;
341;2025;242;300;1;
341;2025;242;300;2;
342;2025;243;273;1;52312.0
342;2025;243;273;2;43417.0
342;2025;243;21;1;66483.0
342;2025;243;21;2;56900.0
342;2025;243;245;1;18119.0
342;2025;243;245;2;21753.0
342;2025;243;235;1;5101.0
342;2025;243;235;2;8729.0
342;2025;243;4;1;33139.0
342;2025;243;4;2;33247.0
342;2025;243;29;1;10430.0
342;2025;243;29;2;13208.0
342;2025;243;281;1;
342;2025;243;281;2;2330.0
342;2025;243;31;1;
342;2025;243;31;2;417.0
342;2025;243;30;1;
342;2025;243;30;2;723.0
342;2025;243;236;1;2523.0
342;2025;243;236;2;1275.0
342;2025;243;268;1;
342;2025;243;268;2;301.0
342;2025;243;295;1;1854.0
342;2025;243;295;2;986.0
342;2025;243;267;1;
342;2025;243;267;2;117.0
342;2025;243;261;1;
342;2025;243;261;2;50.0
342;2025;243;16;1;1003.0
342;2025;243;16;2;340.0
342;2025;243;12;1;
342;2025;243;12;2;7450.0
342;2025;243;27;1;
342;2025;243;27;2;
342;2025;243;300;1;
342;2025;243;300;2;
343;2025;244;273;1;40060.0
343;2025;244;273;2;36321.0
343;2025;244;21;1;61114.0
343;2025;244;21;2;51631.0
343;2025;244;245;1;16097.0
343;2025;244;245;2;17787.0
343;2025;244;235;1;5920.0
343;2025;244;235;2;7504.0
343;2025;244;4;1;34961.0
343;2025;244;4;2;35375.0
343;2025;244;29;1;10277.0
343;2025;244;29;2;12190.0
343;2025;244;281;1;
343;2025;244;281;2;2263.0
343;2025;244;31;1;
343;2025;244;31;2;497.0
343;2025;244;30;1;
343;2025;244;30;2;804.0
343;2025;244;236;1;3441.0
343;2025;244;236;2;1691.0
343;2025;244;268;1;
343;2025;244;268;2;282.0
343;2025;244;295;1;1752.0
343;2025;244;295;2;964.0
343;2025;244;267;1;
343;2025;244;267;2;101.0
343;2025;244;261;1;
343;2025;244;261;2;28.0
343;2025;244;16;1;
343;2025;244;16;2;221.0
343;2025;244;12;1;
343;2025;244;12;2;6281.0
343;2025;244;27;1;
343;2025;244;27;2;
343;2025;244;300;1;
343;2025;244;300;2;
344;2025;245;273;1;61985.0
344;2025;245;273;2;43689.0
344;2025;245;21;1;50970.0
344;2025;245;21;2;50192.0
344;2025;245;245;1;11760.0
344;2025;245;245;2;17417.0
344;2025;245;235;1;4714.0
344;2025;245;235;2;6809.0
344;2025;245;4;1;38892.0
344;2025;245;4;2;38988.0
344;2025;245;29;1;9063.0
344;2025;245;29;2;11869.0
344;2025;245;281;1;
344;2025;245;281;2;2313.0
344;2025;245;31;1;
344;2025;245;31;2;554.0
344;2025;245;30;1;
344;2025;245;30;2;804.0
344;2025;245;236;1;2663.0
344;2025;245;236;2;1399.0
344;2025;245;268;1;
344;2025;245;268;2;286.0
344;2025;245;295;1;1656.0
344;2025;245;295;2;1045.0
344;2025;245;267;1;
344;2025;245;267;2;141.0
344;2025;245;261;1;
344;2025;245;261;2;43.0
344;2025;245;16;1;913.0
344;2025;245;16;2;360.0
344;2025;245;12;1;
344;2025;245;12;2;6986.0
344;2025;245;27;1;
344;2025;245;27;2;
344;2025;245;300;1;
344;2025;245;300;2;
345;2025;246;273;1;47384.0
345;2025;246;273;2;35445.0
345;2025;246;21;1;41013.0
345;2025;246;21;2;38855.0
345;2025;246;245;1;10269.0
345;2025;246;245;2;13527.0
345;2025;246;235;1;4623.0
345;2025;246;235;2;5667.0
345;2025;246;4;1;29980.0
345;2025;246;4;2;30515.0
345;2025;246;29;1;7728.0
345;2025;246;29;2;9575.0
345;2025;246;281;1;
345;2025;246;281;2;1820.0
345;2025;246;31;1;
345;2025;246;31;2;400.0
345;2025;246;30;1;
345;2025;246;30;2;559.0
345;2025;246;236;1;2617.0
345;2025;246;236;2;1052.0
345;2025;246;268;1;
345;2025;246;268;2;219.0
345;2025;246;295;1;
345;2025;246;295;2;614.0
345;2025;246;267;1;
345;2025;246;267;2;85.0
345;2025;246;261;1;
345;2025;246;261;2;27.0
345;2025;246;16;1;
345;2025;246;16;2;173.0
345;2025;246;12;1;
345;2025;246;12;2;5408.0
345;2025;246;27;1;
345;2025;246;27;2;
345;2025;246;300;1;
345;2025;246;300;2;
346;2025;247;273;1;62395.0
346;2025;247;273;2;47478.0
346;2025;247;21;1;59006.0
346;2025;247;21;2;53994.0
346;2025;247;245;1;17550.0
346;2025;247;245;2;23995.0
346;2025;247;235;1;4924.0
346;2025;247;235;2;7840.0
346;2025;247;4;1;33775.0
346;2025;247;4;2;34337.0
346;2025;247;29;1;10882.0
346;2025;247;29;2;14602.0
346;2025;247;281;1;3346.0
346;2025;247;281;2;2426.0
346;2025;247;31;1;
346;2025;247;31;2;414.0
346;2025;247;30;1;
346;2025;247;30;2;770.0
346;2025;247;236;1;2208.0
346;2025;247;236;2;1386.0
346;2025;247;268;1;933.0
346;2025;247;268;2;448.0
346;2025;247;295;1;1453.0
346;2025;247;295;2;1032.0
346;2025;247;267;1;
346;2025;247;267;2;158.0
346;2025;247;261;1;
346;2025;247;261;2;49.0
346;2025;247;16;1;
346;2025;247;16;2;205.0
346;2025;247;12;1;
346;2025;247;12;2;7547.0
346;2025;247;27;1;
346;2025;247;27;2;
346;2025;247;300;1;
346;2025;247;300;2;
347;2025;248;273;1;53925.0
347;2025;248;273;2;42610.0
347;2025;248;21;1;51421.0
347;2025;248;21;2;47275.0
347;2025;248;245;1;16511.0
347;2025;248;245;2;20303.0
347;2025;248;235;1;4369.0
347;2025;248;235;2;6535.0
347;2025;248;4;1;31963.0
347;2025;248;4;2;31741.0
347;2025;248;29;1;12021.0
347;2025;248;29;2;14749.0
347;2025;248;281;1;
347;2025;248;281;2;2245.0
347;2025;248;31;1;
347;2025;248;31;2;399.0
347;2025;248;30;1;
347;2025;248;30;2;812.0
347;2025;248;236;1;2120.0
347;2025;248;236;2;991.0
347;2025;248;268;1;
347;2025;248;268;2;257.0
347;2025;248;295;1;1416.0
347;2025;248;295;2;898.0
347;2025;248;267;1;
347;2025;248;267;2;100.0
347;2025;248;261;1;
347;2025;248;261;2;33.0
347;2025;248;16;1;
347;2025;248;16;2;233.0
347;2025;248;12;1;
347;2025;248;12;2;6580.0
347;2025;248;27;1;
347;2025;248;27;2;
347;2025;248;300;1;
347;2025;248;300;2;
348;2025;249;273;1;48410.0
348;2025;249;273;2;38650.0
348;2025;249;21;1;44807.0
348;2025;249;21;2;42085.0
348;2025;249;245;1;10910.0
348;2025;249;245;2;13824.0
348;2025;249;235;1;3934.0
348;2025;249;235;2;5619.0
348;2025;249;4;1;33787.0
348;2025;249;4;2;33836.0
348;2025;249;29;1;11139.0
348;2025;249;29;2;12357.0
348;2025;249;281;1;
348;2025;249;281;2;2024.0
348;2025;249;31;1;1406.0
348;2025;249;31;2;539.0
348;2025;249;30;1;
348;2025;249;30;2;732.0
348;2025;249;236;1;2291.0
348;2025;249;236;2;1129.0
348;2025;249;268;1;
348;2025;249;268;2;267.0
348;2025;249;295;1;1596.0
348;2025;249;295;2;816.0
348;2025;249;267;1;
348;2025;249;267;2;105.0
348;2025;249;261;1;
348;2025;249;261;2;31.0
348;2025;249;16;1;
348;2025;249;16;2;179.0
348;2025;249;12;1;
348;2025;249;12;2;6404.0
348;2025;249;27;1;
348;2025;249;27;2;
348;2025;249;300;1;
348;2025;249;300;2;
349;2025;250;273;1;51551.0
349;2025;250;273;2;34992.0
349;2025;250;21;1;38156.0
349;2025;250;21;2;34956.0
349;2025;250;245;1;21983.0
349;2025;250;245;2;27788.0
349;2025;250;235;1;4461.0
349;2025;250;235;2;6142.0
349;2025;250;4;1;20471.0
349;2025;250;4;2;20622.0
349;2025;250;29;1;12660.0
349;2025;250;29;2;17979.0
349;2025;250;281;1;
349;2025;250;281;2;1661.0
349;2025;250;31;1;
349;2025;250;31;2;375.0
349;2025;250;30;1;
349;2025;250;30;2;869.0
349;2025;250;236;1;1668.0
349;2025;250;236;2;799.0
349;2025;250;268;1;
349;2025;250;268;2;287.0
349;2025;250;295;1;2447.0
349;2025;250;295;2;1729.0
349;2025;250;267;1;
349;2025;250;267;2;145.0
349;2025;250;261;1;251.0
349;2025;250;261;2;87.0
349;2025;250;16;1;
349;2025;250;16;2;158.0
349;2025;250;12;1;
349;2025;250;12;2;5966.0
349;2025;250;27;1;
349;2025;250;27;2;
349;2025;250;300;1;
349;2025;250;300;2;
350;2025;251;273;1;40099.0
350;2025;251;273;2;32716.0
350;2025;251;21;1;43511.0
350;2025;251;21;2;39109.0
350;2025;251;245;1;9630.0
350;2025;251;245;2;11878.0
350;2025;251;235;1;4539.0
350;2025;251;235;2;5335.0
350;2025;251;4;1;31351.0
350;2025;251;4;2;30969.0
350;2025;251;29;1;8687.0
350;2025;251;29;2;9406.0
350;2025;251;281;1;
350;2025;251;281;2;1908.0
350;2025;251;31;1;
350;2025;251;31;2;436.0
350;2025;251;30;1;
350;2025;251;30;2;684.0
350;2025;251;236;1;
350;2025;251;236;2;739.0
350;2025;251;268;1;
350;2025;251;268;2;286.0
350;2025;251;295;1;1831.0
350;2025;251;295;2;911.0
350;2025;251;267;1;
350;2025;251;267;2;97.0
350;2025;251;261;1;214.0
350;2025;251;261;2;57.0
350;2025;251;16;1;
350;2025;251;16;2;181.0
350;2025;251;12;1;
350;2025;251;12;2;6340.0
350;2025;251;27;1;
350;2025;251;27;2;
350;2025;251;300;1;
350;2025;251;300;2;
351;2025;253;273;1;46873.0
351;2025;253;273;2;38452.0
351;2025;253;21;1;46699.0
351;2025;253;21;2;43211.0
351;2025;253;245;1;11922.0
351;2025;253;245;2;13463.0
351;2025;253;235;1;3999.0
351;2025;253;235;2;6116.0
351;2025;253;4;1;30491.0
351;2025;253;4;2;30927.0
351;2025;253;29;1;9186.0
351;2025;253;29;2;10715.0
351;2025;253;281;1;
351;2025;253;281;2;1945.0
351;2025;253;31;1;
351;2025;253;31;2;358.0
351;2025;253;30;1;
351;2025;253;30;2;723.0
351;2025;253;236;1;2557.0
351;2025;253;236;2;1171.0
351;2025;253;268;1;
351;2025;253;268;2;245.0
351;2025;253;295;1;1684.0
351;2025;253;295;2;882.0
351;2025;253;267;1;
351;2025;253;267;2;100.0
351;2025;253;261;1;
351;2025;253;261;2;24.0
351;2025;253;16;1;751.0
351;2025;253;16;2;246.0
351;2025;253;12;1;
351;2025;253;12;2;6034.0
351;2025;253;27;1;
351;2025;253;27;2;
351;2025;253;300;1;
351;2025;253;300;2;
352;2025;255;273;1;44620.0
352;2025;255;273;2;38345.0
352;2025;255;21;1;50738.0
352;2025;255;21;2;44788.0
352;2025;255;245;1;26770.0
352;2025;255;245;2;27390.0
352;2025;255;235;1;6320.0
352;2025;255;235;2;6911.0
352;2025;255;4;1;24752.0
352;2025;255;4;2;25266.0
352;2025;255;29;1;15937.0
352;2025;255;29;2;19429.0
352;2025;255;281;1;
352;2025;255;281;2;1864.0
352;2025;255;31;1;
352;2025;255;31;2;300.0
352;2025;255;30;1;
352;2025;255;30;2;756.0
352;2025;255;236;1;2217.0
352;2025;255;236;2;1126.0
352;2025;255;268;1;
352;2025;255;268;2;262.0
352;2025;255;295;1;2557.0
352;2025;255;295;2;1199.0
352;2025;255;267;1;
352;2025;255;267;2;127.0
352;2025;255;261;1;292.0
352;2025;255;261;2;84.0
352;2025;255;16;1;
352;2025;255;16;2;179.0
352;2025;255;12;1;
352;2025;255;12;2;6601.0
352;2025;255;27;1;
352;2025;255;27;2;
352;2025;255;300;1;
352;2025;255;300;2;
353;2025;166;273;1;48670.0
353;2025;166;273;2;42455.0
353;2025;166;245;1;36566.0
353;2025;166;245;2;35822.0
353;2025;166;21;1;46317.0
353;2025;166;21;2;41196.0
353;2025;166;235;1;5590.0
353;2025;166;235;2;7417.0
353;2025;166;29;1;25807.0
353;2025;166;29;2;30834.0
353;2025;166;4;1;22752.0
353;2025;166;4;2;22792.0
353;2025;166;30;1;2226.0
353;2025;166;30;2;1341.0
353;2025;166;236;1;
353;2025;166;236;2;598.0
353;2025;166;295;1;3402.0
353;2025;166;295;2;2194.0
353;2025;166;259;1;
353;2025;166;259;2;305.0
353;2025;166;261;1;282.0
353;2025;166;261;2;82.0
353;2025;166;16;1;800.0
353;2025;166;16;2;483.0
353;2025;166;12;1;
353;2025;166;12;2;7973.0
353;2025;166;260;1;
353;2025;166;260;2;159.0
353;2025;166;290;1;
353;2025;166;290;2;148.0
353;2025;166;31;1;
353;2025;166;31;2;
353;2025;166;27;1;
353;2025;166;27;2;
353;2025;166;300;1;
353;2025;166;300;2;
353;2025;166;267;1;
353;2025;166;267;2;
353;2025;166;281;1;
353;2025;166;281;2;
354;2025;167;273;1;46600.0
354;2025;167;273;2;38145.0
354;2025;167;245;1;16716.0
354;2025;167;245;2;18466.0
354;2025;167;21;1;32356.0
354;2025;167;21;2;30371.0
354;2025;167;235;1;4069.0
354;2025;167;235;2;4877.0
354;2025;167;29;1;18588.0
354;2025;167;29;2;20627.0
354;2025;167;4;1;29888.0
354;2025;167;4;2;29702.0
354;2025;167;30;1;
354;2025;167;30;2;1241.0
354;2025;167;236;1;1758.0
354;2025;167;236;2;1031.0
354;2025;167;295;1;2339.0
354;2025;167;295;2;1636.0
354;2025;167;259;1;
354;2025;167;259;2;389.0
354;2025;167;261;1;454.0
354;2025;167;261;2;125.0
354;2025;167;16;1;1167.0
354;2025;167;16;2;490.0
354;2025;167;12;1;
354;2025;167;12;2;7104.0
354;2025;167;260;1;
354;2025;167;260;2;99.0
354;2025;167;290;1;
354;2025;167;290;2;156.0
354;2025;167;31;1;
354;2025;167;31;2;
354;2025;167;27;1;
354;2025;167;27;2;
354;2025;167;300;1;
354;2025;167;300;2;
354;2025;167;267;1;
354;2025;167;267;2;
354;2025;167;281;1;
354;2025;167;281;2;
354;2025;167;268;1;
354;2025;167;268;2;
355;2025;1;273;1;29264.0
355;2025;1;273;2;20999.0
355;2025;1;4;1;51212.0
355;2025;1;4;2;48277.0
355;2025;1;21;1;25861.0
355;2025;1;21;2;22920.0
355;2025;1;235;1;2847.0
355;2025;1;235;2;3355.0
355;2025;1;245;1;4025.0
355;2025;1;245;2;5782.0
355;2025;1;29;1;13866.0
355;2025;1;29;2;12905.0
355;2025;1;236;1;4561.0
355;2025;1;236;2;1914.0
355;2025;1;30;1;
355;2025;1;30;2;913.0
355;2025;1;295;1;
355;2025;1;295;2;518.0
355;2025;1;261;1;
355;2025;1;261;2;74.0
355;2025;1;16;1;
355;2025;1;16;2;291.0
355;2025;1;12;1;
355;2025;1;12;2;14073.0
355;2025;1;31;1;
355;2025;1;31;2;
355;2025;1;27;1;
355;2025;1;27;2;
355;2025;1;300;1;
355;2025;1;300;2;
355;2025;1;267;1;
355;2025;1;267;2;
355;2025;1;281;1;
355;2025;1;281;2;
355;2025;1;268;1;
355;2025;1;268;2;
356;2025;2;273;1;27211.0
356;2025;2;273;2;19508.0
356;2025;2;4;1;53908.0
356;2025;2;4;2;50763.0
356;2025;2;21;1;25661.0
356;2025;2;21;2;22700.0
356;2025;2;235;1;3323.0
356;2025;2;235;2;3745.0
356;2025;2;245;1;5460.0
356;2025;2;245;2;6833.0
356;2025;2;29;1;17200.0
356;2025;2;29;2;15480.0
356;2025;2;236;1;5175.0
356;2025;2;236;2;2209.0
356;2025;2;30;1;2641.0
356;2025;2;30;2;1302.0
356;2025;2;295;1;
356;2025;2;295;2;695.0
356;2025;2;261;1;
356;2025;2;261;2;83.0
356;2025;2;16;1;
356;2025;2;16;2;274.0
356;2025;2;12;1;
356;2025;2;12;2;17496.0
356;2025;2;31;1;
356;2025;2;31;2;
356;2025;2;27;1;
356;2025;2;27;2;
356;2025;2;300;1;
356;2025;2;300;2;
356;2025;2;267;1;
356;2025;2;267;2;
356;2025;2;281;1;
356;2025;2;281;2;
356;2025;2;268;1;
356;2025;2;268;2;
357;2025;3;273;1;41822.0
357;2025;3;273;2;32266.0
357;2025;3;4;1;64556.0
357;2025;3;4;2;61545.0
357;2025;3;21;1;51984.0
357;2025;3;21;2;45580.0
357;2025;3;235;1;6039.0
357;2025;3;235;2;7579.0
357;2025;3;245;1;13889.0
357;2025;3;245;2;17620.0
357;2025;3;29;1;19831.0
357;2025;3;29;2;19602.0
357;2025;3;236;1;6804.0
357;2025;3;236;2;2967.0
357;2025;3;30;1;4367.0
357;2025;3;30;2;2316.0
357;2025;3;295;1;
357;2025;3;295;2;1444.0
357;2025;3;261;1;
357;2025;3;261;2;138.0
357;2025;3;16;1;
357;2025;3;16;2;406.0
357;2025;3;12;1;
357;2025;3;12;2;18359.0
357;2025;3;31;1;
357;2025;3;31;2;
357;2025;3;27;1;
357;2025;3;27;2;
357;2025;3;300;1;
357;2025;3;300;2;
357;2025;3;267;1;
357;2025;3;267;2;
357;2025;3;281;1;
357;2025;3;281;2;
357;2025;3;268;1;
357;2025;3;268;2;
358;2025;4;273;1;35785.0
358;2025;4;273;2;25134.0
358;2025;4;4;1;69016.0
358;2025;4;4;2;64893.0
358;2025;4;21;1;34597.0
358;2025;4;21;2;32399.0
358;2025;4;235;1;4693.0
358;2025;4;235;2;5552.0
358;2025;4;245;1;7625.0
358;2025;4;245;2;11132.0
358;2025;4;29;1;25444.0
358;2025;4;29;2;21638.0
358;2025;4;236;1;6648.0
358;2025;4;236;2;3329.0
358;2025;4;30;1;3048.0
358;2025;4;30;2;1842.0
358;2025;4;295;1;2065.0
358;2025;4;295;2;1466.0
358;2025;4;261;1;
358;2025;4;261;2;135.0
358;2025;4;16;1;2194.0
358;2025;4;16;2;717.0
358;2025;4;12;1;
358;2025;4;12;2;23585.0
358;2025;4;31;1;
358;2025;4;31;2;
358;2025;4;27;1;
358;2025;4;27;2;
358;2025;4;300;1;
358;2025;4;300;2;
358;2025;4;267;1;
358;2025;4;267;2;
358;2025;4;281;1;
358;2025;4;281;2;
358;2025;4;268;1;
358;2025;4;268;2;
359;2025;5;273;1;41053.0
359;2025;5;273;2;27515.0
359;2025;5;4;1;53605.0
359;2025;5;4;2;50225.0
359;2025;5;21;1;30943.0
359;2025;5;21;2;29337.0
359;2025;5;235;1;3718.0
359;2025;5;235;2;4627.0
359;2025;5;245;1;5957.0
359;2025;5;245;2;9603.0
359;2025;5;29;1;17348.0
359;2025;5;29;2;17229.0
359;2025;5;236;1;4795.0
359;2025;5;236;2;2320.0
359;2025;5;30;1;
359;2025;5;30;2;1224.0
359;2025;5;295;1;1918.0
359;2025;5;295;2;1122.0
359;2025;5;261;1;
359;2025;5;261;2;102.0
359;2025;5;16;1;
359;2025;5;16;2;351.0
359;2025;5;12;1;
359;2025;5;12;2;16244.0
359;2025;5;31;1;
359;2025;5;31;2;
359;2025;5;27;1;
