PersonID;Year;ConstituencyID;Erststimmen
4171;2021;191;48441.0
4172;2021;434;2786.0
4173;2021;311;125.0
4174;2021;263;55719.0
4178;2021;311;37033.0
4179;2021;383;1575.0
4181;2021;98;55501.0
4183;2021;60;13835.0
4184;2021;64;1541.0
4186;2021;185;15098.0
4188;2021;114;58487.0
4189;2021;279;26956.0
4190;2021;413;1923.0
4192;2021;102;59555.0
4193;2021;50;452.0
4194;2021;228;105.0
4195;2021;52;
4197;2021;88;42367.0
4198;2021;60;1043.0
4199;2021;487;6293.0
4202;2021;471;22517.0
4204;2021;309;10842.0
4206;2021;303;9150.0
4210;2021;100;9035.0
4211;2021;138;3750.0
4213;2021;140;1813.0
4214;2021;339;1281.0
4215;2021;166;13929.0
4219;2021;69;12484.0
4220;2021;48;3286.0
4221;2021;343;59631.0
4222;2021;195;
4225;2021;84;17806.0
4227;2021;32;149.0
4228;2021;106;459.0
4229;2021;473;32328.0
4231;2021;446;37811.0
4232;2021;456;
4234;2021;339;986.0
4236;2021;239;6977.0
4238;2021;64;18184.0
4243;2021;212;1340.0
4245;2021;418;7147.0
4247;2021;73;1913.0
4248;2021;71;17912.0
4251;2021;252;1797.0
4253;2021;80;4795.0
4254;2021;160;14834.0
4257;2021;148;1266.0
4259;2021;220;12242.0
4260;2021;146;516.0
4269;2021;307;1892.0
4270;2021;419;2508.0
4277;2021;291;10704.0
4278;2021;479;17216.0
4281;2021;191;13547.0
4282;2021;11;5066.0
4283;2021;37;
4286;2021;130;7941.0
4287;2021;104;10100.0
4288;2021;309;14452.0
4290;2021;271;117.0
4292;2021;257;33087.0
4293;2021;26;1640.0
4295;2021;10;3375.0
4297;2021;452;
4299;2021;313;1470.0
4300;2021;293;
4302;2021;430;10251.0
4306;2021;425;2179.0
4310;2021;57;17352.0
4311;2021;231;52309.0
4313;2021;395;1619.0
4316;2021;242;26196.0
4317;2021;30;9203.0
4321;2021;411;1999.0
4322;2021;71;46458.0
4324;2021;416;214.0
4328;2021;61;2586.0
4329;2021;355;12685.0
4330;2021;160;3895.0
4333;2021;37;6447.0
4336;2021;297;41169.0
4337;2021;248;11387.0
4338;2021;66;
4340;2021;299;51391.0
4343;2021;45;4218.0
4348;2021;446;763.0
4349;2021;62;16620.0
4350;2021;417;49474.0
4351;2021;70;4604.0
4352;2021;367;151.0
4353;2021;309;127.0
4355;2021;94;2880.0
4357;2021;211;2748.0
4358;2021;92;3059.0
4361;2021;124;
4362;2021;293;1366.0
4363;2021;227;65757.0
4367;2021;452;679.0
4368;2021;467;
4369;2021;47;4923.0
4370;2021;465;3160.0
4373;2021;448;35014.0
4378;2021;6;
4379;2021;90;33924.0
4382;2021;301;319.0
4391;2021;69;28982.0
4393;2021;189;2411.0
4394;2021;329;21954.0
4396;2021;28;3981.0
4398;2021;250;
4400;2021;9;3343.0
4402;2021;275;46251.0
4403;2021;9;22876.0
4404;2021;247;1701.0
4410;2021;156;31347.0
4411;2021;150;240.0
4414;2021;173;56383.0
4415;2021;30;222.0
4416;2021;70;32176.0
4419;2021;164;14473.0
4422;2021;112;10210.0
4423;2021;65;12795.0
4424;2021;148;16467.0
4425;2021;51;14963.0
4426;2021;94;2086.0
4427;2021;307;63701.0
4428;2021;417;5834.0
4431;2021;430;9446.0
4432;2021;169;12062.0
4433;2021;73;4441.0
4434;2021;94;1136.0
4439;2021;389;43416.0
4440;2021;479;36729.0
4443;2021;401;1444.0
4444;2021;193;34750.0
4448;2021;395;659.0
4450;2021;281;15071.0
4452;2021;423;3517.0
4453;2021;73;4365.0
4455;2021;41;95.0
4456;2021;51;4040.0
4457;2021;62;1980.0
4458;2021;122;50575.0
4462;2021;236;14395.0
4463;2021;6;3019.0
4465;2021;138;6221.0
4466;2021;166;55934.0
4467;2021;104;
4469;2021;289;3398.0
4470;2021;393;771.0
4471;2021;5;1133.0
4472;2021;452;
4473;2021;162;3980.0
4474;2021;36;3865.0
4477;2021;315;313.0
4483;2021;420;20737.0
4486;2021;66;5591.0
4487;2021;279;70144.0
4488;2021;166;39440.0
4490;2021;191;6103.0
4492;2021;118;17906.0
4493;2021;401;37319.0
4496;2021;86;1562.0
4497;2021;203;127.0
4499;2021;385;57430.0
4500;2021;227;12859.0
4501;2021;241;847.0
4502;2021;397;18939.0
4503;2021;94;30237.0
4504;2021;46;225.0
4508;2021;220;1304.0
4509;2021;156;697.0
4510;2021;150;33700.0
4512;2021;224;71596.0
4513;2021;371;20340.0
4516;2021;100;1972.0
4518;2021;41;3970.0
4519;2021;22;370.0
4523;2021;446;17137.0
4526;2021;78;13226.0
4530;2021;18;1169.0
4533;2021;279;2285.0
4534;2021;267;25005.0
4540;2021;259;54808.0
4541;2021;169;1626.0
4542;2021;359;2830.0
4543;2021;325;99.0
4546;2021;217;24231.0
4547;2021;401;14408.0
4548;2021;90;16437.0
4549;2021;285;2222.0
4550;2021;197;2751.0
4554;2021;203;35334.0
4556;2021;417;2150.0
4558;2021;353;16648.0
4559;2021;341;7078.0
4561;2021;315;
4562;2021;389;
4564;2021;216;209.0
4567;2021;71;2064.0
4569;2021;96;22869.0
4570;2021;424;2193.0
4572;2021;45;610.0
4574;2021;5;401.0
4575;2021;118;1745.0
4576;2021;243;58297.0
4577;2021;90;6236.0
4578;2021;37;20012.0
4579;2021;22;111.0
4582;2021;177;2146.0
4583;2021;251;12339.0
4584;2021;295;1546.0
4585;2021;73;1904.0
4587;2021;413;16658.0
4591;2021;311;17398.0
4593;2021;423;60593.0
4594;2021;148;4475.0
4595;2021;171;2563.0
4598;2021;405;17740.0
4600;2021;156;13431.0
4601;2021;479;130.0
4603;2021;491;848.0
4604;2021;37;125.0
4605;2021;245;10738.0
4609;2021;430;26883.0
4612;2021;173;14204.0
4613;2021;199;7909.0
4615;2021;148;12206.0
4616;2021;299;18051.0
4617;2021;34;158.0
4620;2021;37;216.0
4623;2021;175;3761.0
4624;2021;134;33819.0
4625;2021;110;41530.0
4626;2021;305;15140.0
4628;2021;466;15137.0
4629;2021;235;2734.0
4632;2021;120;39615.0
4633;2021;305;47806.0
4634;2021;86;60.0
4635;2021;47;4090.0
4637;2021;223;30320.0
4638;2021;233;46455.0
4639;2021;10;11400.0
4640;2021;112;22158.0
4648;2021;416;4339.0
4651;2021;74;3359.0
4652;2021;122;13523.0
4653;2021;62;623.0
4655;2021;456;520.0
4658;2021;7;38080.0
4660;2021;114;1506.0
4662;2021;120;27381.0
4663;2021;52;4477.0
4664;2021;216;15755.0
4666;2021;130;7202.0
4667;2021;10;4662.0
4668;2021;483;25918.0
4669;2021;240;1382.0
4672;2021;359;47581.0
4674;2021;245;120.0
4676;2021;4;4425.0
4679;2021;4;598.0
4682;2021;463;6184.0
4685;2021;463;12785.0
4686;2021;347;17793.0
4689;2021;2;
4690;2021;393;226.0
4692;2021;96;16869.0
4694;2021;191;
4695;2021;144;
4700;2021;485;27235.0
4701;2021;273;1831.0
4702;2021;244;
4703;2021;357;22926.0
4705;2021;422;
4706;2021;423;125.0
4710;2021;221;2805.0
4711;2021;72;931.0
4712;2021;78;2306.0
4713;2021;160;29872.0
4714;2021;88;2501.0
4715;2021;41;34617.0
4717;2021;71;760.0
4720;2021;51;4358.0
4721;2021;114;1294.0
4725;2021;34;6180.0
4727;2021;94;18180.0
4728;2021;389;614.0
4729;2021;24;74.0
4730;2021;179;49923.0
4731;2021;323;137.0
4735;2021;265;13537.0
4736;2021;80;14687.0
4737;2021;418;4141.0
4738;2021;72;
4739;2021;173;
4744;2021;463;29843.0
4747;2021;177;12591.0
4751;2021;108;2796.0
4752;2021;169;42003.0
4754;2021;442;11835.0
4761;2021;74;212.0
4762;2021;30;6598.0
4764;2021;118;30333.0
4765;2021;48;3673.0
4766;2021;167;52498.0
4767;2021;438;13727.0
4768;2021;237;9513.0
4769;2021;138;611.0
4770;2021;424;28266.0
4771;2021;456;8210.0
4772;2021;57;3854.0
4775;2021;387;44325.0
4776;2021;56;
4777;2021;30;915.0
4778;2021;67;20679.0
4780;2021;387;15553.0
4781;2021;385;545.0
4782;2021;150;3195.0
4785;2021;53;2151.0
4786;2021;311;1186.0
4788;2021;351;2648.0
4791;2021;50;456.0
4795;2021;477;2129.0
4797;2021;485;40185.0
4799;2021;229;51417.0
4800;2021;241;138.0
4802;2021;420;12141.0
4804;2021;329;15555.0
4805;2021;467;22178.0
4806;2021;481;6018.0
4807;2021;389;1758.0
4808;2021;46;497.0
4811;2021;479;567.0
4812;2021;469;4845.0
4816;2021;217;26483.0
4819;2021;55;17695.0
4821;2021;28;17898.0
4822;2021;440;12634.0
4823;2021;395;46340.0
4829;2021;48;2308.0
4831;2021;341;2283.0
4837;2021;6;64271.0
4838;2021;331;18743.0
4839;2021;297;14143.0
4840;2021;43;658.0
4842;2021;68;15356.0
4844;2021;301;1422.0
4845;2021;436;12672.0
4846;2021;246;56893.0
4848;2021;421;3299.0
4849;2021;118;6023.0
4851;2021;405;50108.0
4852;2021;67;45335.0
4853;2021;413;5222.0
4855;2021;82;36831.0
4859;2021;11;2245.0
4860;2021;228;21202.0
4861;2021;427;3261.0
4862;2021;466;2430.0
4863;2021;236;351.0
4865;2021;355;1529.0
4867;2021;426;3853.0
4868;2021;126;2577.0
4869;2021;251;2113.0
4872;2021;357;5532.0
4874;2021;458;24094.0
4875;2021;311;4100.0
4876;2021;223;9825.0
4881;2021;152;15468.0
4883;2021;37;34.0
4888;2021;463;11817.0
4893;2021;34;2780.0
4894;2021;69;743.0
4895;2021;347;153.0
4896;2021;417;4416.0
4898;2021;421;6202.0
4900;2021;244;13412.0
4902;2021;419;12420.0
4906;2021;209;5003.0
4907;2021;18;2368.0
4909;2021;181;14496.0
4910;2021;197;26373.0
4912;2021;221;226.0
4913;2021;349;15855.0
4914;2021;341;47047.0
4916;2021;193;742.0
4918;2021;3;19026.0
4921;2021;61;1009.0
4924;2021;448;28700.0
4925;2021;187;2347.0
4927;2021;207;269.0
4928;2021;421;20575.0
4930;2021;171;9357.0
4932;2021;179;2040.0
4935;2021;461;2132.0
4937;2021;136;10382.0
4939;2021;48;32904.0
4941;2021;325;49437.0
4943;2021;193;13995.0
4944;2021;14;836.0
4945;2021;409;
4946;2021;250;101.0
4947;2021;349;61554.0
4948;2021;124;28123.0
4949;2021;68;2747.0
4950;2021;411;3271.0
4951;2021;18;17621.0
4952;2021;55;3473.0
4953;2021;160;15723.0
4957;2021;212;136.0
4958;2021;67;34449.0
4959;2021;86;6216.0
4961;2021;28;25577.0
4962;2021;252;8827.0
4965;2021;475;32732.0
4966;2021;53;141.0
4968;2021;469;4587.0
4969;2021;45;29015.0
4970;2021;164;2269.0
4973;2021;407;2722.0
4974;2021;24;1858.0
4975;2021;236;11007.0
4977;2021;106;6890.0
4980;2021;16;2146.0
4983;2021;50;749.0
4984;2021;363;58235.0
4985;2021;289;52852.0
4986;2021;90;47256.0
4987;2021;217;2988.0
4989;2021;269;1615.0
4991;2021;40;24058.0
4994;2021;183;460.0
4995;2021;351;12494.0
4996;2021;110;28341.0
4997;2021;63;54148.0
4998;2021;252;
4999;2021;112;1912.0
5002;2021;434;
5005;2021;427;43928.0
5006;2021;299;2052.0
5007;2021;112;10188.0
5008;2021;405;
5010;2021;423;2956.0
5013;2021;114;16312.0
5014;2021;144;5076.0
5015;2021;454;6642.0
5016;2021;140;7726.0
5017;2021;409;801.0
5019;2021;160;9915.0
5021;2021;291;36095.0
5022;2021;154;
5023;2021;246;1979.0
5026;2021;363;32962.0
5027;2021;4;
5032;2021;84;2438.0
5033;2021;165;20021.0
5034;2021;132;619.0
5036;2021;160;3048.0
5038;2021;179;12060.0
5039;2021;238;13006.0
5040;2021;197;35493.0
5041;2021;86;402.0
5045;2021;39;665.0
5046;2021;405;157.0
5050;2021;34;5539.0
5054;2021;414;13020.0
5055;2021;267;65981.0
5057;2021;16;115.0
5058;2021;401;
5059;2021;191;332.0
5061;2021;43;27123.0
5062;2021;110;3876.0
5063;2021;62;14396.0
5064;2021;265;5889.0
5065;2021;66;31486.0
5066;2021;54;31723.0
5067;2021;92;365.0
5070;2021;377;1381.0
5071;2021;58;20632.0
5072;2021;181;4595.0
5073;2021;116;4158.0
5074;2021;94;1928.0
5076;2021;367;10416.0
5085;2021;152;167.0
5093;2021;92;1557.0
5094;2021;183;4648.0
5095;2021;413;2388.0
5098;2021;82;2122.0
5099;2021;140;8485.0
5101;2021;84;18182.0
5102;2021;244;3399.0
5103;2021;120;1747.0
5109;2021;460;515.0
5110;2021;42;2839.0
5112;2021;229;1766.0
5114;2021;104;8553.0
5116;2021;76;3509.0
5119;2021;383;4382.0
5121;2021;68;3139.0
5122;2021;102;2372.0
5123;2021;106;1144.0
5125;2021;124;54726.0
5128;2021;205;43347.0
5130;2021;387;12124.0
5135;2021;365;2550.0
5136;2021;156;
5137;2021;134;21343.0
5139;2021;471;19247.0
5141;2021;88;1714.0
5142;2021;407;1268.0
5143;2021;37;16504.0
5144;2021;448;298.0
5145;2021;467;3530.0
5146;2021;285;17290.0
5147;2021;373;12058.0
5148;2021;185;4078.0
5149;2021;221;1094.0
5150;2021;389;694.0
5151;2021;30;
5154;2021;254;329.0
5157;2021;321;1108.0
5158;2021;271;40103.0
5161;2021;212;2940.0
5162;2021;20;6771.0
5164;2021;214;2334.0
5166;2021;92;
5167;2021;317;6464.0
5169;2021;349;
5170;2021;30;8854.0
5171;2021;473;11764.0
5172;2021;277;1006.0
5173;2021;466;34177.0
5174;2021;434;2591.0
5175;2021;331;62322.0
5176;2021;337;27069.0
5177;2021;37;6295.0
5178;2021;428;7312.0
5182;2021;166;1182.0
5183;2021;26;115.0
5184;2021;448;25527.0
5185;2021;422;4122.0
5186;2021;20;4381.0
5187;2021;64;3733.0
5189;2021;114;1936.0
5190;2021;265;58858.0
5191;2021;24;2423.0
5192;2021;26;857.0
5193;2021;261;37249.0
5197;2021;86;3969.0
5200;2021;456;2422.0
5201;2021;207;
5202;2021;136;2080.0
5203;2021;110;16215.0
5204;2021;236;49773.0
5205;2021;477;3076.0
5206;2021;82;72721.0
5207;2021;179;4579.0
5208;2021;22;38873.0
5211;2021;367;660.0
5212;2021;469;28386.0
5214;2021;275;138.0
5215;2021;136;32036.0
5217;2021;152;12408.0
5219;2021;197;20295.0
5220;2021;96;2466.0
5221;2021;154;9440.0
5222;2021;4;11742.0
5223;2021;195;13106.0
5225;2021;409;20002.0
5226;2021;92;5058.0
5227;2021;215;93.0
5228;2021;263;2298.0
5229;2021;49;3905.0
5231;2021;102;1857.0
5232;2021;465;24947.0
5233;2021;18;2601.0
5236;2021;214;47734.0
5238;2021;72;16751.0
5240;2021;88;61159.0
5241;2021;231;72523.0
5242;2021;37;256.0
5243;2021;424;9700.0
5244;2021;337;4242.0
5246;2021;420;59298.0
5248;2021;271;82.0
5249;2021;279;1697.0
5251;2021;46;23018.0
5252;2021;397;40299.0
5253;2021;393;4294.0
5254;2021;209;
5256;2021;418;45709.0
5257;2021;216;3054.0
5258;2021;220;27672.0
5260;2021;291;39326.0
5261;2021;70;481.0
5263;2021;156;645.0
5264;2021;1;23433.0
5267;2021;7;394.0
5269;2021;407;51770.0
5273;2021;14;45870.0
5274;2021;333;11352.0
5277;2021;36;285.0
5279;2021;146;490.0
5281;2021;325;12833.0
5285;2021;407;17204.0
5287;2021;14;1492.0
5288;2021;47;54894.0
5290;2021;72;2079.0
5291;2021;399;2384.0
5292;2021;434;29731.0
5293;2021;473;32649.0
5296;2021;61;550.0
5298;2021;319;158.0
5301;2021;54;14879.0
5302;2021;218;1910.0
5304;2021;341;179.0
5306;2021;415;2254.0
5307;2021;212;16195.0
5309;2021;279;41004.0
5310;2021;14;7597.0
5311;2021;421;55265.0
5312;2021;3;30863.0
5313;2021;295;24242.0
5315;2021;165;76399.0
5317;2021;347;9905.0
5318;2021;295;104.0
5319;2021;73;20934.0
5322;2021;136;188.0
5325;2021;112;46493.0
5326;2021;465;6320.0
5327;2021;377;10068.0
5328;2021;166;1853.0
5330;2021;66;180.0
5331;2021;430;416.0
5332;2021;205;26229.0
5334;2021;96;119.0
5335;2021;227;1416.0
5336;2021;418;28416.0
5339;2021;128;1872.0
5340;2021;112;2385.0
5342;2021;293;221.0
5345;2021;383;12866.0
5346;2021;62;3963.0
5349;2021;43;50566.0
5350;2021;49;20364.0
5351;2021;399;15101.0
5357;2021;479;38166.0
5358;2021;61;43509.0
5359;2021;345;22851.0
5364;2021;9;9975.0
5365;2021;22;43465.0
5366;2021;432;4242.0
5370;2021;303;4319.0
5371;2021;228;4931.0
5374;2021;409;2154.0
5376;2021;427;5739.0
5377;2021;259;1704.0
5378;2021;265;873.0
5379;2021;76;2509.0
5385;2021;424;765.0
5387;2021;375;2507.0
5388;2021;60;47198.0
5389;2021;267;4993.0
5391;2021;86;2540.0
5392;2021;287;6742.0
5393;2021;293;1166.0
5395;2021;349;1967.0
5400;2021;218;12061.0
5401;2021;424;4020.0
5402;2021;7;8065.0
5406;2021;68;6169.0
5407;2021;446;1164.0
5408;2021;132;14416.0
5410;2021;88;38243.0
5411;2021;240;2800.0
5412;2021;28;170.0
5414;2021;18;6107.0
5415;2021;283;52714.0
5417;2021;120;7341.0
5418;2021;28;2699.0
5423;2021;489;19968.0
5424;2021;311;10954.0
5426;2021;220;16556.0
5428;2021;173;8032.0
5429;2021;6;16872.0
5430;2021;349;14021.0
5431;2021;257;
5432;2021;381;13645.0
5434;2021;226;9502.0
5435;2021;229;2102.0
5436;2021;57;2878.0
5437;2021;177;18709.0
5438;2021;273;1100.0
5440;2021;50;15793.0
5442;2021;373;67774.0
5444;2021;355;2429.0
5445;2021;36;8682.0
5447;2021;34;8316.0
5450;2021;487;14273.0
5455;2021;375;58791.0
5456;2021;417;2502.0
5457;2021;416;39379.0
5458;2021;217;1251.0
5459;2021;164;23604.0
5462;2021;317;454.0
5463;2021;440;3398.0
5464;2021;383;4668.0
5466;2021;46;50299.0
5468;2021;98;4992.0
5469;2021;371;185.0
5470;2021;187;10709.0
5471;2021;297;1189.0
5474;2021;130;314.0
5475;2021;205;11851.0
5476;2021;38;6294.0
5477;2021;425;201.0
5478;2021;3;17322.0
5480;2021;5;29236.0
5486;2021;361;1434.0
5487;2021;485;28639.0
5488;2021;377;12478.0
5490;2021;485;649.0
5491;2021;41;3417.0
5492;2021;319;33090.0
5493;2021;458;13991.0
5495;2021;167;391.0
5497;2021;88;2526.0
5498;2021;287;13756.0
5499;2021;112;1106.0
5500;2021;436;3145.0
5501;2021;39;
5502;2021;39;32184.0
5509;2021;110;17180.0
5510;2021;401;24863.0
5513;2021;187;21769.0
5516;2021;152;2758.0
5517;2021;11;4872.0
5524;2021;42;2033.0
5530;2021;432;25436.0
5531;2021;491;35887.0
5532;2021;363;3846.0
5533;2021;254;37060.0
5534;2021;440;2644.0
5535;2021;225;49440.0
5536;2021;367;
5537;2021;359;
5542;2021;138;47153.0
5543;2021;32;24133.0
5544;2021;14;2810.0
5548;2021;267;1189.0
5549;2021;166;15306.0
5550;2021;158;3573.0
5552;2021;423;20550.0
5553;2021;207;9332.0
5556;2021;442;417.0
5558;2021;5;840.0
5561;2021;226;2651.0
5562;2021;329;44965.0
5563;2021;254;767.0
5565;2021;65;21996.0
5570;2021;363;488.0
5572;2021;207;3237.0
5573;2021;428;36472.0
5574;2021;275;46467.0
5575;2021;3;952.0
5577;2021;154;19414.0
5580;2021;491;56791.0
5581;2021;491;10686.0
5582;2021;241;4662.0
5583;2021;26;4132.0
5584;2021;156;42780.0
5585;2021;409;6753.0
5593;2021;203;1834.0
5594;2021;347;921.0
5595;2021;420;166.0
5597;2021;98;2643.0
5598;2021;16;960.0
5599;2021;45;41708.0
5601;2021;289;20967.0
5602;2021;238;1262.0
5603;2021;289;5099.0
5604;2021;152;863.0
5607;2021;205;14828.0
5609;2021;436;480.0
5612;2021;263;3449.0
5614;2021;237;34606.0
5616;2021;98;11636.0
5618;2021;436;8056.0
5620;2021;393;1997.0
5621;2021;377;2224.0
5622;2021;353;44650.0
5623;2021;10;424.0
5625;2021;446;477.0
5626;2021;53;592.0
5628;2021;381;15944.0
5629;2021;452;3997.0
5630;2021;487;33067.0
5632;2021;413;
5633;2021;339;4611.0
5634;2021;142;13123.0
5635;2021;59;1526.0
5637;2021;351;39679.0
5638;2021;424;1788.0
5640;2021;416;10429.0
5645;2021;303;24383.0
5648;2021;393;
5650;2021;61;148.0
5652;2021;333;39834.0
5655;2021;39;4790.0
5660;2021;24;
5665;2021;212;23231.0
5666;2021;363;530.0
5669;2021;240;50017.0
5671;2021;317;55790.0
5673;2021;418;666.0
5674;2021;417;47688.0
5676;2021;146;19588.0
5677;2021;353;26932.0
5680;2021;118;32850.0
5681;2021;70;369.0
5683;2021;207;44364.0
5684;2021;216;11490.0
5685;2021;86;42319.0
5689;2021;128;10581.0
5693;2021;325;11087.0
5694;2021;78;24205.0
5696;2021;317;4908.0
5697;2021;481;3816.0
5698;2021;481;10686.0
5699;2021;214;137.0
5700;2021;179;15816.0
5702;2021;76;1416.0
5706;2021;337;40145.0
5712;2021;122;860.0
5714;2021;10;34882.0
5715;2021;365;1423.0
5716;2021;181;3003.0
5718;2021;11;29998.0
5722;2021;456;4001.0
5726;2021;82;25363.0
5727;2021;489;462.0
5728;2021;138;3090.0
5729;2021;104;2718.0
5730;2021;483;15579.0
5731;2021;454;32111.0
5733;2021;106;1870.0
5734;2021;134;2180.0
5737;2021;46;4237.0
5738;2021;199;143.0
5739;2021;26;1989.0
5740;2021;55;57391.0
5741;2021;265;25409.0
5744;2021;252;2031.0
5747;2021;467;
5750;2021;411;9895.0
5751;2021;251;34367.0
5752;2021;69;2789.0
5753;2021;369;21028.0
5755;2021;203;2430.0
5756;2021;45;4357.0
5757;2021;411;16512.0
5758;2021;250;8045.0
5759;2021;66;945.0
5760;2021;463;36652.0
5761;2021;379;2215.0
5767;2021;319;1584.0
5771;2021;136;2619.0
5775;2021;385;15931.0
5777;2021;367;30051.0
5778;2021;100;23985.0
5779;2021;144;2149.0
5780;2021;203;42598.0
5783;2021;432;497.0
5784;2021;238;2049.0
5786;2021;240;
5788;2021;72;12584.0
5789;2021;10;1140.0
5792;2021;452;
5795;2021;432;3296.0
5798;2021;203;3470.0
5799;2021;122;2315.0
5800;2021;68;178.0
5801;2021;432;896.0
5803;2021;80;2165.0
5806;2021;251;486.0
5808;2021;9;304.0
5809;2021;16;4915.0
5810;2021;261;2288.0
5811;2021;489;34489.0
5813;2021;213;25441.0
5814;2021;289;17406.0
5815;2021;156;954.0
5816;2021;393;44976.0
5820;2021;479;431.0
5822;2021;236;24120.0
5824;2021;428;2086.0
5826;2021;273;8435.0
5827;2021;460;36388.0
5828;2021;90;2610.0
5829;2021;152;63697.0
5831;2021;365;220.0
5832;2021;64;46535.0
5833;2021;309;47448.0
5834;2021;249;9544.0
5835;2021;126;1709.0
5836;2021;456;2313.0
5837;2021;309;19928.0
5838;2021;124;13279.0
5839;2021;102;12268.0
5843;2021;413;6388.0
5845;2021;71;13469.0
5846;2021;305;3819.0
5850;2021;50;30921.0
5851;2021;49;4114.0
5855;2021;134;2902.0
5856;2021;381;2021.0
5859;2021;38;1833.0
5860;2021;401;4751.0
5861;2021;421;14040.0
5862;2021;436;6081.0
5863;2021;30;
5866;2021;425;11143.0
5869;2021;229;15389.0
5870;2021;209;5991.0
5873;2021;427;3562.0
5876;2021;245;15762.0
5877;2021;397;5126.0
5879;2021;395;33632.0
5882;2021;16;1037.0
5888;2021;104;4301.0
5889;2021;343;21245.0
5890;2021;38;1674.0
5893;2021;265;17542.0
5895;2021;347;40928.0
5897;2021;279;13914.0
5898;2021;22;2039.0
5899;2021;248;61857.0
5900;2021;421;3389.0
5901;2021;403;5762.0
5903;2021;329;
5904;2021;47;2425.0
5905;2021;458;5988.0
5908;2021;283;9518.0
5909;2021;317;17171.0
5910;2021;45;2601.0
5911;2021;124;2361.0
5912;2021;52;50988.0
5913;2021;229;9622.0
5917;2021;69;43024.0
5919;2021;248;
5921;2021;379;3385.0
5922;2021;138;416.0
5926;2021;185;37118.0
5927;2021;466;221.0
5928;2021;90;7641.0
5929;2021;241;9550.0
5932;2021;291;47326.0
5933;2021;154;2501.0
5934;2021;377;50056.0
5936;2021;389;11179.0
5937;2021;251;
5938;2021;201;38995.0
5941;2021;333;15144.0
5945;2021;323;1695.0
5950;2021;317;13601.0
5951;2021;415;1510.0
5957;2021;53;1680.0
5960;2021;323;109.0
5961;2021;257;10906.0
5962;2021;191;51318.0
5964;2021;108;2888.0
5968;2021;211;41124.0
5969;2021;333;514.0
5971;2021;254;3428.0
5972;2021;277;60776.0
5973;2021;411;466.0
5976;2021;409;154.0
5977;2021;138;65876.0
5978;2021;120;7934.0
5979;2021;436;15698.0
5980;2021;193;6652.0
5981;2021;104;4205.0
5982;2021;9;8865.0
5984;2021;167;28552.0
5985;2021;150;1414.0
5986;2021;259;12632.0
5987;2021;283;3632.0
5988;2021;341;966.0
5989;2021;428;16210.0
5991;2021;37;1281.0
5995;2021;413;17011.0
5996;2021;146;5087.0
5997;2021;64;23989.0
5998;2021;491;14135.0
5999;2021;116;3247.0
6000;2021;422;9647.0
6003;2021;32;393.0
6005;2021;193;1602.0
6006;2021;102;18572.0
6008;2021;164;53566.0
6010;2021;92;3096.0
6011;2021;407;
6014;2021;59;2749.0
6015;2021;307;48142.0
6016;2021;199;12562.0
6019;2021;424;298.0
6020;2021;222;3257.0
6021;2021;88;152.0
6025;2021;454;11872.0
6026;2021;473;27165.0
6027;2021;265;2132.0
6028;2021;355;3345.0
6029;2021;24;259.0
6031;2021;57;2553.0
6035;2021;11;29560.0
6036;2021;128;1418.0
6037;2021;16;29559.0
6039;2021;34;141.0
6040;2021;397;967.0
6041;2021;467;2074.0
6045;2021;479;3007.0
6048;2021;461;29599.0
6050;2021;250;
6051;2021;267;2690.0
6054;2021;250;630.0
6055;2021;323;45612.0
6062;2021;317;1434.0
6063;2021;319;11704.0
6064;2021;418;2944.0
6065;2021;246;33575.0
6066;2021;242;1937.0
6070;2021;128;2337.0
6071;2021;226;10227.0
6073;2021;481;208.0
6074;2021;469;32295.0
6075;2021;128;222.0
6076;2021;347;2655.0
6079;2021;414;3357.0
6080;2021;130;6493.0
6083;2021;48;15802.0
6085;2021;9;2915.0
6086;2021;391;7609.0
6089;2021;146;24893.0
6090;2021;281;2887.0
6094;2021;57;32836.0
6099;2021;301;37548.0
6102;2021;47;1239.0
6103;2021;84;2315.0
6105;2021;345;
6106;2021;219;2796.0
6108;2021;418;76.0
6110;2021;466;2095.0
6111;2021;142;1562.0
6113;2021;401;1841.0
6115;2021;63;21717.0
6116;2021;247;11883.0
6117;2021;14;
6119;2021;397;2174.0
6124;2021;58;4407.0
6126;2021;132;871.0
6127;2021;213;2619.0
6130;2021;309;3907.0
6133;2021;132;65163.0
6134;2021;209;17110.0
6135;2021;61;35558.0
6136;2021;361;33357.0
6137;2021;110;244.0
6139;2021;469;33225.0
6141;2021;90;109.0
6142;2021;88;4907.0
6145;2021;383;47937.0
6147;2021;2;38247.0
6149;2021;191;4563.0
6150;2021;226;68.0
6151;2021;58;22943.0
6153;2021;444;848.0
6154;2021;183;13833.0
6156;2021;209;57172.0
6158;2021;469;
6162;2021;458;22583.0
6165;2021;436;
6168;2021;51;50581.0
6172;2021;20;10492.0
6173;2021;257;3058.0
6176;2021;199;41604.0
6178;2021;379;14424.0
6179;2021;220;43932.0
6180;2021;243;142.0
6181;2021;71;3134.0
6183;2021;88;51.0
6184;2021;92;72.0
6186;2021;40;2256.0
6188;2021;199;2685.0
6191;2021;160;294.0
6192;2021;20;1693.0
6193;2021;67;11420.0
6194;2021;319;11884.0
6197;2021;142;533.0
6198;2021;58;3772.0
6200;2021;28;2604.0
6202;2021;213;14716.0
