PersonID;Year;PartyListID;Listenplatz
5096;2021;70.0;40
5097;2021;129.0;1
5100;2021;185.0;8
5104;2021;9.0;51
5105;2021;306.0;7
5106;2021;217.0;3
5107;2021;84.0;5
5108;2021;3.0;59
5111;2021;303.0;8
5113;2021;90.0;18
5115;2021;25.0;10
5117;2021;266.0;1
5118;2021;149.0;14
5120;2021;331.0;9
5124;2021;269.0;8
5126;2021;206.0;2
5127;2021;71.0;49
5129;2021;53.0;15
5131;2021;194.0;3
5132;2021;84.0;12
5133;2021;185.0;3
5134;2021;3.0;92
5138;2021;71.0;86
5140;2021;102.0;48
5152;2021;143.0;15
5153;2021;159.0;4
5155;2021;126.0;7
5156;2021;161.0;6
5159;2021;205.0;4
5160;2021;195.0;12
5163;2021;75.0;4
5165;2021;18.0;66
5168;2021;267.0;1
5179;2021;26.0;26
5180;2021;30.0;12
5181;2021;14.0;35
5188;2021;138.0;2
5194;2021;257.0;4
5195;2021;155.0;8
5196;2021;190.0;8
5198;2021;44.0;2
5199;2021;127.0;20
5209;2021;4.0;25
5210;2021;9.0;58
5213;2021;199.0;6
5216;2021;147.0;16
5218;2021;118.0;17
5224;2021;261.0;1
5230;2021;119.0;32
5234;2021;189.0;7
5235;2021;127.0;25
5237;2021;182.0;14
5239;2021;237.0;1
5245;2021;70.0;17
5247;2021;27.0;17
5250;2021;2.0;73
5255;2021;142.0;1
5259;2021;195.0;7
5262;2021;102.0;39
5265;2021;30.0;14
5266;2021;187.0;5
5268;2021;10.0;64
5270;2021;186.0;9
5271;2021;194.0;12
5272;2021;232.0;8
5275;2021;124.0;5
5276;2021;264.0;18
5278;2021;3.0;62
5280;2021;264.0;20
5282;2021;30.0;16
5283;2021;255.0;7
5284;2021;298.0;7
5286;2021;177.0;5
5289;2021;119.0;43
5294;2021;216.0;6
5295;2021;91.0;10
5297;2021;102.0;19
5299;2021;203.0;12
5300;2021;102.0;18
5303;2021;126.0;11
5305;2021;14.0;24
5308;2021;141.0;6
5314;2021;1.0;82
5316;2021;286.0;2
5320;2021;282.0;3
5321;2021;71.0;51
5323;2021;110.0;24
5324;2021;70.0;24
5329;2021;322.0;2
5333;2021;149.0;4
5337;2021;4.0;36
5338;2021;71.0;89
5341;2021;71.0;2
5343;2021;193.0;4
5344;2021;1.0;71
5347;2021;3.0;57
5348;2021;200.0;25
5352;2021;259.0;2
5353;2021;213.0;1
5354;2021;200.0;15
5355;2021;56.0;15
5356;2021;109.0;10
5360;2021;122.0;16
5361;2021;6.0;66
5362;2021;64.0;9
5363;2021;211.0;17
5367;2021;119.0;14
5368;2021;119.0;33
5369;2021;248.0;5
5372;2021;203.0;23
5373;2021;224.0;4
5375;2021;1.0;81
5380;2021;259.0;4
5381;2021;111.0;13
5382;2021;207.0;6
5383;2021;28.0;15
5384;2021;205.0;2
5386;2021;13.0;50
5390;2021;30.0;23
5394;2021;249.0;3
5396;2021;140.0;5
5397;2021;120.0;9
5398;2021;318.0;3
5399;2021;162.0;2
5403;2021;211.0;20
5404;2021;119.0;20
5405;2021;54.0;9
5409;2021;58.0;15
5413;2021;13.0;36
5416;2021;200.0;12
5419;2021;71.0;25
5420;2021;71.0;7
5421;2021;140.0;14
5422;2021;71.0;91
5425;2021;121.0;2
5427;2021;319.0;4
5433;2021;137.0;9
5439;2021;13.0;45
5441;2021;71.0;14
5443;2021;9.0;54
5446;2021;270.0;6
5448;2021;163.0;7
5449;2021;146.0;7
5451;2021;154.0;12
5452;2021;102.0;1
5453;2021;264.0;11
5454;2021;166.0;3
5460;2021;69.0;16
5461;2021;71.0;64
5465;2021;234.0;8
5467;2021;340.0;3
5472;2021;124.0;39
5473;2021;228.0;6
5479;2021;191.0;1
5481;2021;119.0;21
5482;2021;278.0;1
5483;2021;19.0;38
5484;2021;37.0;10
5485;2021;6.0;44
5489;2021;71.0;47
5494;2021;119.0;46
5496;2021;154.0;6
5503;2021;11.0;43
5504;2021;64.0;12
5505;2021;2.0;64
5506;2021;68.0;18
5507;2021;271.0;5
5508;2021;127.0;21
5511;2021;71.0;40
5512;2021;13.0;35
5514;2021;203.0;30
5515;2021;102.0;27
5518;2021;118.0;10
5519;2021;56.0;8
5520;2021;122.0;8
5521;2021;73.0;5
5522;2021;260.0;1
5523;2021;214.0;4
5525;2021;146.0;8
5526;2021;108.0;8
5527;2021;294.0;8
5528;2021;22.0;11
5529;2021;107.0;4
5538;2021;124.0;24
5539;2021;155.0;5
5540;2021;239.0;3
5541;2021;5.0;63
5545;2021;124.0;19
5546;2021;100.0;17
5547;2021;313.0;1
5551;2021;331.0;12
5554;2021;71.0;52
5555;2021;71.0;28
5557;2021;36.0;13
5559;2021;3.0;29
5560;2021;144.0;8
5564;2021;232.0;14
5566;2021;183.0;2
5567;2021;69.0;6
5568;2021;147.0;18
5569;2021;229.0;3
5571;2021;157.0;4
5576;2021;261.0;2
5578;2021;201.0;4
5579;2021;10.0;35
5586;2021;19.0;34
5587;2021;203.0;13
5588;2021;124.0;33
5589;2021;6.0;69
5590;2021;191.0;7
5591;2021;189.0;4
5592;2021;117.0;34
5596;2021;277.0;6
5600;2021;277.0;12
5605;2021;347.0;1
5606;2021;243.0;2
5608;2021;90.0;9
5610;2021;13.0;30
5611;2021;298.0;5
5613;2021;118.0;18
5615;2021;162.0;5
5617;2021;156.0;5
5619;2021;322.0;3
5624;2021;198.0;4
5627;2021;18.0;30
5631;2021;102.0;32
5636;2021;239.0;4
5639;2021;126.0;6
5641;2021;272.0;1
5642;2021;60.0;6
5643;2021;146.0;6
5644;2021;14.0;28
5646;2021;105.0;21
5647;2021;140.0;7
5649;2021;287.0;11
5651;2021;287.0;10
5653;2021;109.0;7
5654;2021;260.0;2
5656;2021;56.0;4
5657;2021;146.0;15
5658;2021;71.0;10
5659;2021;133.0;18
5661;2021;290.0;3
5662;2021;30.0;36
5663;2021;9.0;40
5664;2021;320.0;2
5667;2021;55.0;22
5668;2021;241.0;2
5670;2021;231.0;21
5672;2021;55.0;18
5675;2021;234.0;1
5678;2021;35.0;1
5679;2021;130.0;6
5682;2021;98.0;12
5686;2021;5.0;33
5687;2021;186.0;8
5688;2021;178.0;5
5690;2021;147.0;15
5691;2021;14.0;37
5692;2021;124.0;1
5695;2021;23.0;22
5701;2021;18.0;57
5703;2021;98.0;1
5704;2021;186.0;1
5705;2021;36.0;19
5707;2021;287.0;2
5708;2021;149.0;10
5709;2021;324.0;2
5710;2021;30.0;29
5711;2021;120.0;10
5713;2021;117.0;5
5717;2021;264.0;6
5719;2021;317.0;5
5720;2021;211.0;16
5721;2021;119.0;13
5723;2021;102.0;44
5724;2021;4.0;48
5725;2021;127.0;9
5732;2021;105.0;18
5735;2021;127.0;41
5736;2021;58.0;23
5742;2021;255.0;1
5743;2021;243.0;1
5745;2021;179.0;6
5746;2021;224.0;3
5748;2021;113.0;17
5749;2021;3.0;36
5754;2021;160.0;6
5762;2021;199.0;3
5763;2021;264.0;21
5764;2021;11.0;51
5765;2021;2.0;68
5766;2021;175.0;3
5768;2021;175.0;2
5769;2021;307.0;1
5770;2021;175.0;1
5772;2021;246.0;4
5773;2021;352.0;1
5774;2021;313.0;12
5776;2021;85.0;33
5781;2021;178.0;2
5782;2021;299.0;6
5785;2021;75.0;10
5787;2021;242.0;4
5790;2021;172.0;4
5791;2021;182.0;3
5793;2021;299.0;1
5794;2021;165.0;8
5796;2021;30.0;35
5797;2021;169.0;9
5802;2021;143.0;6
5804;2021;90.0;21
5805;2021;117.0;36
5807;2021;4.0;50
5812;2021;121.0;7
5817;2021;100.0;19
5818;2021;100.0;15
5819;2021;147.0;11
5821;2021;127.0;7
5823;2021;14.0;45
5825;2021;204.0;5
5830;2021;10.0;11
5840;2021;198.0;5
5841;2021;98.0;29
5842;2021;127.0;34
5844;2021;214.0;5
5847;2021;146.0;13
5848;2021;197.0;5
5849;2021;89.0;11
5852;2021;11.0;54
5853;2021;203.0;6
5854;2021;170.0;3
5857;2021;143.0;22
5858;2021;14.0;31
5864;2021;78.0;20
5865;2021;321.0;2
5867;2021;7.0;44
5868;2021;328.0;7
5871;2021;3.0;90
5872;2021;227.0;3
5874;2021;189.0;9
5875;2021;3.0;46
5878;2021;4.0;30
5880;2021;124.0;18
5881;2021;7.0;45
5883;2021;225.0;8
5884;2021;98.0;20
5885;2021;97.0;3
5886;2021;22.0;10
5887;2021;203.0;24
5891;2021;105.0;11
5892;2021;124.0;27
5894;2021;1.0;75
5896;2021;6.0;59
5902;2021;220.0;4
5906;2021;71.0;87
5907;2021;97.0;6
5914;2021;146.0;17
5915;2021;69.0;10
5916;2021;147.0;12
5918;2021;316.0;4
5920;2021;243.0;13
5923;2021;149.0;16
5924;2021;71.0;39
5925;2021;196.0;8
5930;2021;82.0;19
5931;2021;143.0;25
5935;2021;39.0;8
5939;2021;102.0;56
5940;2021;258.0;5
5942;2021;133.0;8
5943;2021;306.0;10
5944;2021;4.0;46
5946;2021;121.0;16
5947;2021;139.0;8
5948;2021;182.0;7
5949;2021;309.0;1
5952;2021;307.0;3
5953;2021;346.0;1
5954;2021;290.0;5
5955;2021;155.0;7
5956;2021;190.0;10
5958;2021;330.0;2
5959;2021;176.0;9
5963;2021;208.0;9
5965;2021;33.0;8
5966;2021;161.0;17
5967;2021;168.0;2
5970;2021;18.0;59
5974;2021;6.0;65
5975;2021;102.0;26
5983;2021;5.0;57
5990;2021;124.0;11
5992;2021;126.0;2
5993;2021;5.0;62
5994;2021;292.0;5
6001;2021;233.0;11
6002;2021;9.0;31
6004;2021;306.0;1
6007;2021;18.0;60
6009;2021;89.0;9
6012;2021;70.0;38
6013;2021;143.0;21
6017;2021;10.0;39
6018;2021;2.0;74
6022;2021;119.0;3
6023;2021;340.0;5
6024;2021;90.0;7
6030;2021;194.0;2
6032;2021;36.0;21
6033;2021;176.0;4
6034;2021;3.0;63
6038;2021;182.0;8
6042;2021;105.0;3
6043;2021;203.0;21
6044;2021;3.0;47
6046;2021;133.0;20
6047;2021;146.0;5
6049;2021;102.0;36
6052;2021;93.0;5
6053;2021;327.0;2
6056;2021;255.0;4
6057;2021;9.0;35
6058;2021;57.0;6
6059;2021;200.0;23
6060;2021;118.0;1
6061;2021;118.0;5
6067;2021;219.0;2
6068;2021;143.0;1
6069;2021;85.0;24
6072;2021;291.0;9
6077;2021;102.0;40
6078;2021;201.0;23
6081;2021;98.0;6
6082;2021;13.0;48
6084;2021;252.0;5
6087;2021;4.0;11
6088;2021;200.0;16
6091;2021;120.0;20
6092;2021;313.0;5
6093;2021;154.0;8
6095;2021;128.0;3
6096;2021;312.0;5
6097;2021;144.0;14
6098;2021;5.0;48
6100;2021;71.0;33
6101;2021;275.0;5
6104;2021;157.0;10
6107;2021;4.0;60
6109;2021;6.0;74
6112;2021;352.0;2
6114;2021;357.0;3
6118;2021;26.0;28
6120;2021;117.0;2
6121;2021;238.0;5
6122;2021;308.0;3
6123;2021;194.0;4
6125;2021;195.0;2
6128;2021;143.0;16
6129;2021;340.0;1
6131;2021;2.0;57
6132;2021;166.0;1
6138;2021;277.0;14
6140;2021;13.0;29
6143;2021;22.0;17
6144;2021;313.0;11
6146;2021;187.0;4
6148;2021;90.0;33
6152;2021;132.0;1
6155;2021;317.0;3
6157;2021;100.0;9
6159;2021;208.0;7
6160;2021;280.0;2
6161;2021;208.0;6
6163;2021;303.0;3
6164;2021;334.0;2
6166;2021;3.0;37
6167;2021;236.0;1
6169;2021;140.0;12
6170;2021;119.0;37
6171;2021;341.0;2
6174;2021;23.0;41
6175;2021;3.0;24
6177;2021;139.0;10
6182;2021;125.0;12
6185;2021;203.0;10
6187;2021;196.0;5
6189;2021;70.0;62
6190;2021;273.0;2
6195;2021;162.0;12
6196;2021;305.0;5
6199;2021;91.0;5
6201;2021;162.0;15
6206;2021;35.0;17
6207;2021;68.0;7
1;2025;508.0;8
2;2025;400.0;12
3;2025;404.0;35
8;2025;367.0;2
14;2025;506.0;12
21;2025;447.0;22
31;2025;497.0;17
42;2025;417.0;1
44;2025;398.0;3
51;2025;442.0;1
52;2025;416.0;9
53;2025;504.0;40
55;2025;477.0;1
56;2025;483.0;11
68;2025;407.0;6
77;2025;400.0;7
80;2025;444.0;11
91;2025;471.0;1
93;2025;535.0;1
106;2025;391.0;6
112;2025;400.0;14
115;2025;397.0;31
119;2025;387.0;2
138;2025;520.0;16
146;2025;371.0;1
158;2025;486.0;8
165;2025;402.0;16
167;2025;385.0;2
169;2025;413.0;34
176;2025;504.0;20
183;2025;483.0;13
187;2025;584.0;10
189;2025;402.0;14
190;2025;553.0;3
200;2025;464.0;5
201;2025;418.0;5
205;2025;372.0;1
210;2025;464.0;7
212;2025;523.0;4
219;2025;504.0;6
226;2025;508.0;32
232;2025;525.0;33
233;2025;525.0;22
240;2025;473.0;1
244;2025;522.0;4
248;2025;452.0;1
250;2025;472.0;1
252;2025;492.0;21
255;2025;520.0;14
257;2025;508.0;2
266;2025;403.0;21
268;2025;416.0;6
272;2025;588.0;5
276;2025;455.0;1
309;2025;463.0;1
313;2025;540.0;1
315;2025;589.0;3
323;2025;476.0;2
330;2025;486.0;6
336;2025;408.0;14
339;2025;444.0;27
341;2025;460.0;2
348;2025;506.0;20
355;2025;585.0;8
357;2025;417.0;10
360;2025;483.0;41
365;2025;504.0;14
389;2025;493.0;4
390;2025;448.0;16
393;2025;417.0;7
396;2025;537.0;11
398;2025;519.0;18
402;2025;393.0;4
405;2025;554.0;7
407;2025;530.0;4
408;2025;571.0;5
420;2025;531.0;1
424;2025;415.0;18
425;2025;499.0;32
427;2025;439.0;3
447;2025;399.0;19
462;2025;446.0;12
474;2025;492.0;13
478;2025;513.0;3
485;2025;508.0;51
489;2025;393.0;13
495;2025;461.0;3
496;2025;510.0;4
499;2025;518.0;2
500;2025;573.0;1
501;2025;553.0;10
508;2025;530.0;5
512;2025;409.0;2
536;2025;471.0;2
544;2025;483.0;33
558;2025;580.0;3
561;2025;444.0;2
562;2025;400.0;6
565;2025;480.0;1
569;2025;580.0;1
575;2025;402.0;1
590;2025;588.0;4
593;2025;483.0;30
601;2025;499.0;18
625;2025;516.0;17
626;2025;558.0;1
632;2025;499.0;34
636;2025;490.0;8
637;2025;405.0;3
641;2025;418.0;13
645;2025;402.0;3
666;2025;423.0;4
685;2025;506.0;10
689;2025;471.0;4
692;2025;369.0;3
698;2025;413.0;76
709;2025;502.0;2
712;2025;502.0;18
718;2025;499.0;43
720;2025;413.0;6
721;2025;418.0;6
725;2025;403.0;26
730;2025;452.0;31
737;2025;586.0;5
756;2025;502.0;20
759;2025;557.0;3
765;2025;404.0;9
779;2025;558.0;10
785;2025;445.0;2
793;2025;402.0;13
795;2025;553.0;1
817;2025;483.0;2
824;2025;508.0;15
847;2025;504.0;18
852;2025;414.0;10
869;2025;447.0;21
874;2025;390.0;3
882;2025;460.0;3
886;2025;499.0;56
888;2025;402.0;5
891;2025;489.0;7
898;2025;501.0;4
905;2025;526.0;7
906;2025;508.0;17
908;2025;501.0;10
917;2025;452.0;6
929;2025;421.0;6
932;2025;502.0;3
938;2025;413.0;1
942;2025;526.0;9
962;2025;410.0;7
965;2025;415.0;12
991;2025;418.0;27
993;2025;465.0;5
996;2025;504.0;2
1005;2025;485.0;12
1018;2025;417.0;43
1023;2025;452.0;5
1027;2025;449.0;3
1028;2025;486.0;1
1035;2025;562.0;3
1038;2025;499.0;22
1039;2025;402.0;8
1046;2025;418.0;10
1053;2025;444.0;35
1056;2025;421.0;27
1057;2025;500.0;6
1059;2025;460.0;4
1065;2025;499.0;53
1079;2025;374.0;4
1109;2025;556.0;13
1113;2025;402.0;6
1120;2025;506.0;7
1122;2025;490.0;4
1125;2025;404.0;17
1134;2025;413.0;10
1153;2025;411.0;1
1160;2025;508.0;12
1162;2025;404.0;1
1165;2025;496.0;3
1166;2025;385.0;6
1171;2025;417.0;13
1183;2025;574.0;1
1184;2025;413.0;27
1188;2025;492.0;44
1202;2025;404.0;6
1203;2025;506.0;1
1205;2025;537.0;12
1208;2025;367.0;1
1219;2025;409.0;9
1227;2025;463.0;4
1228;2025;441.0;7
1235;2025;508.0;29
1245;2025;379.0;5
1249;2025;496.0;18
1259;2025;452.0;51
1261;2025;516.0;21
1276;2025;413.0;91
1313;2025;397.0;1
1321;2025;422.0;10
1325;2025;502.0;7
1330;2025;431.0;7
1338;2025;399.0;36
1351;2025;453.0;4
1355;2025;509.0;10
1357;2025;393.0;2
1360;2025;408.0;10
1371;2025;499.0;54
1379;2025;565.0;8
1381;2025;416.0;8
1386;2025;374.0;6
1387;2025;397.0;6
1388;2025;518.0;16
1392;2025;416.0;5
1393;2025;408.0;2
1404;2025;478.0;8
1414;2025;504.0;15
1418;2025;490.0;1
1419;2025;496.0;39
1428;2025;553.0;6
1430;2025;400.0;10
1432;2025;452.0;47
1434;2025;371.0;2
1436;2025;444.0;23
1439;2025;516.0;3
1446;2025;406.0;14
1453;2025;410.0;2
1479;2025;508.0;71
1485;2025;460.0;6
1488;2025;404.0;4
1493;2025;504.0;8
1500;2025;406.0;20
1502;2025;560.0;6
1503;2025;549.0;1
1505;2025;527.0;6
1507;2025;502.0;51
1513;2025;526.0;18
1515;2025;512.0;1
1517;2025;530.0;25
1531;2025;523.0;7
1534;2025;419.0;6
1536;2025;364.0;2
1543;2025;414.0;2
1553;2025;583.0;7
1567;2025;496.0;1
1568;2025;396.0;1
1584;2025;521.0;2
1604;2025;464.0;3
1606;2025;508.0;10
1619;2025;397.0;38
1632;2025;397.0;59
1637;2025;412.0;3
1648;2025;402.0;23
1658;2025;416.0;7
1661;2025;400.0;13
1663;2025;373.0;4
1666;2025;504.0;24
1674;2025;488.0;5
1676;2025;458.0;10
1677;2025;395.0;6
1679;2025;558.0;16
1684;2025;534.0;6
1687;2025;562.0;4
1693;2025;464.0;2
1694;2025;403.0;2
1695;2025;501.0;5
1702;2025;448.0;3
1706;2025;368.0;1
1710;2025;409.0;28
1719;2025;422.0;16
1723;2025;499.0;6
1728;2025;471.0;3
1735;2025;483.0;5
1736;2025;414.0;1
1747;2025;535.0;2
1756;2025;416.0;12
1761;2025;537.0;4
1763;2025;421.0;22
1765;2025;413.0;7
1768;2025;404.0;14
1776;2025;465.0;3
1791;2025;480.0;10
1795;2025;573.0;2
1807;2025;398.0;14
1816;2025;499.0;21
1830;2025;559.0;2
1837;2025;441.0;19
1843;2025;412.0;10
1847;2025;508.0;3
1857;2025;559.0;3
1861;2025;454.0;8
1862;2025;499.0;10
1863;2025;496.0;9
1871;2025;416.0;53
1884;2025;504.0;1
1887;2025;444.0;6
1888;2025;525.0;29
1892;2025;496.0;34
1895;2025;565.0;12
1900;2025;447.0;7
1908;2025;516.0;4
1910;2025;492.0;8
1911;2025;380.0;11
1914;2025;402.0;22
1927;2025;421.0;10
1936;2025;525.0;23
1939;2025;463.0;3
1943;2025;496.0;6
1944;2025;530.0;3
1949;2025;521.0;8
1951;2025;502.0;8
1952;2025;523.0;15
1961;2025;417.0;9
1963;2025;496.0;17
1964;2025;444.0;30
1974;2025;504.0;21
1975;2025;492.0;14
1986;2025;548.0;2
1989;2025;417.0;36
2000;2025;559.0;1
2009;2025;431.0;1
2010;2025;416.0;34
2011;2025;563.0;9
2012;2025;454.0;7
2015;2025;561.0;4
2022;2025;420.0;13
2027;2025;417.0;14
2028;2025;508.0;6
2030;2025;393.0;3
2032;2025;416.0;2
2035;2025;421.0;14
2040;2025;499.0;19
2041;2025;487.0;2
2050;2025;413.0;22
2064;2025;400.0;16
2065;2025;553.0;2
2066;2025;499.0;26
2079;2025;583.0;1
2080;2025;425.0;13
2090;2025;486.0;4
2105;2025;546.0;8
2107;2025;543.0;4
2112;2025;526.0;10
2114;2025;588.0;12
2126;2025;492.0;26
2137;2025;468.0;1
2145;2025;488.0;12
2147;2025;508.0;68
2153;2025;483.0;3
2154;2025;458.0;2
2155;2025;397.0;15
2157;2025;561.0;6
2159;2025;486.0;31
2162;2025;475.0;3
2166;2025;483.0;43
2168;2025;404.0;7
2169;2025;516.0;28
2183;2025;397.0;21
2184;2025;523.0;31
2185;2025;523.0;3
2192;2025;397.0;10
2198;2025;451.0;6
2200;2025;497.0;5
2206;2025;560.0;9
2208;2025;409.0;4
2227;2025;513.0;2
2229;2025;387.0;4
2244;2025;535.0;6
2253;2025;478.0;3
2261;2025;421.0;21
2273;2025;588.0;6
2274;2025;399.0;7
2279;2025;444.0;61
2290;2025;496.0;2
2319;2025;553.0;7
2329;2025;483.0;4
2333;2025;499.0;13
2347;2025;533.0;2
2353;2025;510.0;12
2357;2025;559.0;13
2361;2025;375.0;3
2365;2025;407.0;2
2379;2025;521.0;4
2381;2025;397.0;3
2386;2025;477.0;2
2392;2025;400.0;8
2394;2025;403.0;12
2397;2025;397.0;16
2403;2025;534.0;5
2411;2025;508.0;11
2412;2025;504.0;17
2420;2025;589.0;2
2435;2025;546.0;1
2437;2025;546.0;4
2442;2025;472.0;3
2450;2025;434.0;1
2457;2025;499.0;4
2466;2025;565.0;6
2467;2025;477.0;5
2481;2025;393.0;12
2482;2025;580.0;8
2499;2025;506.0;9
2509;2025;399.0;20
2513;2025;372.0;2
2514;2025;397.0;4
2517;2025;393.0;17
2528;2025;578.0;2
2535;2025;411.0;2
2538;2025;496.0;12
2558;2025;562.0;5
2559;2025;583.0;12
2565;2025;489.0;1
2573;2025;462.0;4
2579;2025;491.0;5
2594;2025;408.0;1
2599;2025;415.0;16
2601;2025;493.0;1
2602;2025;483.0;19
2604;2025;489.0;5
2609;2025;380.0;2
2616;2025;364.0;3
2629;2025;537.0;7
2631;2025;492.0;1
2638;2025;451.0;1
2646;2025;390.0;2
2658;2025;516.0;1
2659;2025;537.0;1
2663;2025;415.0;25
2667;2025;496.0;15
2673;2025;423.0;18
2674;2025;483.0;18
2678;2025;587.0;6
2681;2025;421.0;18
2691;2025;400.0;4
2695;2025;379.0;7
2711;2025;489.0;6
2712;2025;421.0;2
2722;2025;403.0;8
2724;2025;525.0;24
2725;2025;562.0;2
2729;2025;483.0;58
2731;2025;468.0;2
2734;2025;519.0;1
2735;2025;444.0;9
2737;2025;490.0;2
2738;2025;402.0;9
2739;2025;519.0;6
2747;2025;444.0;37
2748;2025;508.0;40
2758;2025;563.0;10
2770;2025;499.0;25
2781;2025;409.0;21
2782;2025;520.0;19
2792;2025;421.0;4
2797;2025;380.0;7
2814;2025;451.0;3
2816;2025;492.0;12
2824;2025;402.0;19
2829;2025;524.0;1
2836;2025;499.0;5
2848;2025;415.0;8
2853;2025;518.0;7
2856;2025;383.0;3
2858;2025;504.0;39
2859;2025;382.0;3
2864;2025;403.0;15
2871;2025;422.0;15
2874;2025;578.0;1
2880;2025;501.0;9
2890;2025;483.0;6
2899;2025;486.0;2
2915;2025;489.0;2
2921;2025;476.0;9
2932;2025;577.0;2
2938;2025;532.0;2
2946;2025;567.0;7
2947;2025;416.0;16
2949;2025;532.0;6
2953;2025;431.0;4
2954;2025;464.0;4
2964;2025;480.0;2
2969;2025;502.0;58
2975;2025;556.0;1
2983;2025;534.0;2
2988;2025;558.0;7
2989;2025;402.0;26
3014;2025;506.0;8
3016;2025;434.0;2
3022;2025;508.0;24
3026;2025;441.0;5
3031;2025;413.0;58
3035;2025;402.0;2
3049;2025;489.0;4
3064;2025;397.0;17
3069;2025;448.0;7
3071;2025;452.0;17
3073;2025;499.0;7
3075;2025;472.0;2
3082;2025;413.0;20
3088;2025;557.0;2
3102;2025;556.0;4
3103;2025;555.0;9
3105;2025;504.0;4
3108;2025;501.0;6
3120;2025;526.0;15
3124;2025;404.0;16
3125;2025;525.0;16
3132;2025;500.0;5
3133;2025;576.0;1
3136;2025;403.0;20
3142;2025;496.0;7
3150;2025;453.0;5
3161;2025;399.0;35
3165;2025;497.0;2
3172;2025;508.0;26
3175;2025;447.0;2
3189;2025;379.0;3
3191;2025;550.0;1
3193;2025;488.0;2
3203;2025;508.0;41
3204;2025;413.0;2
3209;2025;462.0;1
3212;2025;373.0;3
3218;2025;400.0;3
3232;2025;572.0;4
3243;2025;418.0;32
3252;2025;535.0;3
3279;2025;504.0;12
3280;2025;380.0;1
3283;2025;413.0;4
3286;2025;367.0;3
3289;2025;508.0;14
3290;2025;545.0;1
3309;2025;512.0;3
3313;2025;425.0;5
3327;2025;405.0;9
3330;2025;416.0;21
3332;2025;572.0;3
3334;2025;376.0;4
3342;2025;523.0;1
3349;2025;523.0;5
3361;2025;535.0;17
3370;2025;447.0;16
3375;2025;387.0;5
3379;2025;477.0;4
3389;2025;499.0;39
3392;2025;565.0;2
3400;2025;447.0;19
3410;2025;574.0;4
3414;2025;367.0;11
3424;2025;382.0;4
3425;2025;508.0;30
3426;2025;405.0;2
3427;2025;465.0;4
3431;2025;400.0;31
3436;2025;404.0;8
3442;2025;565.0;7
3445;2025;404.0;5
3447;2025;506.0;17
3454;2025;483.0;9
3466;2025;577.0;3
3476;2025;402.0;7
3483;2025;415.0;15
3499;2025;413.0;29
3504;2025;462.0;10
3506;2025;480.0;4
3507;2025;384.0;1
3508;2025;589.0;10
3511;2025;381.0;4
3513;2025;444.0;3
3514;2025;506.0;5
3516;2025;478.0;1
3518;2025;399.0;9
3524;2025;455.0;4
3533;2025;499.0;1
3534;2025;404.0;18
3541;2025;516.0;5
3548;2025;450.0;6
3550;2025;383.0;1
3551;2025;545.0;4
3558;2025;485.0;6
3561;2025;536.0;1
3564;2025;510.0;5
3565;2025;501.0;2
3576;2025;488.0;4
3580;2025;391.0;9
3581;2025;565.0;1
3587;2025;492.0;7
3589;2025;523.0;2
3590;2025;504.0;3
3591;2025;449.0;6
3613;2025;481.0;1
3623;2025;508.0;18
3628;2025;471.0;5
3631;2025;553.0;9
3633;2025;533.0;3
3654;2025;530.0;22
3657;2025;417.0;20
3671;2025;397.0;20
3674;2025;417.0;49
3682;2025;536.0;4
3685;2025;492.0;2
3687;2025;458.0;11
3688;2025;463.0;7
3693;2025;397.0;9
3699;2025;447.0;3
3700;2025;410.0;6
3709;2025;483.0;8
3710;2025;475.0;1
3711;2025;565.0;4
3716;2025;502.0;40
3720;2025;583.0;11
3738;2025;418.0;4
3739;2025;571.0;1
3747;2025;502.0;22
3753;2025;530.0;20
3760;2025;513.0;1
3763;2025;508.0;1
3766;2025;499.0;14
3770;2025;504.0;16
3771;2025;419.0;9
3773;2025;565.0;3
3776;2025;397.0;13
3777;2025;425.0;7
3781;2025;419.0;13
3783;2025;444.0;48
3787;2025;395.0;11
3810;2025;502.0;21
3811;2025;553.0;11
3820;2025;413.0;45
3828;2025;464.0;8
3831;2025;504.0;9
3832;2025;508.0;50
3833;2025;530.0;2
3835;2025;431.0;13
3839;2025;518.0;8
3844;2025;489.0;3
3857;2025;449.0;30
3863;2025;441.0;1
3870;2025;535.0;4
3871;2025;449.0;2
3873;2025;495.0;5
3874;2025;501.0;11
3876;2025;400.0;22
3885;2025;421.0;19
3894;2025;397.0;26
3896;2025;452.0;13
3899;2025;499.0;40
3900;2025;452.0;48
3901;2025;556.0;7
3902;2025;577.0;5
3916;2025;500.0;15
3927;2025;550.0;2
3928;2025;399.0;22
3933;2025;516.0;8
3939;2025;483.0;12
3940;2025;488.0;7
3942;2025;409.0;8
3951;2025;488.0;10
3958;2025;492.0;19
3961;2025;398.0;2
3962;2025;405.0;7
3965;2025;374.0;8
3966;2025;374.0;7
3979;2025;403.0;19
3980;2025;536.0;2
3982;2025;385.0;1
3985;2025;452.0;8
3989;2025;508.0;55
3993;2025;557.0;1
3996;2025;423.0;2
3997;2025;489.0;9
4012;2025;409.0;7
4014;2025;549.0;2
4035;2025;466.0;4
4064;2025;526.0;8
4065;2025;494.0;20
4074;2025;413.0;9
4082;2025;394.0;4
4088;2025;421.0;23
4091;2025;458.0;1
4092;2025;499.0;28
